"","SRR26112889","SRR26112890","SRR26112891","SRR26112892","SRR26112893","SRR26112894","SRR26112895","SRR26112896","SRR26112897","SRR26112898","SRR26112899","SRR26112900","SRR26112901","SRR26112902","SRR26112903","SRR26112904","SRR26112905","SRR26112906","SRR26112907","SRR26112908","SRR26112909","SRR26112910","SRR26112911","SRR26112912","SRR26112913","SRR26112914","SRR26112915","SRR26112916","SRR26112917","SRR26112918","SRR26112919","SRR26112920","SRR26112921","SRR26112922","SRR26112923","SRR26112924","SRR26112925","SRR26112926","SRR26112927","SRR26112928"
"TMSB10",15.7819801971911,15.7675683958566,14.8456509842664,14.1834914355914,15.0518160534277,14.7278694015628,14.3376365745895,15.5739242131752,14.224026428544,14.9935034672186,15.002051633915,14.6814578273143,15.7558028792951,14.8236073319712,15.4303441251542,16.1113137733298,14.4252279702916,15.6449955412803,15.0315311697869,14.2515737064376,15.9055627733317,14.1824054824574,14.4746806723016,15.1238436642009,15.6040212546659,14.4981505568036,14.3633589493773,14.773342788316,16.0524759730842,16.109265892495,15.3802444153528,15.0926370543585,15.8020605105897,15.2367937192887,15.4575525582492,14.1764225419052,14.500365712223,14.0027206754544,14.6760830318448,15.3534576333404
"RPL4",14.9419498527538,14.9272347564271,14.9268019876547,15.0275785715441,14.9782245690432,15.1760780866042,15.1828802123893,14.7728929792613,15.6295288346838,15.2912177072734,15.1784319277329,14.8473169313684,15.031791916044,15.0346735735009,15.0368431400234,14.995575616987,15.0446303017179,14.9536312383072,15.0936470266077,15.1313906752399,14.7887542911698,14.7403063645446,14.9374887815438,14.8517476860147,15.2104315323015,15.2332453808975,15.5954339060676,15.117552667456,14.9930195301779,14.8807719645382,15.1650854928577,15.0917208008084,14.9894934836255,14.4918606757566,15.1026809219505,15.1219308175027,14.7808212026066,15.16048843697,14.9981298594629,14.8250289991523
"ACSL5",15.2092505485727,15.7947873981461,15.1355654847243,14.7541280259251,14.6838572919161,14.5950367902512,14.4027167731656,15.5235322310697,14.5322854267616,14.498154058962,14.682938643429,14.5366210040053,15.8984148649394,13.8998166509349,15.2223029294247,16.1647545563702,14.7197871473466,15.918349841713,14.7260452123765,14.0878582268033,15.6691930225631,14.8364056087319,14.7253832630223,14.9361130470587,14.9072438427463,14.1293318116864,13.9581754005976,14.6475107412234,15.8702016490959,15.6635996831888,14.8587785950091,15.4363523495633,15.3814714008334,14.9384171312956,15.4069422453517,14.1934395554337,10.5445668053493,14.7862481344019,14.3443600166501,15.4153889478146
"GAPDH",15.3816179912802,15.3279106977113,15.0521170513098,14.4903936971799,14.8520119461543,14.8135590800558,14.7730385299365,15.2342935612361,14.9653968964027,15.5078362327259,15.0479092956963,14.8020633554282,15.1585214285885,14.8341407233415,15.128449827498,15.4900856885804,14.8643129898954,15.1286361666587,15.3177071759468,14.3203956255799,15.1493288146888,14.0198385383794,14.7337501851038,14.80257632178,15.1817709893503,14.8377748233772,14.9749697817483,14.7075405764022,15.2929281223657,15.4858513399255,15.1355067944184,15.2384183654449,15.0515645712563,14.7770114345954,15.2779746470777,14.730698021964,15.037920300901,14.6393918224452,15.0460930455215,15.2085631759557
"SLC39A14",15.7515039526363,15.8009837154324,15.1821394521675,12.4750369610576,14.7871067953669,13.4741807717484,12.9904628248476,12.0109063030566,12.8429844389036,12.8853617304731,13.5355893310302,14.9602399127541,16.6064107128536,14.3188523400174,16.0705375178147,15.5940040085893,12.9190406809898,16.746049958548,15.6664884363352,13.0053293322483,15.6132452348236,13.1644591365349,12.8176067340181,15.2470411024682,15.2624229868694,14.0476174137777,12.9554587666185,13.3035309767453,15.6581303005382,16.4905314426849,15.0237598988819,15.5193682022334,14.7472794568135,15.1366280242777,15.4763830578212,13.7771815330187,11.1862951235442,12.1715195557676,14.5272545646533,16.4273292070162
"RPS3A",15.0009302056362,14.8839920589303,14.8117518488792,14.9791076708655,15.0102285801994,15.2439227913559,15.077905600579,14.7837586109345,15.2682254796632,15.2538182386189,15.3170911419477,14.9844772270864,14.9763753328394,14.8723059666764,14.8656501863269,14.966598134749,15.2214711662125,14.912404606227,15.0359698295083,15.1400337371695,14.6529330802962,14.8017781893618,14.9092738287144,14.7596019789562,15.1173834580746,15.3353411570933,15.125444500037,15.1769525325599,14.9337059647642,14.9375794910149,15.1162332985551,14.8484100298251,14.7978515253483,14.6254566470686,14.9141427805459,14.9330068480183,15.0597000325769,15.2495676420164,15.0605615354724,14.785424207893
"H19",14.2111004331719,13.9165408982347,14.8242409581689,15.1858108339877,14.8609126796293,15.3918780590702,16.2836345047391,14.9464025736175,15.9844025699489,15.4189967131059,15.1065290988473,13.7138845088175,14.2463475160978,15.2594404375792,13.6567073969192,13.2248597147972,15.0302300307447,13.2323806824191,14.3308494239608,14.2562422669714,14.4431818337541,13.1303607648724,15.2728012250981,13.365146133466,14.324713094508,14.750232707942,16.729307223025,15.7152960400417,14.0737317034018,13.7096202753477,15.1351424062048,14.1070966012564,15.0711131057783,13.9394217111431,13.3479620552731,15.9564650304405,9.52790146141043,14.7506918138009,15.4114520338731,13.5934280885857
"GNAS",15.272501331173,16.2900318372947,14.7123328271202,13.7252982620782,15.5482687809978,14.3484625376842,14.3414138751201,14.9551737683767,13.9525533100761,15.1774523815663,14.4201769176705,13.8797654752005,15.9241746532142,14.2138133841148,15.0599864713483,16.0235511338176,13.985617998732,15.2914958638636,14.6523245960407,13.9587644758703,15.9685531150048,13.8928036854668,14.4435003475527,14.9754890022304,15.5544629215932,14.5470582467392,13.9595378069183,14.0091906544272,15.8249596454025,15.6227231706212,14.9279448038542,15.3135232596625,16.2426965670027,14.7545304778718,14.7949242312824,13.6047734370041,13.7374270275657,13.8791231873842,14.3149119390518,15.3337679016041
"RPL15",14.8079289173273,14.9559170027671,14.7202610643382,14.7865940287721,14.9335380351299,15.0420976957126,14.9716404199393,14.8526895838134,15.2583260242618,14.8974823051386,15.0823832179808,14.7115751225138,15.0392310341938,14.9124778413227,15.0246626440871,15.203100959557,14.9954370338701,15.1316210565249,15.0805095537484,14.8651610429208,14.6759430073937,14.7533470693399,14.9752617955143,14.7353929991112,15.0619997172898,14.8995864450249,15.0419784031238,15.0987963478687,15.0078256805494,14.6918458498003,14.9500346426154,15.178283090482,15.0653568127722,14.5491527040047,15.0561334328759,14.6330026690681,14.881495490062,15.1117853041424,14.9773958304373,14.5785499899731
"VIM",15.1697760471363,14.7098445407031,14.6176820307468,14.805009979079,14.7601711635184,14.7537961670706,14.8216050404281,14.5127935528679,15.1069840076121,15.4726935676879,14.7930359697012,15.0390685493151,14.7161498719864,15.0124883096581,15.2370882407321,14.568723386104,14.492062957257,14.5016726606571,14.9686146968487,14.9697998449527,15.7085313363975,15.3854692000952,14.83477953456,15.025512078402,14.940152441447,15.0743171386415,15.2978524443311,14.8071704744352,15.0225656523776,14.7324035403855,15.0580683062828,14.800048294265,15.4194820187799,14.7933222488073,14.8224811624351,14.6131288940358,14.788743291574,14.7013975379125,14.6064942266792,14.6022727822779
"PAPSS1",14.7767249004638,15.7470773867534,15.119632122127,14.4045283802671,15.2847639106779,15.1453614764792,14.4844490099284,15.0682881810169,13.9752807576739,14.4342309128761,14.7128458379582,14.7391707321752,15.511345473126,14.6427791041852,15.074056397682,15.8390539652791,14.5890138166174,15.855052568867,15.1778867361767,14.4379992205449,14.5848489464509,14.1642336546801,14.4823184272547,14.9289005847074,14.8544589837092,15.0586444961251,14.292755636124,14.1326411528868,15.4175335814106,15.0178662473651,14.3964144174614,15.4121464072249,15.3717260956688,15.0475246326974,15.1459901075099,14.621440004272,11.6750163380235,14.1593006821329,14.8336163335096,15.1588566229996
"EEF1G",14.6219887855169,14.786057700441,14.666935503785,14.919661287077,14.8952124855068,14.8891185040685,14.8983853665781,14.4597239749105,15.2667239179302,14.5772377426716,14.8843750852746,14.6641846253894,14.9417300246582,14.7829687806873,14.8054756531995,14.9268935726854,15.09876699171,15.100967441084,15.0632675934905,14.7926309699309,14.4982765378784,14.5035574665673,14.8177830460256,14.8182172668922,15.0517301181391,14.7486707899936,15.1085072935399,14.9913718728157,14.9819456157362,14.9268540009882,15.005256632357,15.0543815395611,14.8067591707871,14.512600918378,15.2134623777323,14.9721038045119,15.0295227725118,15.0185770250159,14.9535037681785,14.6834091566564
"ENPP3",15.7073736885645,15.7517379961365,15.3360591403956,11.8353041001213,16.1426981057052,13.9692558274204,12.9810405911832,12.0913238757417,10.5833651850162,11.777267526387,14.4238400591752,14.6796603042444,15.9463009570074,13.8716535567323,15.5144064641554,15.8253057607993,12.6404912219189,15.7395667254859,15.4594262165573,12.9871357843288,15.9658318631006,12.8903240723153,13.0898408658633,15.0601369192538,14.6544836528297,14.3827907731036,11.9919998879448,13.8624231189134,15.6155034040702,15.8270559237847,14.1437264859869,16.0097094650444,15.6904857728628,15.3703568851377,14.5909337143141,13.2949031235247,10.1048705856069,11.2392461848051,14.4953901193352,16.2473855639132
"IL6ST",13.0916402411791,13.2991456969267,14.2816434073838,16.225361190775,13.923473792658,15.649189401767,15.5962668502934,16.2338594479639,15.9398679818221,15.0635246962681,15.4959270914877,14.7457826700695,13.1278465108703,14.6355019847389,13.4422739274205,13.1528086167746,16.1213216047608,13.3646347581331,13.826009466503,15.5436957151528,12.7557205969223,15.9932372859413,15.5348183990365,13.8691658912597,13.7701678725548,15.2553139441903,15.5186893271322,15.368359696151,13.497359709249,13.1704897280426,14.1180103656871,13.8638758391258,13.4613830986646,13.9668062867984,13.3340062969489,15.5183471410414,13.4895451364908,16.5305714283586,14.8647107154028,13.3004057892128
"RPS2",14.7423870228854,14.6228749879384,14.655196184132,14.4832920632136,14.7547033029837,14.9956665987138,14.8737592296147,14.7364519257459,15.2252292107685,15.2086846057682,15.2172281805801,14.7675712921888,14.7434167006017,15.0113345240494,14.6740278347925,14.754027876899,14.899073656936,14.7662397941484,15.0538752957355,14.8682119923046,14.7058141245934,14.2625441391989,14.8648750335059,14.8829676334788,14.9602252284259,15.0382429774953,15.186776631368,15.1853041895184,15.066336579349,14.7690404628975,14.9180306275937,14.8986246183647,14.6248211041196,14.6072033031989,14.8760035972686,15.107269649348,14.7210882433984,14.8168667398034,14.9792694233387,14.5322616888388
"HNRNPA1",14.6760196339424,14.5202522267186,14.7635660954137,14.9197318153781,14.8600355415176,15.0043280690115,14.8779984999576,14.4022402573698,15.2717407954265,14.5743576350919,14.8976256269783,14.720447219743,14.7381658565998,15.0255058418285,14.8794303560626,14.6975116123368,15.215748476143,14.8537790427492,15.1788676881902,14.7120210693537,14.7357933757648,14.5356735723751,14.8703921497386,14.9215790654281,15.0883301306525,14.8252206939014,15.1201524180366,14.7981143556643,15.0133687563309,14.812665512713,15.2162482427923,15.068897825479,14.7305819357714,14.4571314239927,15.0620163721811,15.0257347879999,14.7799688977054,15.0409760733444,14.8986092984986,14.3960191146815
"COL6A1",14.9644742458936,14.5136957212842,14.500746621782,14.6509911185735,14.7350708975382,15.0097360135123,15.0738045545197,14.5640104712811,14.7001371398014,15.3279989025961,14.7985660678233,15.0682526238033,14.4258976267705,15.0416087214274,15.0671556059638,14.4092417846579,14.2935184102094,14.320552238083,14.7732927369575,14.9449174795591,15.8922616805362,14.6580046234973,14.7528382714901,15.4134450390645,14.9904870464454,15.0523615695724,15.0365495356235,14.6669596499967,14.6675235931408,14.8102721245551,14.7917742527014,14.8868279168618,15.2557145663006,14.9995425884954,14.6620828654268,14.7343088728093,13.7648254120587,14.9403379734882,14.869113875551,14.4176340252465
"NEAT1",14.3613576239929,15.6241139681745,14.8716939353041,14.7237014352955,15.7386578641036,14.3789026929054,15.731768784487,16.6241178380908,14.3091166577789,17.3464189403125,15.3537281487242,15.1068729167974,14.2535179414958,15.5606460157897,14.3106959048393,14.8341002730861,14.1966811942194,13.7087934004071,14.1823918132555,14.5729031326924,15.226234663104,14.0683841943855,15.4112594736227,14.4916454678116,13.639100274964,15.3369342752606,13.7519468138761,14.0228987678754,13.9234776394461,14.2946266414631,13.7691200767763,15.1032352633144,14.5863893002641,15.8283329746374,13.9827991957462,14.4402833207483,13.7364668283315,14.0040298259014,14.6843694499719,14.8334302848316
"RPS6",14.6529848636357,14.7512102418641,14.5432237413971,14.7448401697289,14.7524050681951,14.9158009448688,14.9678457989785,15.0500605944702,15.2069682643436,15.3982102656416,15.0497042511636,14.6290839788367,14.6220188439972,14.9780998245359,14.6027898246582,14.8777054914794,15.0000733410838,14.6945745298077,14.8260441447805,14.859964407352,14.7788801503685,14.4482699636734,14.737691048176,14.5556315793527,14.9135978692978,14.9984381192676,14.9859078549521,14.9531397272147,14.7745973535991,14.6690978623185,14.8250355094507,14.7732982391351,14.808069766269,14.3379838927193,14.7028903972235,14.8896357489528,15.0516915599642,14.9484543144311,14.9051162288485,14.4508721309786
"COL6A2",14.8784976671007,14.3087007718246,14.6174089866258,14.5625428629767,14.8031571245643,14.9185192347208,14.9894819619441,14.1008308902495,14.5672800418684,15.1901992344293,14.8309452627682,15.1558042330688,14.3898535298416,14.9349293451556,14.90817782384,14.3300500596023,14.4685757267242,14.3381960829924,14.7718113128108,15.0048510341434,15.4121487755634,14.7487351757783,14.7680584982112,15.5015552510449,14.9191813590223,15.1087664062204,15.1704104524416,14.8425781149546,14.7065520201959,14.7539731890828,14.7660980762734,14.9063296249244,15.2273693978006,14.9957381347374,14.5684774112685,14.8022995009379,13.2171029940505,14.9379560875933,14.8247829898166,14.5134962460897
"RPL7",14.5751459593279,14.3269478507171,14.3972343723804,14.6067948224589,14.8518311808794,14.5772630866337,14.847022009746,14.6867928652104,14.8578878380021,15.1509207323738,15.3600052919502,15.041393924827,14.5630216643275,15.1501669832425,14.5884074861867,14.8319655724211,15.1418877603284,14.6930863902081,15.0187815611666,14.8691720870745,14.718003834428,14.521700605556,14.850248417217,14.5871683558638,14.9060135920795,15.0965966571128,15.1147748072927,15.1618002888653,14.72687713661,14.6941498141001,14.8032795917729,14.8000504202345,14.7541420934739,14.7229133479452,14.473248086371,14.9348785013693,14.8539547977411,14.9489908858807,14.8770184599363,14.4681858797394
"MYL6",14.7107271977984,14.9819400898067,14.6434637189313,14.5860433301447,14.9487909283401,14.9740347318125,14.7430669644621,14.6597425863485,14.7798311865034,14.74128053043,14.8810208995531,14.7226088911726,15.3440912551705,15.0144627768539,14.9416932195532,14.9995510983255,15.0668019272902,14.806748732198,14.9510050784562,14.6022390984302,14.5146514946527,14.2161413742526,14.6848696306494,14.6552236561753,14.981512470418,14.8194633253777,15.1037626477728,14.7041626630731,15.136976816066,15.1893692780553,14.9662498341561,14.8486163796175,14.7059992927589,14.7328034176797,14.477020940733,14.7762468146879,14.4071201219991,14.5279362877951,14.7627438937305,15.0130266660994
"RPL7A",14.6337099580149,14.7184158095837,14.5472193573238,14.6016000006569,14.7393237121757,14.8822097276746,14.7475648283082,14.6969549432317,15.0074740857165,15.1192772792152,14.978844220963,14.5976149784568,14.7360928651279,14.8634276307637,14.7611520423076,14.9047277120379,14.9358204958377,14.7542829874853,14.9101551768086,14.6861097387362,14.7074109241531,14.2552164950596,14.6883283425157,14.7542937612495,14.9968361989237,14.9305229712447,14.8789906913076,14.9361713897514,14.865751282606,14.852081861749,14.8759174955903,14.8561334671691,14.7282238292418,14.4394646810629,14.8779171866305,14.8307509836202,14.6066618563987,14.7483577335636,14.8195014739633,14.557567342871
"RPS8",14.8057267593359,14.7361324268307,14.6486696415367,14.7839595911299,14.6679198135643,15.0311809047013,14.9032885494553,15.0063016240618,15.0602629615176,15.3981527995959,15.0531760508074,14.6335667037801,14.6242868923909,14.9229901237196,14.6699448906117,14.810869221737,14.8336873936041,14.5076589176161,14.8205852267311,14.9253338101142,14.7728753709245,14.4658753415716,14.5586113749477,14.5350206409312,14.8747767454024,15.0019678527926,14.9508765241771,14.920980884247,14.6517673145771,14.5955597183209,14.7136455557568,14.6748572937065,14.6297044780107,14.3825264414626,14.5621543289736,14.74332592699,14.6281263125844,14.7247240731801,14.7549583040777,14.4761335302213
"HSP90B1",14.453967782352,14.7295726553574,14.4679529221104,15.0024119648192,14.6451861259966,14.5590443197203,14.7497217358388,14.5177355470164,14.9670202675189,14.2871556519128,14.6881695295105,14.3763653251485,15.0536221764489,14.5797000222395,14.3098109276527,14.6966301960883,14.8239580425817,15.2054187718464,14.4149224221905,14.5292875812915,14.3321870028329,14.2812972379285,14.4306811331383,14.4093128256701,14.8213218579686,14.3592050537831,15.4113699818479,14.6305328295859,15.148974129271,14.8744242245058,14.7761127228939,14.6837845902144,14.9736229672032,14.1225617811249,14.9922159007725,14.7946633635312,15.3507781184905,14.5514751326664,14.6860442574481,15.1853124182773
"DDX17",14.8241119830237,14.6218052166753,14.9129001575247,14.7597193149222,14.7511305890822,14.4135521895178,14.3377521137826,14.5729230836221,14.2748700727659,14.5075576526141,14.5934498417631,15.1062596280452,14.6315571880054,14.6884288994674,14.7056453799948,14.7697443891662,14.4881627088346,14.9107134630145,14.6613971218473,14.607866167726,15.1731399118178,14.7798927559295,14.8677570270383,14.9958109106914,14.6540282507857,14.9659329715484,14.3282005500327,14.5117670869976,14.5275260307416,14.5832065072533,14.5909966436194,14.7019801635402,14.6428339012784,15.1189898030159,14.8005911750385,14.7898543863248,14.2906893512331,14.9290341367713,14.69804598901,15.1839513365908
"RPL13",14.8331661042142,14.8713808669602,14.608822599784,14.8411585219721,14.5130730319267,15.0672349569053,15.0191790537513,15.1971575410672,15.0663099695679,15.8742426664057,14.989139442029,14.5287684137474,14.3530518903624,14.8395253630577,14.5037946144949,14.7314558870631,14.3586909187325,14.2303632779905,14.5688547877889,15.0305771379562,14.686093173396,14.5923353274654,14.6301444296469,14.4936622523967,14.5743790024203,14.9361333691133,14.7812322573839,14.8126247205471,14.3756562015149,14.4891622461898,14.4575986758441,14.5562102264282,14.6604400936868,14.3241568786001,14.3701975722854,14.4679618394498,14.8843053653889,14.3225678676029,14.621959636429,14.1608705200316
"DDX5",14.4142347629241,14.2379853781818,14.4982975677866,14.8716478089174,14.5872952445335,14.5517095540703,14.5966192475982,14.9231706337545,14.8374703064672,14.6982702290287,14.8372001009666,14.8106394233567,14.489378057271,15.0081007222483,14.4380604504652,14.3657044769947,14.8067588599239,14.502777710362,14.7994152515464,14.6249961365814,14.9711617202019,14.4758319678178,14.8781414484149,14.642236400271,14.6247545949005,14.964959849115,15.0713629145394,14.5832797338974,14.4749434791542,14.5900806402597,14.6964912821495,14.510631244272,14.4182868077672,14.7076750261421,14.7271866647694,15.0736761940347,14.9104032789176,14.7768485132657,14.871073947511,14.8093855860112
"ATP1A1",15.1921935798535,15.1209049701417,14.5313452243777,13.7695894070215,14.3998946900964,13.8962018588734,13.9399310503246,14.2268815977174,13.2360334285476,13.7730943974591,13.9815782040891,14.4226610647534,15.0648618150254,14.2276040956329,15.1396454902496,15.5319610844279,13.2090757433629,15.1147533277541,14.7435789604278,13.6720417098564,15.7057496711968,14.2259131428092,13.9309453949238,14.7052320114823,15.1323874122462,13.7888060064688,13.5861693585369,13.8099558775338,15.3918549534911,15.6645405667729,15.0554393740716,15.273269308326,15.2041879741106,14.8029559680689,15.3668379519923,13.9087954987567,14.1603666530215,13.4386728895597,14.474316191482,14.9584891213395
"CALR",14.5675667441053,15.1534339396886,14.2830109075891,14.6998230025607,14.6714377539939,14.6187948536428,14.6732168472588,14.8581817443637,14.8233712490336,14.5682585459466,14.4874270028981,13.967417863862,15.1365190044754,14.2134985317517,14.4478725261114,14.9710441118548,14.7073861355608,15.1580424779737,14.1851778534539,14.3054994541552,14.6466155815245,14.0022556602807,14.5590941989942,14.3485070731207,14.846753633036,14.1794457294779,15.0059997391978,14.2699461632743,15.1167711701704,14.7020443509574,14.6719923302317,14.8059682371417,15.1442866361612,14.1314894134514,14.8226760079397,14.2346797437063,15.1453188625294,14.434722091769,14.5518696881157,14.8151862932361
