"","SRR19525013","SRR19525014","SRR19525015","SRR19525016","SRR19525017","SRR19525018"
"ZNF496-DT",7.76234070590496,8.00791921213839,8.13112834023273,7.76535554701701,7.6782970174226,8.60642524899811
"HCCS",8.04452429764739,7.89656820966854,8.0481092001882,8.11584087124126,8.1505795581542,7.99312962321026
"G6PD",8.73273152556011,7.50164979623546,8.10255640000188,8.09761133253074,7.69342132339625,8.25662783901855
"SAMD1",8.04226747573127,8.04019125448515,7.97073213118744,8.13273739668821,8.14859952185477,7.95372850788203
"PLEKHG5",8.26307519320531,7.98019497256221,7.86257947411805,7.6694843305663,8.0068031630225,8.46977773946682
"MED16",8.24416581871996,8.18018965729151,7.92719918182892,8.18365345812366,8.03657874781799,7.74501290342047
"KATNA1",7.86379216299845,8.33532544165727,8.25895261577349,7.87845787637882,8.06697348210081,7.78244364617573
"MCRS1",8.29147694480886,8.07853398533624,7.84856785830305,8.01999351799904,8.2178841334814,7.84087737068774
"PCDHGB7",7.97672097571197,8.35075130209274,7.98237429323127,7.90766661112521,7.61223938716034,8.22816476670216
"PAK3",8.55844292633877,7.92897954955629,7.58708668201642,8.04673408713614,7.59475335975176,8.43901091198991
"CHPF",8.33797629099037,7.80302388235498,7.69281544437238,8.18694716072679,8.35780271564124,7.89223773679032
"PKD1P3",7.76826986500646,7.77264841883092,7.83331009850393,7.94603685327005,8.30924492719373,8.42035271313785
"ZNF674",8.17648477357831,8.32417079270992,7.68524837851354,8.26027509373343,8.04502344943709,7.82956676327199
"ATG4A",7.88823605366582,8.23638698393069,8.16848649703146,7.78227762698562,7.49562748734353,8.4691772351272
"EFHD2",8.00734867032869,8.08609409664432,8.13730245651745,7.96505858010371,7.69673808014945,8.25526995318449
"TLCD4",7.32319793513804,8.33319882511022,7.63973265577675,8.27177144090761,8.11477356025644,8.15419116658246
"POLR2G",7.8853622717928,8.27829252831394,8.09269178212,8.10624302095453,7.85062794473068,7.99235467085666
"ZNF69",8.23228012204888,7.9331068506579,8.09477063456875,7.96911343746338,8.03742266004727,7.98383901654998
"HHAT",8.20248907594677,7.8977884812656,7.72909787743924,8.34081727025396,7.90097595401042,8.17465622327276
"INTS9",7.97368698077301,8.0992222385476,7.7876741831841,8.05206701205106,8.28611482977049,8.07409789652112
"DMAC2L",8.20724224453456,8.46032482173343,7.89945722933711,8.20191209399699,7.8301918139758,7.62442554533558
"SAT2",7.92566402476945,8.42685839605043,7.90084719365756,8.01160484960847,7.87317168987206,8.08065018890446
"GTPBP8",8.32309976317349,7.91406404726172,7.79480896182626,8.14531612590718,8.04570502539741,8.08134653273314
"MTSS1",7.95838821234514,7.90998397603979,7.7420559576198,8.07239390372444,8.01210504990064,8.5202188895235
"MIB2",8.21200170510809,8.01184531423537,7.96584825653385,7.61510345296528,7.9983075161033,8.39872382029496
"SLC35A2",8.24641430981646,7.32482750843204,8.01410594575382,8.27541419055723,8.44019613999677,7.92327248164008
"DNAAF10",7.75756046717955,8.34369409461676,8.07879730161747,7.82973127970652,8.3423612386359,7.87491888146914
"IFT22",7.9430691242831,8.45042066475616,7.89059643019575,8.15097896140572,7.81443611315125,7.82617472137431
"PRDM15",7.73321510714911,7.78272570237284,7.90283971721716,7.90146379842538,8.53042975977592,8.41892056964985
"RAVER2",8.08117912693554,8.45286383163808,7.87712378500453,7.88078850323438,7.94358675660729,7.95601548513613
"PAK4",7.8703225305103,8.04109303424706,7.8904121125979,7.81749979484983,8.06844009938252,8.56154519550998
"UBXN11",7.4572296901045,8.33671425145953,8.02155561588623,7.88669933186741,8.07462651618526,8.17473301054721
"SUGP1",8.38970907713406,8.0962081585819,7.88326588551174,8.08249921782176,7.64862450247328,8.12461335398291
"INPP1",8.01022612959935,8.1046256684058,8.15157524758052,8.32289825388979,7.58558318000335,8.0514362804165
"OLFML1",7.8268798746762,8.416321332102,7.98550753730147,7.78752627812568,7.86307611969092,8.22356305822846
"PLD2",7.55214836239347,8.10533242837855,8.13625466628018,8.19993868496829,8.29208159835616,7.97346442077369
"PEX11B",7.85853350905188,8.64403261703217,7.99225365215521,7.99582701187374,7.75928639647236,7.93850995688926
"NPR1",8.25180746990437,7.59463510146673,8.54459808816289,7.82162622726378,7.87210227999597,7.87597934437979
"NPEPL1",8.17756268838582,7.9808377424475,7.98503465243937,7.98501966392989,8.21143747878035,7.89720492765134
"TSPAN6",7.45362160380982,8.0815935725036,8.24700193569475,7.95111109086644,8.01411686040101,8.2584347416208
"TMPRSS13",6.77073248606057,7.49090379930962,8.01800980977226,8.3099535185188,9.19085425851095,6.52141270266312
"RGS3",8.32169580108172,8.34790488772373,7.9915585531026,7.86493856420022,7.7976659115471,7.87189753284965
"TMEM80",7.84808049089728,8.17669851913326,7.86782091329569,7.96724009658304,8.46046987312855,7.82952280291107
"D2HGDH",7.6377102253389,8.18346469314107,7.97253926665899,8.01484401439095,7.82065888637939,8.48338451651548
"CYSTM1",7.78275020022526,8.05854998132624,7.9533886171443,8.06761981413456,8.29740970141307,7.95542097233096
"RPUSD4",7.95501894005796,8.16315145779001,7.96867570261183,8.15723916392739,7.9840701985298,7.97182068621813
"ZNF583",8.00043471484476,8.05713986075169,7.89440126107854,7.98441170750341,7.96741070016234,8.23968186045705
"ST3GAL5",8.43246799122586,8.19457127245904,8.09969438987787,8.25921610637014,7.41877374818914,7.80967065856061
"ATAT1",8.41898682671419,7.83222617526017,7.61767763292158,8.14965890538399,8.07834933789201,8.17381202226015
"CALHM2",8.18942546100627,8.11921314445577,7.99194470941101,8.03726854359136,7.64889744771908,8.19747992764012
"SNUPN",7.98296298835435,7.89026100669577,8.12123265634166,8.18960666950363,8.01823134346517,7.85146431180159
"MSANTD3",7.97359525107466,8.30904615656131,7.88109837586076,8.09695180342635,7.92855285451606,7.97939922905997
"ADAMTS7",8.06639151452583,8.02665094385837,8.00517409085493,7.95400337450635,7.94964333627336,8.07121611748563
"BAHD1",8.00820647813758,8.41417762399927,7.97562518540484,7.76155225619592,7.91179748359087,8.06478362544661
"LRRC8D",7.94840316461803,7.80918915174686,8.34245950415989,7.81623107220056,8.17315650946316,7.88369520863569
"LINC02987",8.26061381735109,8.13312616282851,7.84196973356723,7.91115596817673,8.09420644660866,7.9972263218348
"PRDM11",8.04370252812271,8.10646201630432,8.27569301010671,7.91422211696789,7.69916287712177,8.08479628185857
"LGALSL",7.72228508718087,7.85841118945484,8.07303631074665,8.19681154720224,8.0610602907077,8.14556308562203
"ABHD17A",8.19974215156616,7.91434397276563,8.18087945779183,7.64639426496601,8.18090393726184,8.02720834575461
"PDE4A",8.04381239272778,8.15237054170502,7.83438465771705,8.0052723405594,7.93836325515182,8.22271539851404
"NDUFAF1",8.09292593971369,8.15858579267982,8.17253211769222,7.93884497944212,8.03240687485876,7.71738182563676
"MRAS",8.5130907465195,7.51859236430098,8.26086381939569,7.78153518003077,7.69564388927668,8.07530820170973
"FASTK",8.15364891907119,8.13622577528144,7.95422153400245,7.93624427528173,7.85687661701418,8.13249323007284
"GEMIN4",7.9068987054701,7.65299127084285,8.3807732329431,7.75596963927325,8.25632636586015,8.20195048148942
"RCC1L",8.04822761281126,8.11194795262512,8.14253064216716,8.01110035984021,7.97556417849929,7.87451081910019
"CETN3",8.48233804513924,7.83294705797343,8.26221741161511,7.83957565542678,7.38641963897858,8.23827354439275
"ENOX2",8.19849363225003,8.11653904393358,8.03297875506516,7.65390643442115,7.96588660145449,8.24779535591312
"ATP1A1-AS1",7.77930769289029,8.29505676151947,7.80817399656141,7.63778396368741,8.15048259953898,8.40095303183091
"SNRPC",8.37207122181879,8.06571736344534,8.0618982152807,7.98675143192207,7.75798003847912,7.91220614335526
"DHRSX",7.85302733667981,7.90299497649465,7.88598123212978,8.090259446917,8.44450577232403,7.93847163716125
"NCR3LG1",8.08185522452101,7.52357245820506,8.6006443481977,7.89571604326853,7.94517329134394,7.89984966982243
"NHSL2",7.72320201876485,8.52378550526149,8.02150970691449,7.719823598757,7.80896510246476,8.23555592644237
"AP4S1",8.25610780252765,7.78892516203844,8.14286969722841,8.21458974862129,7.8263192143299,7.92303427991624
"SMG9",7.87322612825422,8.29242089353744,7.70235140909793,8.03575174661956,8.38943565953333,7.9154815147826
"CCM2",8.08372724532556,8.10040183424174,8.00620874806923,7.94302814984555,8.0356724577439,8.03549119134333
"CDK20",7.90045543200756,7.96637017926296,8.14411937023801,7.96993825418397,8.12650884851209,7.9971191616969
"PTGS2",6.62362915441309,7.84876394540586,8.23629099764827,7.9952205578622,7.54399008885397,8.79064029316028
"TLNRD1",8.34075058143871,7.99821035948985,8.07690114778085,7.8615363699933,8.00723864020501,7.87112869005574
"CROCC",8.22017315106733,8.31721192698984,7.47802285840476,8.17254845780071,7.8554588604235,8.09752287775989
"DNAJC17",8.30523196071398,7.70378565947874,8.17755316141331,8.38150618111647,7.80499449935254,7.84692472028463
"PINK1-AS",7.85530581860251,7.89235237807881,8.21101014656718,7.84212238067438,8.17219538232989,8.04871861368117
"DHX34",8.24008977815201,8.02614367821604,7.91680070157117,8.05235229220774,7.85214294039321,8.08894543449972
"FBXO10",7.87507944281985,7.84925235897529,7.55564838562994,8.24448737650305,8.61797052504265,8.03675724091806
"CA13",7.35849966184425,8.0760642870086,8.04347715182221,8.05999991094147,8.18348747697676,8.05409080921242
"FOXA2",8.22919391013432,8.0321920297688,7.71723819422868,8.19531638684359,8.31253777684088,7.65414759192822
"RHOJ",8.04274817094582,8.47588762773051,8.1425795526055,7.89558792047615,7.35316902098461,8.09658272178105
"B3GALT6",8.17853386568431,7.54140170954367,8.24123072324976,8.13536988006818,8.01936918411096,7.8983017974989
"ZNF335",8.15688062647032,7.71865770869165,8.19246949230167,7.97375811668264,8.02125130640209,8.04136900950264
"GUSBP9",8.60379332556081,8.37502563911288,7.39815469725859,8.22210744409317,7.40785663136538,7.94906980802164
"TMEM185A",7.67194826928189,8.03063712527255,7.98797080405564,8.43044292505,7.5817657222167,8.41949617673318
"ZNF658",8.17598221803873,7.66480762400665,8.13365620939088,7.58220494268334,8.19294211969122,8.30449107419235
"CNRIP1",8.05708717122721,8.04957294676704,8.1967945138147,7.85099579391845,7.79798968400581,8.0783101499621
"ZC3H10",8.11515889439868,7.97306032179551,7.77264900583366,8.29277200548385,7.88373718052976,8.14179226219224
"KCTD21",8.20249762022171,8.19056453340948,7.73376616364779,7.87152506291171,7.9908587023531,8.16030874090724
"LOC100287290",7.97646587974967,7.99078074803833,8.00600719737323,8.31215339963482,7.91361788311247,7.93063375168763
"PRPF40B",8.20841286632471,8.27910089913167,7.80245683489439,7.83810342149338,7.85639257977387,8.16891024975151
"CBR1",7.86389991643437,7.89728369493673,7.99765465621891,8.29449616657385,8.14180806395087,7.85398721662573
"ZNF573",7.82167946196016,7.96737391356824,7.71013662836905,8.15217102946922,7.92102285501167,8.55917071835094
"PRR3",8.14811518044441,8.36063799931668,8.15808947661665,8.05525197138467,7.63685051961749,7.81122625360951
"SLC22A23",8.38240862441718,7.47708243341293,8.16082654216161,7.98545071572749,8.02572895554855,7.99190602816305
"TEX9",7.7839348837348,8.32946838166224,8.03479432558637,7.6271050645473,8.1397188513838,8.07078764156208
"SH3RF2",6.79848999676892,7.96698771372149,8.10644118027081,8.13323685899503,8.37455272970047,8.26755936265197
"TRAPPC4",8.08615234074999,7.97272797138391,8.10009573107266,8.04320982369526,7.8934195961755,8.00861644870611
"ARK2C",8.15970542237632,7.59383147227724,8.35708276616202,7.66883297966681,8.18829486021049,8.07434721569989
"NFS1",8.04040648092384,8.05443087715762,8.00400091613736,8.08059001162836,7.68431316870517,8.17913316372729
"SLC38A7",7.92877547477303,7.74414715492447,8.41410707992345,8.11037989690991,7.74440191965088,8.10458230046535
"CNKSR1",8.25822577010665,7.93886001230383,7.88513595856008,7.94396711728771,8.30384341207731,7.7994949639508
"RRM2",8.59826825652956,7.40086422551849,8.38879159158968,7.00675008148999,8.3218495253897,7.92608439531983
"PCDHGA9",7.84477968461792,7.84958337190679,8.04093244011991,8.01092435180831,8.10710995532621,8.19658280866296
"NOTCH4",8.10934403886868,8.28188570292554,8.18104197249639,7.7155043222575,7.82376213875012,7.96099393619555
"LMF2",8.11073681945608,7.80027015614865,7.72661583287287,7.82740416745748,8.42088206290513,8.24444586317804
"ZNF461",7.70789481706718,8.60492850539494,7.88988918000195,7.76876627846366,8.03975106389714,8.05669353687851
"CREM",8.0918211395813,7.84437654255979,7.99396452969964,7.85967973760968,8.42089769385109,7.79510628690814
"LMAN2L",8.27200165848529,8.08922403523864,8.01164085230946,7.78611491438741,7.90184484228239,7.98761001545339
"ACKR2",7.61418420224104,7.89705709644748,8.28154552068581,7.5860021423914,8.27041877418815,8.13771226746064
"ZNF18",7.76175109981263,8.19542342801005,8.08099489251851,8.00077160551698,8.00087988791438,7.96045440805525
"TOP6BL",7.56997753307398,8.20293509841529,7.89126250358799,8.23546251704914,8.3454545989071,7.53026062526586
"FAM221A",7.25184816995105,8.26440699013997,8.06168023237378,8.13226672330183,8.06282212561254,8.06332240986884
"PKD1P4",8.29967594854509,8.17232867441981,7.52443261763008,7.80459494833916,8.20375928466693,8.02169467187918
"XYLT2",7.98867664756121,7.77474748134107,8.03506204875329,8.10162039305895,7.98163226507601,8.18074828172788
"E2F3",8.33612949224012,7.66252413958527,8.27563258883185,7.9458612536542,7.9641014575938,7.78229602884539
"C7orf25",7.96764611670205,7.80096524660394,8.13874623449528,8.26846455811962,7.75358796156751,8.10265075985614
"ERG",8.37951858617052,7.79461786460848,8.02823679970847,7.83916796577106,7.63314027159939,8.41216107821154
"TPCN2",7.91849923435075,8.17102290426492,7.97168182485821,7.85294026889023,7.95208004889725,8.1811008869058
"TEFM",7.89839933750231,7.92367541004747,8.10386185645801,8.24017835054706,8.04744285253767,7.78235320484303
"CITED4",7.07301757478605,8.25583654226596,7.51629440643065,8.43146906294331,7.94308700983847,8.34168739198896
"ZNF571",7.78724530708067,7.5404931851958,8.5974182627874,8.11506804764957,7.89604600551167,8.10360826637198
"ZSWIM7",7.93405526530439,8.28733371919131,7.83604754704447,7.92741335748472,8.46082446409895,7.59840297511734
"POLD4",7.94543425116839,8.02965336433548,7.98253463641736,8.41856905258716,7.98782772071082,7.6284510089179
"PMS2CL",8.58228926104093,8.01887199041879,7.59536709581237,8.15572433999743,7.59839667131214,8.15137790738462
"MCTP1",7.97166920585398,8.46451406066847,8.08114230329736,7.88432935477148,7.72975944902641,7.70816486436933
"OLMALINC",7.43591516320987,7.95270071050341,7.99535469715949,8.18921710564884,8.05165455809108,8.21393483103157
"SMIM31",9.59779706313746,6.21683118892639,7.15756339196373,8.22731733697829,7.4312977328002,7.01568661426399
"NID2",7.98773133177681,7.6199937908788,8.33368671651551,8.18147284368451,8.09578637942995,7.69746781912984
"H1-3",8.15369009075448,7.79300642611644,8.2216791606162,7.80557784659306,7.96876074243363,8.03259172476993
"LRRCC1",8.13139265290126,8.23297385589473,7.93507944506035,8.052811086724,8.08514729853141,7.6356081455651
"MTERF3",7.87781796222733,8.01924291525535,8.11118056979631,7.99125137807774,7.96741517502866,7.99318826214821
"TMEM69",8.30623086495186,7.88417572842202,7.87099224042032,8.11783570296321,7.76996768129568,8.16214556870729
"C1orf116",8.80046172435369,6.95074932413872,8.21165428358146,7.90304059975385,8.59094374205215,6.80629930092809
"KBTBD3",8.30823153703626,8.36453677973657,7.94774416343009,7.64548042796159,7.6631522979643,8.12723362873218
"ALKAL2",7.34725397099583,7.92416870602605,7.69705065657323,8.20123305581666,8.57748130105614,7.9146665183188
"ZNG1F",8.00505203438077,8.09080224727301,7.9068974024368,8.10768451785345,8.06667676806283,7.84106122366648
"SLIRP",8.14948709760878,7.94803071465336,8.13080797717199,8.07941565910613,7.84407507419549,7.88753192876513
"PPP1R3D",7.97555396976702,7.95784491422768,8.03417059360456,8.14912426544199,7.96881537968327,7.93821603560571
"TIGD7",7.9287258854253,8.38808396567823,7.65736995687445,7.93379639015569,8.23155470797295,7.89166084204597
"TTC7B",7.50981977967529,8.35773633333702,7.78766903358948,8.08359865523975,8.2710437334148,8.07542563459668
"LINC02614",7.70287273300492,8.24904934887477,7.926688885452,7.89661247406256,7.79595396159111,8.27626338291097
"FAH",7.99826813671154,7.76627085620874,7.69051764958356,7.74512477370786,8.33091288904255,8.38947114063014
"ARMCX1",7.97413879535218,8.26992825929551,8.08664990262857,7.84189326001635,7.69156009898196,8.08497368788553
"ZDHHC4",8.00908556961802,8.30770725619439,7.77969151514412,8.00408549295729,7.98881359373607,7.92486639278078
"C9orf85",7.61474028509673,8.04857041545883,8.16703895755806,7.93278094480483,8.34259754323274,7.87206528336259
"BGN",8.22350459487521,7.60441636411181,7.91281821814076,7.87670001705674,7.85332117069093,8.47053567720988
"GGTA1",7.03849210286965,7.91002178375347,7.97332764884992,7.77737498326255,7.60826979670736,8.86118681040892
"BEX4",7.89537731784662,8.17101480647793,7.81494209471671,7.8295456099074,7.86266283929425,8.39960886553325
"GLYCTK",7.22666923422114,8.15894193716155,7.55180407782268,8.27318964621974,8.57895243051304,8.03048241584464
"SMYD3",7.66495014514426,7.76925511859935,8.25213346987804,7.76857930999376,8.2686914016654,8.17008042824355
"KLHL23",7.89598642527114,7.87805070498433,8.04851398143885,7.86236913843736,8.11242544970246,8.08441885734597
"ABCA7",8.35410286650231,7.87995735786987,7.56524505232958,8.48413851083258,7.93371737917762,7.86252272274764
"REXO1",7.866674273377,7.98200847142813,7.82470667927746,7.95624328538082,7.98134043099832,8.49540609084919
"ZFPL1",8.08824927728634,7.99374999722987,8.08734428067405,7.84388240801122,7.96080550637144,8.07776475216161
"FHIP1A",8.57510042271729,9.20155762762621,7.69951147199113,7.654810818496,7.92832551419042,7.17113249384414
"DHFR2",7.74455823982682,8.10992112068826,7.80475928000834,8.12781336886409,7.93803685109382,8.2366662718958
"CMSS1",7.95617028539791,7.65083569156713,8.11394388412019,8.00074901794579,8.16452142256764,7.98907685343687
"FOXRED2",7.7038981942186,7.64644227461743,8.00392097462196,8.0806902844943,8.28259268100514,8.04806099903406
"ZRSR2",7.60496195390374,7.85176633161973,8.01845269593244,8.06781914341038,8.63381587106265,7.75659980162767
"NUFIP1",8.1720991365673,8.02495039071598,8.12596503685652,7.97939629434623,7.90552574470475,7.76335453783943
"GDAP1",8.28078253803887,7.66714452224503,8.09700886447222,7.42461005979045,8.08778191527725,8.38929267276668
"TRMT1",8.19515829658382,7.6992432408187,8.16016994897629,8.05158226664518,8.06072484287638,7.88034411552979
"ZBTB47",7.94974972489739,7.9985868111346,8.11460850075101,7.89792641572029,8.03112492286593,7.98877142457939
"QPCT",7.75357455380157,8.03997751085685,8.05892003084674,7.89012746093168,7.85436240188433,8.26377229428284
"MOB3C",8.03860889271749,7.94576417218779,8.01452596098112,8.31301386722882,7.73965240187338,7.94356022931435
"PPP3CB-AS1",8.36374511579058,7.73348432078696,8.10149750582536,8.21791926361764,7.87162189491344,7.68885387028334
"SCARNA12",8.01799269492767,8.14922394290046,7.89931289752099,8.06983251104468,7.90084530465106,7.98510144168458
"TEK",8.26078820395182,8.07351373254339,8.182017062129,7.57756269447562,7.95257289664388,7.89383771336606
"C4orf33",7.35674025690619,7.91109558184123,7.94052090363453,7.97546356245264,8.32929720875269,8.34950684678107
"FLAD1",8.00316466006235,8.13421140135614,8.02040915029625,8.08646791426081,7.90420250658439,7.81483236865475
"GRWD1",7.84258203922107,7.78333796343138,7.74792625217981,8.10914951202856,8.14701011010628,8.24715034471369
"UXT",7.9882658002868,7.94409003043948,8.18924880084242,7.85127492896277,7.84708679124071,8.10997090024341
"YIPF2",7.62414489100639,8.07617869067909,7.91997901335273,8.13841153078575,7.77318977249238,8.39135593552983
"TBRG4",8.10171388103693,7.81618692536078,8.20433763883232,7.82680690898173,7.94719620404979,8.08239623137164
"MTND1P23",8.53956380514692,7.86353581044401,7.92959047805908,8.093409649511,7.82386119871944,7.72584273951926
"PDE10A",7.79920903420065,7.52137475186043,8.11222089487068,7.44901782083022,8.29045054036536,8.55639622159903
"LRRC49",7.61958540256874,8.41853135148533,8.14868888358478,7.83934227938268,7.53965557876738,8.30256331959784
"NOL3",8.04403886587681,8.03638263420253,7.95373877048373,8.16060650086167,7.9242935339174,7.87233211285891
"ZNF415",7.95961837135374,7.99571561732617,8.12776829209626,7.58409807737896,8.4143963546996,7.93629769947349
"PC",7.87047556646905,7.48318906278934,8.04834085391828,7.86628968294466,8.2816180376733,8.21685738598066
"ARID5A",7.95345228973656,7.94463445568529,8.15732158369341,8.22888203414282,8.12083063541045,7.51848856131374
"DPH5-DT",8.20815534910652,7.88419692295274,7.85023777711955,8.01441616019844,7.83376174600756,8.23261773893401
"TMEM205",8.20243469705917,7.85552698575506,7.8762335639757,7.9455721919886,7.82200688657543,8.28969362454582
"MECR",7.87043232870737,8.63276380891196,7.90579937105061,7.62763796309945,8.13793804776355,7.74613168617376
"TMOD2",7.84840055458676,8.04981059072036,7.91000392443415,7.83991714287655,8.26083709062193,7.95467774470223
"RCBTB2",7.9832474338794,8.19083766619555,8.12916094961996,7.82955355627251,7.82997627405523,7.89315988997832
"TRPC6",8.16641591476033,7.63724679716669,8.4246690899572,7.61887075395442,8.25771545148494,7.87758847015875
"ABCA3",7.83248389993471,8.05698271301319,8.55609407782807,7.76049265866902,7.71501406671452,7.65730934442973
"ANKRD39",8.3676057802882,7.96056224901374,7.89436380807593,7.93046712151147,7.57229019173081,8.25403024619614
"MTMR11",8.18401896889829,8.47723948370115,7.72226629812574,7.7582071261296,7.86101340943415,8.01999173946038
"DNAJC6",8.51530347922045,7.1740976991356,8.24255513580849,8.15514232717749,7.60616687016112,7.90767739360063
"ADGRB3",8.01968833789105,8.27651469674176,7.80480045098378,7.64578020688492,7.76253891796569,8.29830119798061
"AFG2B",8.17040224951831,8.09460225789232,7.81506804482573,8.16888785177646,7.67299623997513,8.05468626339934
"TXNRD3",8.18411797587072,7.90126719139342,7.96370321871274,8.02441883422825,7.94164184575376,7.96595223979623
"PFDN6",8.22932687266466,8.05430248255907,8.07248983410601,8.1139156847752,7.70139029163742,7.77279457770323
"FAM27C",8.01525648817887,7.96922742035905,7.92296179101565,7.92816892890178,8.04764317908125,8.05684191791457
"SCARNA6",7.89479270180995,7.84429121530932,8.06530844081543,8.35495797732063,7.81648834762298,7.85972390603791
"CACNA1H",7.86532018497615,8.62223295163805,8.09331085047829,7.108274554802,7.74931575918701,8.32632727993931
"CD27-AS1",8.03797374131791,8.08666029471576,7.94091068392886,7.92158344366681,7.88086134927311,8.09087216493508
"TUNAR",7.85510083778582,8.09872813259844,7.75400081968828,7.76734256789885,7.78635942195132,8.47566058025632
"BLOC1S1",7.7440382553303,8.22446140805076,7.86093695644828,8.12365230190735,8.11528897934325,7.85360504491659
"GADD45B",8.49873613720436,7.64100560926132,8.03625637520589,8.67200437820968,7.77933274390427,7.32810230909691
"TIMM44",8.05236484281184,8.03921261880594,7.91758084792568,8.27011984626507,7.7853756037329,7.91630238522579
"DTD1",8.04822297200921,7.98849141075935,8.00622251074802,7.87317008581435,8.01370621646837,8.00756561765111
"SNAP47",7.99554634794015,8.13311288849571,7.86548197068802,7.86610637844652,8.25004197158841,7.87027735121984
"RARG",7.93084197467607,7.58582371665069,8.28931092533764,7.87683717350847,7.82489052876563,8.341642236802
"SELENBP1",7.76111808540156,8.093374400205,8.06719524165367,7.6387269841635,7.88361193023593,8.34147683216352
"ABHD14B",7.9260024434016,8.07280600732181,7.86738488209698,7.86143713351248,8.17730488001441,8.02793066914792
"ITM2C",7.6294602645432,8.0535579634163,8.11364657299568,7.58984614062194,8.03794958343041,8.27430427406791
"SLC37A4",7.83144088817019,7.71204256404839,7.80673103585059,7.96907922687138,8.20749505120034,8.40188065443209
"SLC43A2",7.78251629044989,8.04876613017628,7.90387843517053,7.88602410130276,8.58873394781427,7.69716811955371
"DNER",8.11864688318875,7.16511860430759,8.27822084000782,8.73350490492009,7.7101347817087,7.14450384521512
"SLC25A15",8.05115354280338,7.90960719371276,8.18070285804633,7.79757556054465,7.95564515398558,7.94837830964028
"USB1",8.29908507210298,7.56571129341353,8.35753792294757,8.11857826083145,7.86834372769602,7.71650682195348
"PRANCR",8.09590336560433,8.44175907214838,7.50256578893344,7.57575991446131,7.82011591886907,8.34227278520883
"DNALI1",7.48047423760004,8.35276292407322,7.91822971018895,7.66837409650203,8.14498358144504,8.1570118032747
"SLC27A4",8.57832763212763,7.77639504402442,7.76746628348869,7.97085046889077,8.30321777275127,7.46729739762261
"TRIM16",7.82730425909833,8.24505178818513,8.06418964018111,7.70745431321855,7.60537651597324,8.33362777073579
"MYLK3",7.78914098270718,7.68075939221427,7.88374199029767,7.66378529066863,8.30455500629652,8.64268799193377
"HEY2",7.3689824429198,8.47228848225746,7.80378155106585,7.52807687929494,8.13585946318205,8.21818088631418
"INKA2",7.43381196463863,7.93735932049151,8.08937963350735,8.11561647310484,8.05678736276534,8.09305025833343
"BRD3OS",8.16647180576238,8.34740021032422,8.09173976346078,7.5958083981442,7.79055712102524,7.86247823598552
"LOC729732",7.38471758123923,8.23899012652031,7.97631632433213,7.89896855229284,7.6184099678136,8.48400918743023
"PNO1",7.95413245382046,8.3645864750266,8.13917793601797,7.93379102563417,7.82549248168918,7.62179820845556
"MTHFS",8.34991990815741,7.74237869702576,7.83105162285719,8.20616970303249,8.02333233100846,7.45289153680087
"TRABD",8.20135294318415,8.03953694824063,7.7164595921773,7.92860110016825,8.01118275477649,8.05374019002066
"DBF4",7.47133393784568,8.36629446176458,8.08381075845882,7.82245854551805,7.80924070985404,8.1223679657
"RAB4A-AS1",7.5238916000812,8.01917318945862,8.12565691052942,8.15431215945219,7.67646099336643,8.17367625274158
"OSER1-DT",8.11743508490987,7.81183780173807,7.90682020610177,8.06377840185944,8.41246516981592,7.55313475613187
"PSEN2",8.60143311751416,8.04222582324424,7.9536055333092,7.89158627392062,7.520659668769,7.97816169001266
"IFTAP",7.97171179398472,7.88648068696168,8.04782552438958,7.79670820619861,8.18832515427529,7.88977749027148
"PDP2",8.10870040617335,7.60232380181103,7.58371776712856,7.9138429527126,8.20317154985564,8.46512508355701
"GLIPR2",8.13109229469109,7.85583973234324,8.05938427504638,7.90633553748159,7.88721215256462,8.00591745491786
"SLC48A1",7.47436130546892,7.88816922740298,8.20385073423571,8.06884579505401,7.92543482379897,8.27944825316403
"MORN1",7.8594440103742,7.99222805242574,7.97642896131957,8.06993416652929,8.09636872580707,7.88642870120828
"NIBAN1",7.72409670676091,7.88307839062451,8.32556203411223,7.94161383419194,8.16097060860151,7.74608610837639
"FAAP20",8.1565594824369,7.75934154616686,7.99528516594185,7.84599312777446,7.88404143673042,8.15539305990226
"USP21",8.08237242445109,7.83505353172481,8.05660032321551,7.76989738822209,7.94049864540329,8.1734343241408
"NSDHL",7.78313511693811,7.83145821979287,7.87800688901474,7.97920988701338,8.17654479317861,8.15399781744895
"LRP1B",6.65805238475551,8.80256282078014,6.97637727456908,7.56856263921674,8.48738607687316,8.50825495902313
"DZANK1",7.94128752022436,8.04524406426071,7.91390644628284,8.02675309627213,7.90355622428692,8.02571883175475
"VASN",7.97092785128243,8.0136494541216,7.94053220210294,7.77364407105831,7.76640714717941,8.29378877219224
"ATP5ME",8.0500003796714,7.72329147055101,7.87822134059352,8.09814931842188,8.06548459798327,8.04959386821646
"CFD",8.10950645032597,8.10332847339668,8.32885268128926,7.85454120522777,7.50353776342718,7.8090126091101
"LINC01140",8.05916055722581,7.61845253275883,8.15688079186183,8.23909502169621,7.9177849027174,7.79187683757532
"ZNF839",7.69941972548236,7.70532317746104,8.0711989797674,8.15503294899977,7.86983497539853,8.29222122763089
"RPAP1",8.43491776997701,7.85994627254354,7.63608546696645,8.07962575504778,7.68505825234793,8.27114927930861
