"","GSM2771795","GSM2771796","GSM2771797","GSM2771798","GSM2771799","GSM2771800"
"MATR3",9.45219246933333,9.57992573966667,9.71583224333333,9.79196009516667,10.0260849363333,9.97019297783333
"MAU2",6.0031285895,6.6389800395,6.458968446,5.97875069908333,4.29515331516667,5.09538202333333
"MAVS",6.27726125666667,5.619115734,6.17258542683333,5.754296858,5.963850041,5.091836157
"MAX",7.25046019566667,7.32553678866667,7.10299243916667,7.06618919133333,7.71593987733333,6.87059906116667
"MAZ",9.52130533433333,9.69598214166667,7.0995128075,9.61678972633333,9.66402944483333,9.49719669216667
"MB",5.52091411583333,5.455007867,4.52793492133333,5.71849864383333,5.6446121535,5.38435605216667
"MBD1",6.35668008191667,5.35378043166667,4.87262470416667,6.284864913,5.96450709433333,6.79631943833333
"MBD2",7.96807965233333,7.22076827566667,7.78386901066667,7.54321055875,7.49261014583333,7.26119239966667
"MBD3",8.175878244,8.75777705933333,5.87126864283333,8.53233219633333,6.880055915,7.5061776265
"MBD3L1",3.43010985266667,3.02055068833333,2.398107594,3.5048297505,3.10085803333333,3.07708309166667
"MBD3L2 /// MBD3L3 /// MBD3L4 /// MBD3L5",6.46876225466667,5.814747829,4.059318905,6.07960252466667,6.984893594,7.19082920616667
"MBD3L5",4.8187482415,4.4798742555,3.18136082166667,4.88804164166667,5.691679702,5.61667197025
"MBD4",7.68748713583333,8.3469281865,6.35759424066667,8.17706394041667,6.78166880533333,7.5165806185
