"","GSM2425674","GSM2425675","GSM2425676","GSM2425677","GSM2425678","GSM2425679","GSM2425680","GSM2425681","GSM2425682","GSM2425683","GSM2425684","GSM2425685","GSM2425686","GSM2425687","GSM2425688","GSM2425689","GSM2425690","GSM2425691"
"LOC643446",7.8032196730908,7.9091884206233,7.43117045879025,7.55735310669459,7.64124731520722,8.10080823040555,7.73483871195003,7.52326287946763,7.93487477197065,6.38239213928989,7.61887336638892,7.5304216321216,7.80982831074465,7.73445465384111,7.95443514972213,7.73798251602052,7.37302572778993,7.78755104733672
"LOC643449",5.08378735305225,4.95718796208864,5.23863631628636,4.39975482277202,4.40001232945147,4.6468926351586,4.41584092429102,4.43531281995348,5.3204265502447,5.12289631094635,4.50739828535712,4.40512532528917,4.61335088628474,4.43384539075026,4.62712796132638,4.81727425704377,4.6295479757853,4.83459017722843
"LOC643451",5.18738572744356,5.11527050880335,4.77123833287109,5.14634811172946,4.81439773784757,4.75221947053256,4.08208992691129,4.8229259945217,5.22014341411588,5.09141084310846,5.20536944282273,5.28149796490594,4.87213644450024,4.98858385363291,4.7376397703151,4.93623053506747,4.9855675996751,4.84875642579318
"LOC643452",7.04870875132853,6.90600511028904,6.81130661146978,7.11817136088116,7.04046683419431,6.63134165545297,7.15635575907679,7.16346310725846,6.84185527892874,7.07289855027249,6.91732815642766,6.78910660925006,6.98447041197732,7.2657871751658,7.17448292184588,6.91240197019991,7.58996013664145,7.29361473869704
"LOC643453",4.52296588070331,5.06684858026852,5.00588611921142,5.00658922678758,4.71815659268452,5.45618452648122,5.7080533914238,5.03574767709983,4.99664372658994,4.80942915923866,5.27872561147722,4.96907347796323,5.07011776651811,4.9624089109052,4.88984049722908,5.16873268247728,4.20422305574904,4.94339467956045
"LOC643454",4.55748412855985,4.89093851628691,4.77099967558601,4.84389156286618,4.74832785268766,4.33912156080617,4.94614594486904,4.81130712530853,4.73979238076688,4.89678052954592,4.98326114985119,5.0199117659458,4.90760580268044,5.38241479360551,4.86759045173277,4.36153804312133,4.89594979829322,4.38108903863941
"LOC643461",4.5180601044268,4.63487748157311,4.35967907954437,4.91165841388415,4.67489109079583,4.94373247019289,4.61638465316761,4.83496478751715,4.57238939689771,4.49483421285044,4.64918632279605,4.60589842032399,4.84834085814991,4.45251893610265,4.37293657075327,4.82935756971244,5.13223175546671,4.82325355247162
"LOC643464",4.55138124085275,4.58076649971694,4.7240522260001,4.67079020996714,4.93241839829072,4.54486026142504,4.53222541948578,4.16663977378769,4.90284895218612,4.954150283027,4.97440353005722,4.94874324119414,4.74067385244402,4.76494842629621,5.08792273306687,4.53450200304338,4.62575407358426,4.91609743332829
"LOC643465",3.84019390565716,4.54104288799848,4.39543796115569,3.23927888140084,4.0084057628768,4.3570328224971,4.33166387527096,4.0086717139123,4.10895210019897,4.34460170909634,4.12798763737638,4.74246433935846,4.8865798007919,4.43342747252127,4.60586328686262,4.53348235942047,4.59619923987599,4.49528365447789
"LOC643466",6.03928120838176,5.79828463552942,5.81741169788717,5.74776709108193,5.53497825195321,5.65497650733629,5.71462798724895,5.5040050502686,5.87829619602762,5.88886888572986,6.24707113371178,5.91006343770012,6.02564787734362,5.97002487878165,5.26570430095687,5.68459715578624,5.92591589168858,5.50562484479658
"LOC643467",4.95644613678988,4.22858999558862,4.32667913715605,4.4253210577709,4.27197390360601,4.47992535063469,4.12242921243007,4.57473436836715,4.46865766536393,4.53737168544214,4.23293284797179,4.32006104980587,4.59199254326985,4.30246375192738,4.43969380793811,4.9175008331448,4.25627014154467,4.5228439613684
"LOC643468",4.47021594851632,4.06600116184196,4.06581233870993,3.76529392348913,4.24890221816112,3.92270964788328,4.26321841285688,3.6270674775237,3.64542152999809,3.57466951042891,4.4656330733289,3.93227334457509,3.99667102062406,3.80387971861487,4.02977107406016,3.01194104510637,4.52691416233007,4.02425220644469
"LOC643475",4.51085819336835,4.39944647870215,4.53110739417307,4.11797183738141,4.63001329031481,4.25764369564245,4.60105643705874,4.43221028043182,4.45862144908637,4.59877734843471,4.81095870062694,4.37699849721261,4.3399639891008,4.38892234206126,4.78277773648227,4.609299120017,4.52008168830014,4.53304426461195
"LOC643479",4.95801351361817,4.82369902812026,5.33531317067788,4.596318025789,4.82643464335624,5.08524830286082,4.46649589472824,4.83021784647212,4.5717022298152,4.87063039762113,4.77340921439205,5.10676413166689,4.77615026940895,4.82003872053421,4.93055530999745,4.45957417609464,4.96161110514496,5.18738572744356
"LOC643482",4.34041792109221,4.18026245727222,4.55950539698981,4.33802057481095,4.59883183193091,4.62192919248982,4.13962117305647,4.44258612753624,4.50210887152803,4.70626243278258,4.63048328917422,4.49122330264908,4.52691416233007,4.73231034123389,3.82611106194455,4.60904820768219,4.00519362986484,4.74716802457743
"LOC643486",4.45653433722478,4.34012376836701,4.39311322741535,3.84084558550708,4.2046115195834,4.1365320826632,4.68281653500071,4.44556270928213,4.54719226312504,4.08070720184569,4.30624225887572,4.43536183081111,4.68992989416931,3.9759615682471,4.32700148993693,3.84177853312678,4.3232292516941,3.86720024507839
"LOC643491",3.88147795735094,3.96953935689227,4.30381135490166,3.66858209285527,3.95524658229695,4.57323684939369,4.53318011103622,4.27048581038682,4.25867976795063,4.26071333229164,4.46353869388969,4.25874669275023,4.34953972953044,4.30175114765326,4.55710826659945,3.80940055231234,3.65137550757306,3.52645197665098
"LOC643492",5.18340274519925,5.58433689668613,5.01122935795403,5.2793394263997,4.94480860639071,5.04382772853012,4.73920911511499,5.00635781325865,5.04471785877393,5.02386672668988,5.26322825495597,5.33845507975017,5.48823155786371,4.91756704347897,4.96718627213678,4.55919196884912,5.10446666426598,5.01635100901217
"LOC643493",4.3271842012103,4.57785931838619,4.00189769869842,4.46892752878198,3.44392618364717,4.42741509689177,4.26676533104827,4.03603185324433,4.51604304850639,4.64925680993144,4.44307409529527,4.12545199005583,4.35467253981641,4.60150081838245,4.27607525972868,4.49028740382784,3.61613064052701,4.19470698456588
"LOC643495",4.65286229240718,4.66251235309608,4.61994388690178,4.23558714839162,4.22280456104526,4.66633195674377,4.32301158470958,4.3368507839376,3.91377053576752,4.36416645962494,4.43378738345878,4.46802724444825,4.35030798702703,4.3633250825533,4.29098720171363,4.29149047471355,4.22846993933709,3.92070737239805
"LOC643496",3.75255165223329,4.15837653591571,4.12930535793519,3.72402045573166,3.52049139565125,4.53839818934791,3.77983867865042,3.49415188161017,3.88257330926512,3.94230383302365,4.12707416833772,3.86296132786258,4.77099967558601,4.2820476441026,4.25095937614939,4.45070134647803,3.72853551037994,4.8566962754453
"LOC643501",4.6753155294997,5.17052039102196,5.29273684832633,5.4698976948689,4.92633864929026,5.02162021454831,4.6231752896735,5.20412193156625,5.41964102261769,5.45602316305223,4.7083448531578,5.44884182850231,5.14448327358688,5.26497435233059,5.49683077395639,5.36366485978751,5.05407305877606,5.06652292427138
"LOC643502",4.30480787352038,4.82919563340632,4.50604715396829,4.0619623537085,4.34003180662624,4.36375189380299,4.15849368228638,4.84254037689526,4.50493826508539,5.00554600157311,4.83845308899935,4.97515246435758,4.7074062363404,4.59954035271238,4.31063292017857,4.30236994289197,4.42729541015491,4.45549398785631
"LOC643503",4.34007376356198,4.22441649311903,3.8487180737986,4.24471150532793,4.01026845056247,4.07220726589167,4.22622844098836,4.32860118869419,4.28553671616113,4.46654007285717,4.06370285216379,4.62076404453798,3.90285859710288,4.16637746450948,4.34895167498817,4.20851382629963,4.12820727231687,4.33161185672223
"LOC643505",5.77052884968013,5.44971190885064,5.85712606942621,5.86624828135227,5.52405395661498,5.59119259276411,5.72561411087071,6.00396803581774,5.47195673597188,5.41376229225245,5.73113978624784,5.51890678021223,5.72741732902535,5.69118964126208,5.57923808652361,5.78872172534411,5.54701326517556,5.68717213446737
"LOC643507",7.24551239579485,6.98352904020552,7.43321118902191,8.19299283260662,7.66756404790861,8.11309806989091,7.60037948599266,7.66339415066599,7.38620532881894,6.14303110751418,7.47947116280451,7.55702908528832,7.705115758212,7.30242013843075,7.79727346975306,8.02049086709841,7.61246057886858,7.79997938684197
"LOC643509",12.8989361120116,13.2414691292986,12.6451808005815,12.5132639397247,11.8434374005145,12.3851154832531,12.9337092527646,12.9807907610436,13.2428058022648,12.6352228989618,13.0410122337004,12.1587364896037,13.0648932666324,13.4950030282881,12.1886447413308,12.6481033711301,12.7348382759632,12.0897106128539
"LOC643520",3.28021845085791,3.96426285906148,3.59207306484244,3.3334351836404,4.17590729963654,4.1819002661879,3.69670274132433,3.94786922310217,3.43240894083153,4.22148743895171,3.96163249557547,4.41737741033935,3.89501550808725,4.11871645149222,4.04525834081403,4.2203905560862,3.97818720783323,4.39452292211968
"LOC643529",4.2523515435476,4.22402136033726,4.45782743386249,4.0186196652253,4.18014109651997,4.0175138882074,4.2444878278252,4.11839369965896,3.5595554421175,4.24920464428033,4.0537921973594,4.25072628291344,4.69881310614014,4.54785872810044,4.48169896009534,4.471504259125,4.06453679084957,3.9977598301441
"LOC643531",13.0992478342224,13.17127749813,13.0992478342224,13.1688184264376,13.4211035948659,13.4343688866704,13.3365637225399,13.3961284232145,12.8712880455899,12.6804058674793,12.8712880455899,13.1404231744153,13.0625394678886,12.7294352671509,12.7951538524667,13.0410122337004,13.2082468370491,12.9245540087197
"LOC643533",3.65701912407587,4.25632306151711,3.90969611995709,4.00461994903069,4.08188036629128,4.01095962744699,4.15799877507086,3.72975939874538,4.00473786697504,3.84470611586778,3.89015170289004,3.99327527866391,3.90863433676311,4.19309761871499,3.79435992509026,4.19756144374152,3.23533034073714,4.08793868240352
"LOC643534",4.89197224354668,4.91250108528712,5.55921187384142,5.92986601780347,6.25127769672493,6.11373987440182,6.14454526977936,6.13362208883099,5.0387318107823,5.32247080680522,4.95657656104395,4.87444849378735,4.95763893770582,5.2168447824636,5.51000518388835,5.95683844261366,6.06376220720233,5.76672712889882
"LOC643547",4.22405911065264,4.09051769386304,4.21822311964383,4.71502200072063,4.04437339686268,3.97454564825127,3.95073108018175,4.08734453540638,4.48891675849385,4.52065953505862,3.937449859473,4.76432359421165,3.46497402322387,4.66857812194632,3.94687081909579,4.14746659133383,4.08545822469704,5.07182645498341
"LOC643550",4.64619290503954,4.99180702367572,5.06092678764947,4.93305490299346,5.1370645005972,4.36063761817897,4.9166624152917,5.04292794617678,5.15995002708909,5.27574683515608,5.02861949536409,5.3378869589198,5.35916270107631,5.04264109834439,4.93410694074458,5.01007944258876,4.90551702524639,4.98176302992482
"LOC643556",4.62246339020066,4.54429641889339,4.63319897705238,4.74552460532422,4.57462814706227,3.99514329698007,4.82847195034815,4.76726536631529,5.03674903692478,4.3296831242545,4.33396814818311,4.82597576987292,4.58599150859608,4.66953847988736,4.51555747273551,4.66085875473891,4.73785411081703,4.58473140454628
"LOC643558",5.58869125249133,5.56443396063766,5.61177937665752,5.65049833664461,5.32978378324419,5.54046192232036,5.64186562924435,5.70889930125712,5.78313104210326,5.70290738944497,5.81047575177765,5.72444072743297,5.79477090760103,5.84814943343625,5.8120573915506,5.81232468075939,5.37951387872745,5.64064030342029
"LOC643559",4.82564308052487,4.43233878135278,4.90190642930636,4.94282754792718,4.52663746832536,4.7147821553625,4.65400147548836,4.75927042441299,4.48390127254655,4.38362612565753,4.1171569234477,4.27387107419669,4.4029234389537,4.70274147654791,4.46966356534724,4.65580019664084,4.56035080774945,4.68321972482563
"LOC643563",4.20160500698029,4.11708160066727,4.09622406448012,3.71494663446456,3.85586684380533,4.10716827164954,4.20391167702417,4.11626019411194,3.71410591299166,3.98492669923377,4.33015392981759,4.22003000721581,3.41152929169207,3.78002394665022,3.82270108983657,4.63200152496157,3.90900230906278,3.90265526860954
"LOC643566",4.13319491412842,4.57970294584823,4.46222786655936,4.33141372482525,4.33605339537288,4.57900442967575,3.94815367354973,4.36901322334656,4.23617886506388,4.30329847871969,4.47959869125113,4.38614240725962,3.95878756416785,3.68311139863834,4.28753472091458,4.2413976231272,3.90726055135804,4.02227938421007
"LOC643570",4.69704389318814,4.37162165681212,4.97837622988199,4.54365981054403,4.67971918704302,4.46151480822912,4.40091105571338,4.71162777164377,4.64934344804621,5.02874947780677,4.85690235157471,5.15043863458279,4.72665402925356,5.52215746763134,5.17453545310536,4.68421472097242,4.89377845463678,4.79661176979992
"LOC643576",4.47360438810842,4.4717719001674,4.3818640027057,4.45806644573231,4.21384727751346,4.34692867324909,4.38380353265729,3.82697185298226,4.47044653927375,4.39878739531801,4.62265729036,4.65119207795524,4.24396834213044,4.05136879517854,3.97107795390015,4.37842811098911,4.85840787020379,4.40204418552
"LOC643577",5.27230654775798,5.12483017830984,5.01755495370551,4.95568096363841,4.75585196866069,4.87425843626912,5.23472241364946,4.80078665361923,5.03095037319975,5.39947977018464,5.22363723911069,4.8405302055927,5.12355405052907,5.14274017211608,5.05909201713503,4.55555961837742,5.11067268128962,4.97966801069783
"LOC643580",4.635836389273,4.59970239563771,4.69840519400491,4.53498991408344,4.56035080774945,4.64268609367691,4.60947702634288,4.34135823762458,4.86163553460284,4.52593671511725,4.78938319256072,4.86034746097425,4.72218975470875,4.74716802457743,4.65812326139533,4.85253410354961,4.64435544898546,4.8620488287052
"LOC643581",4.42057011724031,4.45393959303219,4.72418099214017,4.9054621014332,4.49865610577765,4.72711340847735,4.67788699160536,4.54182764759751,4.58023902737767,4.59207348954129,4.9727851856805,4.4901570292582,4.48799903497001,4.53700933868609,4.79726174343874,4.45154696511809,4.69652682162383,4.71763014642437
"LOC643582",4.4123139622014,4.29131165974513,4.27863530068382,4.38292298684968,4.44119920187708,3.97842428238676,3.85709560521717,3.8045021624139,4.49439807264932,3.94815367354973,3.8808441836084,3.56524742613476,4.57679133928826,4.50589861307657,4.3255016212908,4.11839369965896,3.98776879594853,3.89179011788179
"LOC643583",5.28677101983441,3.91257552491076,5.88790514666531,4.26588414319606,4.59115141312947,3.7868632357883,4.53911415202452,5.13435526188963,5.75931751526637,6.92029067972556,7.17741415590443,6.8960234251762,6.59201563962074,6.91503191254005,7.27782076155941,5.66859911091271,6.54312572775006,5.90865057140161
"LOC643584",4.32227819449092,4.1734539222473,4.19174889730366,4.49918448698616,4.34936867483128,4.50369415820789,3.7935730863305,4.26079559060565,3.62199323166612,4.08674963418191,4.54065711395932,4.55867991281559,4.38892234206126,4.04572201160097,4.12966045902932,4.35835504552869,3.83056788775549,4.13480989261888
"LOC643590",5.61773309508536,5.55921187384142,5.74776709108193,5.29125691303044,5.13413220635741,5.372057098769,5.53213115518082,5.21033898648585,5.2560663701999,5.65580116958474,5.35343057173677,5.58116532398608,5.48560264491467,5.65474342118394,5.09851641020854,5.31927687222445,5.00086265400958,5.30587861736197
"LOC643594",4.8505953235367,4.69664499395851,4.79498856758103,4.34112342948655,4.66408006970745,4.43453869437326,4.09677670816381,4.59141759357091,4.66620661578168,4.70802419233399,4.96311414515136,4.52050258460174,4.66918010041865,4.53678260121025,4.51712057310372,4.54840839322071,4.67477558526198,4.49284853301003
"LOC643595",4.01035287388311,4.28052522202291,4.37235421646833,3.59686002490476,4.08596174260973,4.13780596617687,3.00804041484521,4.14076720577672,4.03088400418116,4.2770805486367,4.08799458852643,4.9245645999896,4.0786179464177,3.78230853739956,3.99729791823322,4.24631983539321,4.0608583689235,3.94314943292294
"LOC643596",4.37112292164376,4.33904343561241,4.38166130356024,4.49620091251988,3.88147795735094,4.38876801490621,4.11891151274099,4.13981555626716,4.76025176976929,4.12991947602599,4.61638465316761,4.43397421333222,4.44556270928213,4.3297352841373,4.37509234078279,4.39935076995622,4.43055732515642,4.24057712016149
"LOC643598",4.38560145842199,4.02021903948642,4.38014662937148,4.54661844206653,4.49813346823002,3.92408011735191,3.91903301222177,3.51411847190742,4.16088082968471,4.03311839553523,4.31386655607341,4.20117047779269,4.76175705111945,3.96523951250511,3.58493244426138,3.67452844578695,3.93435287993379,4.11342530084034
"LOC643599",3.8873341984757,4.37809720507581,4.24518507878723,3.40655163584374,4.26735473821779,4.59995800229703,3.95102923914627,3.66008320047933,4.43597002702917,3.98658113592031,4.11145228748447,3.98913519167101,3.69605837672104,4.0362391231609,3.85338172266344,4.33202866891958,3.8890129163565,4.28319409429542
"LOC643604",4.20314421494891,4.30407400548825,4.28394058350635,4.30055009877692,4.1030621637549,4.10083261427267,4.31969220565082,4.52123142690923,4.19190607104436,4.69021464584698,4.39531175264173,4.55555961837742,4.45862144908637,4.41566288472269,3.85622640740608,4.03726632728977,4.57452447915206,4.49151367041068
"LOC643605",4.6325099630097,4.39794811377192,4.46576862097538,4.47039987739556,4.52102050031,4.48632205078174,4.26636911050929,4.36602189257438,4.20232697234098,4.83276922769219,4.64723776718326,4.25526943019815,4.39860087729659,4.58076649971694,4.18152813868332,4.29617309868738,4.43216203116068,4.40224840782556
"LOC643608",5.09605054484118,4.34645770852848,4.60986792828729,4.64952952705859,4.03097261319852,4.46019938710795,4.38160572760117,4.7223495112123,5.17507383817618,4.82421963687602,5.06538692233077,4.59521377953066,4.66699331076755,4.77821662055719,4.70465565462099,4.41914196094722,4.82355153654671,5.01098316208842
"LOC643612",4.34564468095748,5.0369761982213,4.92064149656574,4.52008168830014,4.57154675528277,5.10147737596851,4.95153259239721,4.54558807373419,4.56053057237949,5.11597749615185,4.71008770304505,4.69501075357761,4.43726210107021,4.93165890164245,4.98847996858956,4.31509303105735,4.27028904635429,4.63407092293791
"LOC643614",4.55025182915945,4.9037335567746,4.20503257636638,4.33292056334403,4.72178878252417,4.2555356293289,4.88438130511789,4.24272085846459,4.78545079414089,4.52724176425301,4.33317252834465,4.64349096858163,4.51662669988767,4.29439857512721,4.19815591358587,4.67618987712342,4.87757013461254,4.12027330006079
"LOC643615",4.43390626585983,4.09073514831536,4.38092376156373,4.48451229379114,4.46212864084372,4.33467653093693,4.36402074109001,3.29363533658274,4.1581612849607,4.17585852997591,4.3521453623413,4.41477370993478,4.43948437952271,4.27088523658111,4.96366725646968,4.7932720707401,4.39605294112337,4.48915684232223
"LOC643619",4.19638947469117,4.29149047471355,4.27984945207588,4.19720985073779,4.21633154398284,3.70640235639853,3.77225518216576,4.69380824545155,4.53815037791356,4.17983187889011,4.06846247321033,4.66062405024031,3.92157133911204,4.51712057310372,3.92204262661554,4.13807114535837,3.89501550808725,4.23354344676596
"LOC643621",4.23963289576881,4.13787456015023,4.35467253981641,3.64848730187749,4.21938756109894,3.51749365599453,4.38848073374226,3.99706537082267,3.9002026532284,4.44515400023751,4.30029625179152,4.06285720904274,4.20525205297079,3.53078117451115,4.72178878252417,4.04155744215802,3.64872657710742,4.06510610033343
"LOC643623",4.41155037453199,4.6211236029018,4.69333997632629,4.51281732233405,4.73105569647822,4.77577629059474,4.49494778605454,4.83452656976253,4.81204388455666,4.98340736924067,4.59883183193091,4.72229518614824,4.75148985826099,4.6688134078021,4.60288813716004,4.06046101803572,4.71029978318429,4.4502667691483
"LOC643624",6.97489361122496,7.01395974748175,6.60160084860496,6.31656845808451,6.75236659588929,6.59496842854651,6.88424501826212,6.09949720117019,6.71833408725223,7.74036135058083,6.68057008359911,6.4769593628356,6.32861066650961,6.87152112478866,6.95329969936281,6.69947015104371,6.76033193921381,6.85358952025222
"LOC643626",4.08787607176098,4.5321744097809,4.71381555796076,4.57207877932227,4.05733155905924,4.11447922094837,3.72730186854493,3.91803954523539,3.97094133588348,4.17786271367082,4.06160980292262,4.32836149414867,4.2188321493396,4.37246071809064,3.61192776721534,4.21027499989085,4.50171829397253,4.4030250482608
"LOC643630",3.93377732026224,4.47725520628897,4.34445293561523,4.55710826659945,4.10204128517044,4.41224586770741,4.19290042363726,4.35654944073222,3.9911889390921,4.54096671195093,4.34958954884794,4.43139256471366,4.04482345397463,3.81168197329276,4.5443606535025,4.69311250515236,4.29140714836967,3.71729805152355
"LOC643634",3.72596032481639,4.12217390070909,4.42662142534609,4.27203282193056,4.79111114600456,4.91283981681838,4.26152509860939,4.15469337381502,4.06681629776142,4.01269380890973,4.4818733603258,4.56901044388839,4.25309781667077,3.99069751146192,4.78146930172382,4.52593671511725,4.38465163331921,4.16844427716145
"LOC643637",4.53792890606229,4.22447275542397,4.86861995222008,4.609299120017,4.2325113380293,4.02896088971945,4.65315858260771,4.13487986099561,4.72754209220408,4.53988619898333,4.48609559315512,4.65392537454782,4.67215295806657,4.51984687251663,4.5070687534733,4.45481042097448,4.65475504774924,4.46776118973543
"LOC643640",3.9346353845721,4.45560386240776,4.58138393342298,3.12470530412367,4.44491489282477,4.02300609765958,3.63175969223199,3.92496761763728,4.54868756398897,4.27486731691096,4.46431931214541,4.08596174260973,4.32227819449092,4.28256041994537,4.38102707060982,4.17422359313042,4.63037920123897,4.16525176497709
"LOC643647",5.11094823814711,4.937049136812,4.13498784543346,4.29396265636659,4.43503372639732,4.99173502040444,3.47207959999537,4.3634305005545,4.78891723310623,4.55824309700909,4.46243565556152,4.40698733996893,4.94207562471333,5.08401194913179,3.981654954,4.67566262256789,4.32850547362937,4.99130319743576
"LOC643648",4.65539321962651,4.97974866574327,4.66969159037129,4.69979729839577,4.75511542997411,4.20091578489681,4.14905389040989,4.41766108777078,4.70321827933245,4.65332163954487,4.82486452167177,4.60169734240581,4.93123807868822,4.63802284946704,4.74232733111851,4.5016296447607,4.52449812441913,4.42802035182989
"LOC643652",4.3368507839376,4.45049192637215,4.38706160330386,4.57354836896527,4.16097720770467,4.34186772311741,4.49043374824557,3.93150171610318,4.66500231046683,4.90360086932996,5.08378735305225,4.35794774140584,4.63487748157311,4.55458430871589,4.41804715590727,4.44631645122382,4.31472806161024,4.644057345147
"LOC643660",4.25784656563833,4.60544264386086,3.99667102062406,3.66765600790106,3.90585379102633,3.83349005050284,4.33090211057675,4.04133551364023,4.06545693618126,4.16480284780613,4.30266092843151,4.32866667051155,4.13363848607017,4.32535784544578,3.23197147505684,3.46432454055636,3.85796865754481,3.70161115470138
"LOC643662",4.75464665885588,5.47060844493816,4.97416377425811,5.81466526028754,5.47342034779006,5.57988912996296,5.29194975151351,5.6422666186171,5.39450762539365,4.28131174891407,5.14186272323037,4.84017265136537,5.3350526441334,5.2638712267772,5.59205781149086,6.21932420693572,6.09450887221228,6.25017067806968
"LOC643664",5.35329682268916,4.8173010196344,5.22163583858634,5.15091340217769,4.78106778743836,5.18988779892039,4.72903008628541,4.99893634174864,4.76849374306211,5.31604289590882,4.95865005563884,5.26014085613294,5.18875261382322,5.05232824463468,4.44126116205844,4.68388741631857,5.03258105899007,5.26230009760726
"LOC643665",5.327218124596,5.24754818664677,5.4154997638885,5.10484570714209,5.50655751417672,5.41321934732211,5.02009028690065,5.47034390718267,5.21297236563188,5.36472964947516,5.32535151264667,5.08980828337713,5.2621959714587,5.35343057173677,5.41174993445026,5.23657297846641,5.24039066038533,5.31339932953966
"LOC643668",10.4778420941004,10.4735838560157,10.4918870193017,10.8465699900093,10.4173260249687,10.863716155089,10.5520983036338,10.949064214911,10.5551986643137,9.62573433653893,10.6986524614457,10.8038799478077,10.8135181639354,10.6706339978098,10.9222683725485,10.7567446611561,10.8274346939526,11.0956336238393
"LOC643669",5.26601739798466,4.71066357571522,5.02489320314376,4.68318024763922,4.65853078296296,4.70763439136191,4.93377580980033,4.88629616577132,5.30305958568156,5.11245493715006,4.98500610417191,5.10446666426598,5.03415874255213,5.22962445107055,5.17834655164414,4.77844320556743,5.13010882651059,4.97113623111759
"LOC643670",3.72062979203337,3.53762905387159,3.29363533658274,4.02469271729114,3.91609728997653,3.90197195982035,3.79623101206657,3.69789833779783,3.77950000943251,3.80530556156909,4.09870487484752,3.20105980525208,3.86733607565802,3.95087746191655,3.77560443425279,4.36433534860709,3.8503294807782,3.34815166912269
"LOC643672",5.50319383432889,5.25887390160296,5.35408854940519,5.55376228833496,5.38024078023415,5.28393621399781,5.26133861861326,5.1935553229086,5.19860258742656,5.44349957247937,5.56993852294746,5.22250126341898,5.45078203174578,5.2955379010795,5.41228631825705,5.33278346730931,5.20772421509267,5.38922777989369
"LOC643677",4.28990438551272,4.2517325728431,4.61808019127927,4.16031888618854,4.484730687699,4.05343408164429,4.36433534860709,4.33946623058661,4.43202656370927,4.29058364596005,4.53143684022691,4.63092495319321,4.29846902273027,4.34803747790984,4.2325113380293,4.22388671722138,4.53630251463506,3.98441335452851
"LOC643680",3.91455553053926,4.21719992288498,4.30518338835702,4.0410061063304,4.25095937614939,4.03674807001751,4.73130463794863,4.61914648064577,4.15837653591571,3.56524742613476,4.2364076614239,4.12150649698886,3.96635995515513,3.93767253969867,3.49443737227036,4.31063292017857,4.34164609057588,4.31999792100874
"LOC643684",4.79104017284139,4.63263285712412,4.68400472024801,4.72462020617886,4.88650615372164,4.61744746468208,4.25413420897021,4.73474695371023,4.15493076648086,5.05334245333557,4.44506121007164,4.99695852557777,4.53120077699313,4.69305154637624,4.81690510779943,4.88210338049218,4.71344876515465,4.59686846687405
"LOC643686",4.69699450264115,4.48591487790019,4.47636334590992,4.46709874093113,4.97638590842582,4.48961576215975,4.40607959925708,4.79407295807697,4.12375052775719,4.55184028918401,4.74913175860342,4.36566349545965,4.66744784069515,4.57679133928826,4.57363410094037,5.03887707921546,5.06531039869163,5.1576585844669
"LOC643687",3.8866451533218,4.02173182167244,4.385702224566,4.12668159600914,4.3701402819318,4.22580388791783,3.65966430196294,4.31352180976156,4.66147017598089,4.03796858208552,4.30813410737962,4.7313666086257,4.27042279200115,3.86020590430673,3.73343352395805,4.33824690173975,3.83349005050284,4.53341658577373
"LOC643690",4.78469095581635,4.27934522147043,4.49786716176311,3.88654517250528,4.37856724917281,4.59832660032705,4.25764369564245,4.46470413791517,4.44307409529527,4.71403132338261,4.70825837557919,4.29149047471355,4.52718877606377,4.26515353527987,4.52457652264555,4.60733748725543,4.6215835076258,4.56602015552823
"LOC643692",3.86045602801003,4.1519409480177,3.98622205271704,4.09212970167221,3.88393844790833,4.36163636362558,3.99132256466615,3.92810563882245,4.4103936849509,4.04041624517588,4.30018890068999,3.8059169722759,3.92059486246984,4.15379901414309,4.81086042759808,4.39267908170081,4.69069448872656,4.24967416683578
"LOC643693",4.54014114117779,4.17523866844346,3.76649233556756,3.32909201456191,3.71494663446456,4.10723791931041,4.59413185147079,4.49820241514182,4.17437086208289,4.1644558103671,4.09392114278734,3.87318815755708,3.69192716761971,4.21938756109894,3.55329660060653,4.088483399098,4.42341634611119,4.23608125771667
"LOC643695",4.56316928073243,4.03105203896696,4.34181884592956,4.03046409642467,3.65092880565149,4.23739813233306,4.62996761047246,4.5202283360244,4.19400894080238,3.69575891076692,4.1327229965601,4.02750884148098,4.28113916235555,4.11367424840962,3.95932411177082,3.13419957851419,4.44631645122382,4.38706160330386
"LOC643696",3.92705134811251,4.75686664370554,4.67250788439701,4.2653573025766,4.40065439245122,4.69517115337564,4.25584708944652,4.41973654067794,4.69608921039175,5.31499808264892,4.81332279021418,4.89908294498342,4.04816999666258,4.8568342436584,4.38604829577066,4.71912943425796,4.57946783160457,4.7140790347929
"LOC643697",4.46216601491904,4.2555356293289,4.42083302857766,4.17291037312039,4.61771496094317,3.99542210626868,4.19099278732414,4.54805702265694,4.61793729118107,4.2159917159684,4.53102461996912,4.49316881114712,4.72001600878494,4.32093712807491,4.100276559655,4.38065492949646,4.25604862661247,4.72679149878619
"LOC643699",4.65760290849152,4.34595161528,4.27423027204673,4.71926033835026,4.81398066688433,4.13827450378276,4.76230937222652,4.16121429442717,4.24631983539321,4.65348341692768,4.66019680716073,5.00034350086016,4.80802700984954,4.64303257981329,4.93424043826583,4.33637944530166,4.34471027919918,4.7415288996112
"LOC643700",4.98340736924067,4.16031888618854,4.32494644360905,4.2345056891073,3.65726727989866,4.39639790871143,4.7289701912306,4.31905246438645,4.45408032463731,4.6752495226856,4.22759699934429,4.60709677061039,3.9680706555782,5.21477371669927,3.77144192910957,3.8385023544177,3.77832297799946,4.67706081903718
