"","GSM3045867","GSM3045868","GSM3045869","GSM3045870","GSM3045871","GSM3045872","GSM3045873","GSM3045874","GSM3045875","GSM3045876","GSM3045877","GSM3045878","GSM3045879","GSM3045880","GSM3045881","GSM3045882","GSM3045883","GSM3045884","GSM3045885","GSM3045886","GSM3045887","GSM3045888","GSM3045889","GSM3045890","GSM3045891","GSM3045892","GSM3045893","GSM3045894","GSM3045895","GSM3045896","GSM3045897","GSM3045898","GSM3045899","GSM3045900","GSM3045901","GSM3045902","GSM3045903","GSM3045904","GSM3045905","GSM3045906","GSM3045907","GSM3045908","GSM3045909","GSM3045910","GSM3045911","GSM3045912","GSM3045913","GSM3045914"
"GPR82",5.2958,5.9571,5.3167,5.0888,4.5282,4.6535,4.4472,4.0977,5.7519,4.875,4.8213,4.8037,5.2515,5.3038,5.5944,4.3518,4.9059,5.6163,4.2152,4.6737,4.9634,4.1016,4.6936,5.1477,4.8314,4.9821,3.5864,5.1899,4.9754,4.2909,4.5636,3.9446,5.2404,4.7682,4.6851,4.6056,4.8403,4.7314,5.2547,4.8482,4.6258,4.2337,4.8497,4.9372,4.2393,4.2684,4.3396,4.7234
"GPR83",5.040799714,4.359835127,4.624562087,4.570562169,4.752167031,4.150692439,3.382436389,5.04853996,4.495932891,4.640315385,5.112055825,4.440257989,5.345818037,4.770452967,4.378018,4.644527431,4.551462764,4.317500729,4.515119559,4.353967873,4.62334314,4.705699714,3.59509269,3.370863838,3.961080083,4.645728617,4.113843642,4.241678857,4.417934704,4.567079487,4.563588378,5.215175782,4.385946433,4.420042247,4.084469067,4.015988215,3.379551343,5.107703954,4.224095683,4.693554854,4.473784818,5.476785655,4.588787646,4.73138517,5.393074676,4.909451562,4.339565669,5.053073723
"GPR84",5.2958,6.3617,5.769,5.5715,5.5498,4.9778,6.2457,5.2808,5.676,4.9902,6.3761,5.503,5.6851,5.9791,5.8753,5.3122,5.6645,5.9716,4.8282,5.4835,6.1521,5.9866,5.1025,6.456,5.8788,5.5511,5.27,5.7931,5.2388,4.9605,5.4147,7.3282,6.386,5.781,4.6851,5.3265,4.9293,5.5482,5.5432,5.2851,5.7787,6.3326,6.6,6.805,5.3931,5.467,5.4815,5.568
"GPR85",4.734775604,4.147304074,4.593775108,4.233713061,4.282406524,4.422146716,5.066141633,4.256300622,4.420042247,3.954309659,4.501914727,4.546969617,3.313067003,3.959148915,5.118126475,4.351761486,4.032612319,4.532107113,4.082252764,4.640315385,4.488253162,4.827669215,4.897904385,4.837163728,3.698261421,3.867399135,4.180834858,3.963971996,3.958182361,3.449999591,4.169187523,3.944582169,4.61416806,3.978345244,4.300823012,4.505227283,2.531163141,3.782579981,4.490594801,4.590971783,4.337708792,3.941651086,4.1086263,4.516433419,4.056291703,4.605551685,3.90700773,4.458828255
"GPR87",5.5833,5.1656,4.8696,5.141,4.9654,5.2494,4.9369,5.1417,6.5681,5.2429,7.2501,4.8088,5.2439,4.8015,4.9215,5.0826,5.5322,5.2719,5.1207,5.2561,5.6109,5.1751,4.9939,4.8546,5.0119,5.3906,5.1579,5.1499,5.1132,4.8568,5.0363,5.0106,5.1022,5.0547,5.6238,4.9349,5.1598,5.1039,5.1708,5.396,5.444,5.6286,5.8944,5.2901,5.3892,5.0199,4.925,5.0937
"GPR88",9.3705,10.143,10.022,10.249,9.764,10.391,10.419,10.379,10.328,9.7675,9.5866,10.258,9.6741,9.9827,10.391,9.823,9.5383,10.48,9.7023,10.234,9.6455,9.8356,10.504,9.9433,9.7478,9.6039,9.5266,9.7935,9.2838,9.7152,9.7129,9.7231,9.887,9.8693,8.6868,9.4815,9.1889,9.2944,8.8724,9.2307,9.7887,9.4474,9.5127,9.8217,10.13,10.033,10.167,9.876
"GPR89B",8.8701,9.6111,9.6406,9.2551,9.4985,9.2009,9.601,9.3834,9.2551,9.3246,9.3929,9.2602,9.4444,9.1391,9.2708,9.2191,9.59,9.3479,9.3344,9.4189,9.5956,9.315,9.7911,9.2459,9.4594,8.7457,8.8786,9.1197,8.9886,8.7803,9.2889,8.5216,9.126,8.9869,9.1735,8.9031,8.6393,8.7349,8.6845,8.4126,9.0837,8.8903,9.5872,8.5155,8.3788,8.7035,8.8151,8.637
"GPR97",8.6363,8.825,8.7713,8.5161,8.6954,8.7228,8.6171,8.8986,8.8516,8.1078,7.926,8.0749,8.1771,8.1325,8.2837,8.292,8.4155,8.6029,8.5674,8.2696,8.436,8.3084,8.5384,8.9365,9.2991,8.97,8.5486,8.8993,8.9967,8.7596,8.7033,8.6548,8.5544,9.4311,8.1974,8.4074,8.3263,8.8628,7.7608,8.2543,8.5874,8.3961,7.9284,9.0427,8.7958,8.1598,8.6881,9.0679
"GPR98",7.3894,6.5639,6.8685,6.4379,5.8249,6.4952,5.7811,6.2964,6.3623,6.9991,6.6784,6.434,6.2643,6.5354,6.9775,5.9469,7.2468,6.1157,6.7432,5.9811,6.7046,6.0314,5.5382,5.3819,5.1405,5.9931,6.5254,5.3857,7.418,7.422,7.5112,6.534,5.9692,6.8039,7.606,5.7947,5.0693,6.0222,6.2071,6.9523,6.1741,6.7143,4.7611,4.8324,4.4088,5.7381,5.4055,7.0329
"GPRASP1",10.315,8.9095,9.8799,9.5801,9.2269,10.47,9.6914,10.439,10.286,10.005,10.311,9.9841,10.293,10.382,9.5994,9.6966,10.424,9.9202,9.9881,10.017,10.14,9.9249,9.1861,9.5509,9.6576,9.6795,9.397,8.7671,9.3303,9.2801,9.613,9.8494,8.4258,9.4657,9.8131,9.7231,9.8324,9.4409,9.6922,9.6489,9.5261,10.604,8.4531,9.4114,8.9375,9.3071,9.5416,9.8454
"GPRASP2",9.9369,9.2875,9.6234,9.4209,9.0277,10.366,9.2966,10.381,10.683,9.8902,10.118,9.5547,10.441,9.567,9.3686,9.4675,10.372,9.466,9.422,9.7781,10.104,9.1683,9.062,9.5101,9.1093,9.3344,9.7874,8.9946,9.2387,9.0511,9.9228,9.6579,8.707,9.2369,9.8063,8.8153,9.4631,9.3884,9.4787,9.7073,9.5692,10.993,8.9456,9.2316,9.0967,9.3045,9.23,9.3187
"GPRC5A",7.2325,6.7796,7.5479,6.5044,6.7523,7.6074,7.9551,7.6692,8.5183,6.7585,8.4393,7.1345,7.2347,8.1428,8.244,5.789,8.3456,7.6967,5.683,7.5933,8.8773,8.2334,6.6161,7.4629,8.2276,7.3728,7.4871,9.1765,6.612,6.3884,8.2184,7.7219,7.3784,7.1587,8.2649,5.7499,6.4379,5.1302,7.5971,4.6936,6.9864,6.8651,4.1086,7.3722,7.8,6.3954,9.0509,5.0531
"GPRC5B",10.914,13.326,12.687,10.619,10.601,10.868,11.571,11.723,11.711,11.318,11.224,11.996,10.969,11.648,13.278,10.774,11.141,13.106,9.9101,12.509,11.102,10.633,12.373,12.394,12.117,10.801,10.695,11.924,10.706,10.404,11.26,11.104,12.023,12.55,11.082,10.489,10.254,10.357,11.001,9.8383,10.222,10.801,9.8055,10.969,10.792,10.386,12.356,10.216
"GPRC5C",12.972,14.962,14.969,13.152,13.741,13.844,15.239,13.408,14.353,13.049,13.524,16.102,13.736,15.795,14.883,13.526,13.321,15.269,13.048,15.361,13.619,14.381,15.081,14.863,15.674,14.275,13.653,14.628,14.411,13.243,13.925,14.737,15.703,14.719,14.331,12.998,14.426,13.139,14.592,13.441,13.966,14.528,14.556,15.254,15.506,13.864,14.476,13.179
"GPRC5D",4.998975959,5.1424356,5.083036728,5.02611455,5.241080893,4.837606207,4.892401575,5.193677715,4.554643772,4.72961235,4.788521638,4.940001345,4.5680735,5.064227919,4.84563438,4.518708605,5.097728689,4.758599865,4.920166815,4.821765923,4.986574079,5.078426479,4.799659817,4.729651899,5.062472221,5.223841214,4.638256658,5.146968915,5.327786933,5.193015374,5.009332043,4.976606815,5.141835996,5.225294103,5.288316696,4.968099302,5.265749721,4.841968279,5.0506313,4.787471984,4.943804191,4.717186259,5.051937803,4.972721434,4.841050957,5.314103449,4.9500204,5.077445758
"GPRC6A",4.3062,3.9869,3.4575,4.2337,4.4745,2.4557,4.8766,4.4003,4.3816,4.1086,3.9649,4.547,5.1464,4.4534,4.7743,3.1432,4.9347,3.8128,4.9179,4.4284,4.6529,4.6439,4.7611,4.3995,3.4826,4.0814,2.8851,4.1667,4.0399,4.2297,4.2962,3.897,4.5052,3.9475,4.3008,3.704,3.788,2.6921,4.1086,3.6112,3.9543,4.1431,4.6337,4.325,4.6018,3.7292,4.1591,4.1808
"GPRIN1",7.821848168,7.772734983,7.770121294,6.21201336,6.212925321,8.425439587,7.868283495,8.647575232,7.909244132,8.054186942,8.400528897,8.332461651,8.011408799,8.263495003,8.287261077,6.085719616,7.853122182,7.853024686,6.113550511,7.449244693,7.689933703,6.70701638,7.256121875,8.218392546,7.806960173,6.40392042,7.611687026,7.335122049,6.171409701,6.561783861,8.563161186,7.058343208,8.442818987,7.991469699,7.71113758,5.990840705,5.840021741,5.992375897,6.475415426,5.639375955,5.946934754,8.568277466,5.864990059,7.861482229,6.259570056,5.930026878,7.734435625,6.733596818
"GPRIN2",5.663889211,4.607402388,4.686568753,4.570562169,5.325724036,6.6985769,5.191518609,6.343022242,6.304183388,5.959909444,6.976578074,4.989686323,5.383386384,5.388597442,4.522984831,4.286262728,7.250507355,3.967818885,5.234864085,4.226506045,7.477936729,5.251922965,4.010404003,4.719455509,5.481502423,4.982098458,6.736066011,4.620902152,5.364542122,5.114226848,6.485597376,4.862697742,4.319760098,4.345122006,6.121342895,5.275005846,5.598709135,6.41259047,5.237256538,4.239293733,4.960058376,7.336424446,4.460194368,5.136827488,5.116394608,4.884230009,5.700473503,4.530807456
"GPRIN3",5.1192,6.1618,6.5548,6.1387,5.6046,6.0824,5.3343,6.2964,5.8956,6.5164,6.2378,6.1907,6.1366,6.1912,6.3697,5.4982,6.3131,6.5665,4.7699,6.4972,7.2427,5.9574,5.7149,6.5136,6.5198,6.0453,6.5162,6.6192,6.9548,6.3541,7.2381,6.8585,6.4068,6.197,6.1133,5.2341,5.8629,5.5693,6.1864,6.2918,5.3103,6.0849,4.8497,6.9896,5.1164,7.2052,6.1244,6.2794
"GPS1",11.665,11.884,11.724,12.553,12.075,11.614,12.205,12.373,11.496,11.822,11.717,11.982,12.359,11.677,12.066,12.367,11.534,11.681,11.74,11.518,11.669,11.343,11.62,11.846,11.956,11.881,12.226,11.846,12.283,12.321,12.219,11.258,12.027,12.052,11.676,12.21,11.927,12.565,12.165,12.465,12.247,12.136,12.547,12.164,12.332,12.234,11.888,12.762
"GPS2",12.695,13.037,13.098,13.268,13.07,12.888,13.037,12.812,12.679,12.649,12.705,13.49,12.823,12.87,13.13,12.849,12.575,13.195,12.496,12.642,12.167,12.719,12.933,12.77,12.943,12.755,12.325,12.57,12.814,12.855,12.732,12.583,12.867,12.757,12.815,12.898,12.922,12.637,12.838,12.497,12.866,12.634,12.859,12.317,12.906,12.871,13.579,13.016
"GPSM1",13.86414797,13.56511834,13.41733077,12.8161287,13.08624875,13.91960932,13.74412333,13.56631685,14.23860931,13.21740732,13.02825254,13.23572774,13.24990526,14.26115155,12.97891359,12.57075038,13.42983594,13.34679089,12.34937516,13.34791849,13.24641606,12.92601432,13.25492729,13.38538795,13.39899291,13.21873841,12.75213912,13.58328618,12.61944653,12.64993003,12.58286261,13.38496094,13.19407568,13.54092781,12.75714498,12.98205052,13.3263053,13.13740499,13.07843945,13.76320601,13.03942623,14.52160499,12.84106698,13.92835366,13.90290708,13.222347,12.75834385,12.92056244
"GPSM2",10.547,7.379,7.8584,8.0718,8.7445,9.7575,6.7315,9.59,9.6895,9.9732,10.484,7.6107,9.2994,7.849,7.2505,8.3289,9.5985,7.5393,9.2966,7.857,10.129,7.914,6.8469,7.8256,7.4477,8.1297,9.4003,7.9178,8.3854,8.7849,9.8469,9.0754,8.1468,7.6955,9.6404,9.3451,8.8413,8.9969,7.9767,8.4382,8.7959,9.4158,8.5246,8.4971,8.3632,8.5487,7.6156,9.0461
"GPSM3",8.6998,8.6827,8.624,8.4504,8.2784,8.8763,8.6378,8.2061,8.7017,8.2629,8.8628,8.7105,8.347,8.3324,9.0994,7.7964,8.288,8.7493,7.8138,8.6413,8.2246,7.7586,8.6341,8.3319,8.1084,8.0999,8.3594,8.3744,7.7792,7.8542,8.1618,8.3396,8.9671,8.4241,8.2673,8.5704,8.4404,8.064,7.9056,8.7321,8.3158,8.5736,8.3292,9.7002,8.8308,7.9847,8.3951,8.5141
"GPT",3.9869,4.8004,4.5938,5.2535,5.1443,4.2762,5.1915,4.328,4.9059,4.2962,4.277,4.6117,4.8202,4.7993,5.2766,4.6445,4.963,5.2123,3.6988,4.4284,3.4555,6.9375,4.1099,4.9754,5.2958,5.4284,4.3466,5.4519,6.4497,4.5671,4.5636,4.1841,5.1591,5.0485,4.4214,4.873,5.6984,4.9991,6.7823,4.6252,5.0024,5.091,6.9611,3.8118,6.0952,4.7516,5.7134,5.2452
"GPT2",10.834,10.218,10.438,12.433,12.503,9.4374,11.431,10.728,9.3088,10.429,9.5779,11.369,11.001,11.054,10.374,12.717,10.455,11.027,11.774,9.9284,9.8642,12.204,9.9123,10.511,11.175,12.524,10.907,11.378,12.594,12.492,10.685,8.9203,11.258,10.34,10.761,12.454,11.768,11.781,12.558,11.171,12.116,9.7254,11.972,8.2965,10.794,11.925,12.347,11.987
"GPX1",16.562,17.106,16.697,17.102,16.903,16.562,17.446,16.438,16.702,16.601,16.616,17.391,16.596,17.018,16.947,17.115,16.52,17.139,16.182,16.926,16.55,17.401,17.032,16.974,17.305,17.386,16.885,16.865,17.285,17.006,16.609,16.838,17.155,17.212,16.118,16.739,17.021,17.147,17.366,17.018,16.828,16.775,17.356,16.621,17.644,17.012,17.195,16.947
"GPX2",5.697580659,6.650470923,6.436905294,8.691057076,9.488752667,5.961839595,9.416866057,5.880378632,5.73417808,5.574630392,6.921917396,8.470070632,6.050555411,7.276911168,6.513500106,9.505472853,5.810736808,8.140330092,7.699002442,7.940381931,5.877058343,10.41590807,6.406757189,9.265569068,8.47742592,8.207732077,5.576206207,7.295206142,9.105502527,9.151217875,5.703360559,6.022163626,10.00033922,7.840457786,6.002842413,8.602819351,8.512909841,8.272927007,10.22972781,7.717042099,9.558781759,6.287831042,11.08534878,6.32691946,9.644572042,9.077208414,10.31365208,8.116783467
"GPX3",7.7001,16.374,16.816,7.7619,10.117,8.3577,14.853,7.8096,11.241,6.9991,8.9464,16.357,7.4903,15.557,16.848,7.2992,7.4929,15.542,7.0928,16.064,8.5048,11.262,15.955,16.122,16.305,10.61,9.2626,14.213,8.8294,7.8435,9.4819,10.61,16.075,16.506,8.84,7.3723,9.9066,7.6182,9.4893,6.0774,9.4868,8.0035,8.3037,13.378,10.947,8.5225,14.154,7.6136
"GPX4",13.279,14.294,14.17,12.851,13.607,13.596,14.893,14.183,13.525,13.305,13.463,14.957,13.711,14.6,14.453,13.552,13.651,14.02,13.129,13.591,13.63,13.735,14.067,13.763,14.504,14.245,13.966,14.625,13.869,13.82,13.97,14.152,14.939,14.199,13.923,13.819,13.507,13.868,14.139,13.804,13.585,14.175,13.577,14.254,14.088,13.816,14.699,13.805
"GPX5",5.312549049,6.305133953,5.83476517,5.57147359,5.852559914,6.178066592,6.245674887,6.044420738,5.633182004,5.908672051,5.61872714,6.115935986,5.530444348,6.044193026,6.009855882,5.696132058,5.929533827,6.312337854,5.870394751,6.251604091,6.232644151,5.898630837,5.435016266,6.255838413,5.860082592,4.892854901,5.77440737,5.395932831,4.988266635,4.927341881,5.960030154,5.464925826,6.492874127,6.533510935,5.875395328,6.00413077,6.216365313,6.185312569,6.037688083,6.035513235,5.243220368,5.366182639,4.546326595,4.937185914,5.915410577,5.151065983,5.754363346,5.741078425
"GPX6",4.5674,6.5255,6.4801,3.9417,5.2602,4.5604,5.3984,5.2353,4.0751,4.6403,4.277,6.1048,4.1625,5.7778,6.4972,4.0675,4.6191,6.1248,5.001,6.24,4.5579,4.6439,6.0222,6.3759,5.714,4.5282,4.4375,5.2369,4.6877,4.5671,4.9273,4.6636,6.2905,6.0224,4.2345,4.4242,3.9745,4.8314,4.7577,4.5197,4.7325,4.8888,4.7172,4.325,4.7787,3.5483,4.7787,5.1332
"GPX7",11.029,10.275,10.537,10.258,10.274,10.914,10.183,10.881,10.323,10.692,10.777,10.227,10.575,9.5266,10.443,9.802,10.536,10.128,9.515,10.221,10.386,10.003,10.186,10.083,9.7151,9.896,10.632,10.175,9.3053,9.3523,10.698,10.722,9.9688,10.42,9.8157,9.1918,9.5714,9.6194,9.6479,10.189,10.115,10.425,9.7481,10.549,9.5691,10.066,9.8324,8.9712
"GPX8",13.753,12.769,13.008,11.348,12.5,13.615,12.56,13.259,14.397,13.335,13.177,12.086,13.564,12.441,12.843,12.561,13.146,12.855,12.784,13.626,13.339,12.416,12.57,12.995,12.086,12.153,13.038,12.252,11.791,12.412,12.772,13.053,12.237,12.768,13.063,12.683,12.505,12.802,12.508,13.463,12.343,14.063,11.953,13.466,12.889,12.277,12.38,12.957
"GRAMD1A",7.3537,7.6791,7.551,7.8,7.2043,7.1381,7.8609,7.9801,7.1353,6.5934,7.2054,7.0603,7.5449,7.5899,8.0829,7.0001,7.341,7.8637,7.0463,7.2601,7.1099,6.9473,7.1872,8.1126,7.8501,7.5826,7.263,7.8003,7.1471,7.1842,7.2231,6.9794,7.2122,7.9287,7.2248,7.1436,6.2781,7.0973,7.1747,7.2188,6.9502,7.3812,6.7279,7.3722,6.715,6.778,7.9857,7.5367
"GRAMD1B",5.697580659,5.758810864,5.867308835,6.09234244,6.273041212,5.329092532,5.334316832,4.905445627,5.713706383,4.990159242,5.788070349,5.882927512,5.105086516,4.587538081,5.822601874,5.023346343,5.283519362,5.616278322,5.628481054,5.781118398,5.338779794,5.882800174,4.296240883,5.269951416,5.971571551,6.165350245,5.754641718,5.576363693,6.145107826,5.961960144,5.478471986,5.637867686,5.831997784,5.747106758,5.865505665,5.685950922,6.105497571,5.351350392,6.110182452,5.450907738,5.716138358,6.375060598,4.939636463,5.342488413,5.95301222,6.858384741,5.97945304,6.141280549
"GRAMD1C",10.356,14.55,14.016,11.443,12.16,10.345,13.23,10.244,10.606,10.419,9.6084,14.099,10.739,13.964,14.188,11.696,11.242,13.725,11.721,13.335,11.007,13.373,14.379,13.592,13.739,12.583,10.143,13.816,12.069,11.675,11.126,11.581,14.464,14.321,11.842,11.35,11.95,11.453,13.153,11.723,11.568,11.545,11.365,11.581,12.621,11.615,13.315,11.2
"GRAMD2",5.5353,5.3099,4.8776,4.8513,4.816,4.5604,3.1372,4.4622,4.5655,4.1549,4.277,3.7859,5.1882,3.9591,4.59,4.4772,4.8771,4.7847,4.8282,4.2669,4.908,4.1957,5.7149,4.5366,4.8314,5.0857,4.9034,5.015,4.6117,4.9928,4.7842,5.7546,4.561,4.0787,5.3182,4.334,4.7212,4.6778,5.0431,4.7217,4.08,4.3613,4.4123,6.2758,4.7109,4.9347,5.1907,4.7842
"GRAMD3",10.278,11.939,11.812,11.046,10.909,10.702,11.167,10.956,10.83,10.632,10.186,11.994,10.739,11.777,11.939,10.94,10.166,11.798,10.986,12.125,10.217,10.819,11.902,11.493,11.317,11.171,10.84,11.459,11.136,10.792,10.663,11.373,11.76,11.903,11.093,11.503,10.674,10.887,11.209,11.077,11.17,10.332,10.426,11.309,9.9747,11.037,11.699,11.167
"GRAMD4",10.87,11.191,11.054,11.315,10.651,10.765,11.549,10.566,10.644,10.3,10.662,11.092,10.578,11.045,11.121,10.839,10.798,11.24,11.252,11.149,10.621,11.102,11.177,10.958,10.59,11.106,10.262,11.154,10.617,11.157,10.2,10.705,10.909,10.921,11.039,11.048,11.041,11.312,11.347,11.759,11.29,11.256,10.526,11.042,11.628,11.291,11.189,11.246
"GRAP",6.5355,6.6654,5.9464,7.0417,6.2428,6.4952,6.6521,6.8332,6.1237,6.498,6.8259,6.2545,7.0809,5.8943,6.6661,6.6269,6.7203,6.3279,6.6929,5.7039,6.647,6.6256,5.8117,5.9766,6.1027,6.7508,6.7385,6.6679,6.9548,6.531,6.8748,6.3918,5.85,5.9829,7.0037,6.7409,5.7558,6.6241,5.7811,5.8601,5.3103,7.6302,5.5128,6.9428,6.7367,6.488,6.4267,6.4322
"GRAP2",5.4158,5.6984,5.5343,4.7743,5.595,5.5492,6.0746,5.008,5.1662,5.3491,5.1829,4.6801,5.4509,5.9569,5.5065,5.0616,5.6027,5.0015,5.4242,6.24,5.4301,5.5623,5.3685,6.0168,4.5981,4.7522,5.3261,4.9396,5.1375,4.72,5.0553,5.1147,5.6098,5.1849,4.7331,5.1186,4.6982,5.1936,4.7057,5.5075,4.2006,4.4458,5.5128,4.5913,6.1308,5.224,5.0015,6.1
"GRAPL",4.9308,4.5534,5.028,5.5415,5.4847,5.095,5.8016,5.8974,4.9878,5.5164,5.6612,4.6117,5.8531,4.6813,5.0485,5.1293,5.0661,5.0981,4.9435,5.7039,4.8549,5.2735,4.2063,4.7195,4.4933,5.9242,5.7546,5.3695,5.3966,5.1708,5.7655,4.9605,5.1754,4.4939,5.6541,5.8305,5.6851,5.1936,4.9807,5.4509,4.8128,5.1566,4.3671,5.0024,4.9807,4.7212,4.679,5.2906
"GRASP",12.718,11.631,11.953,11.375,11.548,12.927,11.81,12.433,13.075,12.079,11.979,12.013,11.482,12.129,11.801,11.356,12.09,11.924,11.249,12.495,12.427,11.752,11.794,12.027,11.9,11.44,11.183,11.364,10.621,10.788,11.652,12.172,11.264,11.934,12.004,11.261,11.442,12.119,11.489,12.234,11.682,13.239,11.948,13.333,12.531,11.417,11.116,11.12
"GRASPOS",6.0643,5.8536,6.0744,6.7732,6.2358,6.7881,6.2702,7.9386,6.7441,6.0446,5.9525,6.3636,6.3042,5.8819,6.7574,6.011,6.3019,6.4042,6.2082,6.1857,7.2007,5.7064,6.2093,5.5889,6.351,6.3163,6.3855,6.3905,6.4301,6.0737,6.3709,6.4259,6.8175,6.7394,6.1046,6.3745,6.6306,7.0816,6.2359,6.7357,6.2705,6.4613,4.8497,6.0444,6.2883,6.4289,5.9119,6.6221
"GRB10",12.402,12.285,12.565,11.76,11.865,11.628,12.183,11.957,12.435,11.852,11.864,12.321,11.83,12.724,12.764,11.861,11.753,12.485,11.641,12.733,11.646,12.306,12.731,12.392,11.833,12.342,11.17,12.188,11.243,11.346,10.997,11.955,11.897,12.568,11.133,11.601,11.793,11.684,12.013,12.027,11.631,11.968,11.292,12.334,11.976,11.617,11.823,11.516
"GRB14",8.979041572,8.025463561,7.89712802,7.634290505,7.41856568,10.03358241,6.47811517,9.95730034,8.393373336,9.683453706,9.807558137,7.150394336,9.627735579,7.72707785,8.389143588,7.814523514,10.52776325,7.342548533,8.556670372,8.351542797,9.996107368,6.85682971,7.847358653,6.414441578,7.073038823,6.70492914,8.899926993,5.877697454,6.558439353,7.889701487,11.08592618,7.387220075,7.757675916,7.937472946,11.58316171,8.180925299,7.967683599,8.361720706,6.869994353,7.364145319,7.765915709,10.75683963,7.699942326,6.471356314,6.714977686,7.268114733,7.108101529,8.263470551
"GRB2",10.99,11.158,11.252,11.724,11.329,10.944,11.552,11.224,10.901,10.708,11.068,10.947,11.117,11.336,11.357,11.417,10.904,11.27,11.274,11.396,10.913,11.378,11.115,11.539,10.924,11.261,11.053,11.158,11.329,11.272,10.704,10.929,10.855,11.162,10.889,11.187,10.943,11.344,11.192,11.006,11.152,10.742,10.757,10.495,10.642,11.108,11.131,11.45
"GRB7",7.343751734,10.24909637,10.1428864,8.810675954,9.388939241,7.955414821,10.50421502,7.895330199,7.833293139,7.357012809,7.717327766,10.89182813,7.949773034,10.5747819,9.724054001,8.273849831,7.652816366,10.18497368,7.919491355,9.883058759,8.416956568,10.12900278,9.899673452,10.37801388,11.26196094,10.59899379,8.561769913,11.06918133,10.01634572,9.385011163,8.875113118,9.140726392,11.38773193,10.91972552,8.509573664,7.710778953,8.779825929,8.539082736,10.31932068,8.795468696,9.292096719,8.440441697,9.072959279,9.629358838,10.48003931,9.475946951,11.61208673,8.199422719
"GREB1",11.005,9.6231,10.081,11.4,10.983,11.213,9.7729,11.132,10.894,11.381,10.634,9.4522,11.193,10.515,8.9041,11.559,11.068,9.6678,11.211,9.6156,10.587,10.931,8.8344,8.8764,9.5377,10.715,9.9284,9.518,10.457,10.768,10.454,10.803,8.2458,8.5082,10.473,10.38,10.913,10.666,10.572,11.272,11.346,11.12,11.364,11.523,10.944,11.016,9.5416,11.182
"GREB1L",6.0934,4.8761,5.4554,5.7931,6.0341,6.0028,5.5878,5.714,5.8264,6.1771,5.088,5.0145,5.4656,5.7206,5.2123,6.5793,5.095,5.4758,5.6092,4.7705,5.5806,6.4337,6.1829,5.1025,6.7516,6.4403,6.6358,6.5484,6.3076,6.6073,5.2586,6.6674,5.8763,5.931,6.0168,7.418,7.0854,6.3775,6.1007,6.2168,5.7486,5.3325,6.7279,5.0661,5.9154,6.9241,6.6351,5.4228
"GREM1",5.3417,5.8817,5.3167,5.1302,5.3395,7.3824,4.9887,6.9004,7.661,6.3353,8.2248,6.3636,4.1625,7.7172,6.804,5.001,5.5837,6.4749,4.9759,6.6231,8.2319,5.9281,3.898,7.0201,5.6149,5.6095,5.1481,6.577,5.72,6.0882,6.1198,6.5455,6.3347,6.1082,6.6218,5.3021,6.7514,5.7404,5.8773,4.3693,5.9859,6.1872,3.621,5.9795,4.4088,6.6016,7.3557,6.3795
"GREM2",12.853,8.838,7.8082,12.98,12.444,11.985,7.8767,11.98,11.865,13.285,11.964,6.8076,12.838,6.1461,7.8708,11.754,13.469,7.5299,13.525,7.0683,13.183,10.239,9.9152,8.2985,7.9192,11.092,13.453,8.2719,12.609,12.883,13.13,8.6458,8.242,7.8742,11.703,14.114,11.066,13.383,10.085,13.453,12.817,12.17,12.551,5.9095,10.897,12.564,9.9942,13.504
"GRHL1",10.762,10.278,10.121,11.707,10.52,7.9077,10.421,8.8366,8.4899,10.226,9.6974,10.455,9.1901,9.9082,10.002,11.083,9.1849,9.7322,11.963,9.9669,9.0039,10.609,10.085,9.8196,10.22,10.566,10.927,9.9862,10.441,11.453,8.9146,8.4634,9.9073,9.6669,9.4011,12.128,10.431,12.204,10.86,11.526,11.136,9.2491,11.137,8.8635,10.899,10.362,10.508,11.914
"GRHL2",9.464292961,9.139687689,8.822840229,10.20622732,10.29952544,9.665837695,9.679793766,9.255277382,9.412329839,9.568136577,9.616972189,10.03909921,9.417129864,8.977104493,8.489727434,10.57449613,9.899940884,8.98987097,10.75620114,9.216647778,10.29922134,9.616579798,8.634059145,8.155298764,8.979815676,9.86723235,10.08821704,8.838025897,10.2218403,10.7462704,9.959052813,9.163128563,9.020173112,8.615787357,9.985413809,10.95290135,10.76571876,10.73761808,9.660833746,10.25395969,10.44898865,9.399124729,10.47569245,8.687926647,9.626129509,10.27222416,9.030727963,10.59949754
"GRHL3",5.6976,5.7588,5.7342,5.0888,5.3642,5.2881,4.9887,4.6403,5.4695,4.6037,7.3487,5.2935,4.8908,5.344,5.1443,14.127,5.3877,5.3144,4.7069,5.0431,4.8549,4.8277,5.6801,4.3995,4.9543,5.1783,5.5762,3.919,5.2156,5.4301,5.3906,5.5035,5.929,5.4301,5.6043,4.911,5.5082,4.5978,5.1383,4.2863,5.5424,4.5243,4.9396,5.3099,6.2,5.224,5.6027,5.001
