"","SRR3216048","SRR3216049","SRR3216051","SRR3216052","SRR3216053","SRR3216054","SRR3216055","SRR3216056"
"UBA7",8.93233761092915,8.72607255654233,8.96308144174134,9.05895780779333,8.13678963704479,8.35758384183156,8.22545068247939,8.63488991105175
"MYNN",8.72415976385648,8.6111214276447,8.25882968372798,8.51237188781284,8.73725838122932,8.61854681591365,8.77144343260202,8.78277081062923
"PCNA",8.81434354561855,8.7167983005021,8.24193613289577,8.67961487179141,8.69674226933041,8.5711083587274,8.63843615020496,8.66209880367727
"TXNDC9",9.00893458785479,8.61542014028674,7.84150532842268,8.44870510173149,8.88909996953377,8.8478912878564,8.6349638107423,8.48686201942293
"ECD",8.76952813201283,8.6573911142454,8.35380484317673,8.58347407322712,8.47785853249943,8.69060855258279,8.7517917426085,8.7473206251994
"ZNG1B",8.91858302119332,8.84301643808683,8.51382687943158,8.78758605915759,8.4381608509771,8.43117038714328,8.73180064800227,8.47180714233311
"SORBS1",9.58850957824205,8.01492531475036,7.66331255338734,7.15639664253836,8.77602382791341,9.3151283555342,9.47456936918813,7.46143647673889
"LIF",9.09829317440247,8.44886948709895,8.18172715810815,6.3040841136228,9.19172432086535,9.6506550129181,8.64365688066685,7.68765595545732
"SPSB3",8.37341059856525,8.83463807359791,8.81684318730239,8.4763084363801,8.67403371754176,8.72190132989673,8.74104577661109,8.51119558726637
"SART1",7.84450687401902,8.78459726395439,8.97443669960219,8.55064585336635,8.94414169893958,8.80173232179518,8.47644267947904,8.85610247945269
"BCKDK",8.40449896827163,8.73545482333551,8.55862162941641,8.8241328010986,8.64702601190017,8.72502682363922,8.54514900981029,8.71771457288869
"CDKN2AIP",8.57677755807344,8.75160983240833,8.54424264532069,8.38043484478078,8.50559022730725,8.73212958707658,8.83080865729551,8.67712403866428
"RUBCN",8.46134267747702,8.81006183218767,9.07043528899802,8.59491196997704,8.71271020390921,8.50354845115671,8.58128015614275,8.45088517044338
"FBXO8",8.55331358578512,8.78609386780978,8.45550821072724,8.73887581353924,8.54189709406938,8.55123850927397,8.66503364413803,8.76727275362855
"MTERF4",8.95421454832485,8.40078374145973,8.80547878938513,8.71841700598872,8.4928167188691,8.78687499193924,8.24479512113223,8.70454426651291
"ARMC9",8.91233842647397,8.35067157908856,9.02928498610817,8.62574228736505,8.70370827718951,8.62974645618258,8.45593883715131,8.32776026163131
"RMDN1",8.86318863081946,8.76292644574097,8.46050140723773,8.82813827208383,8.54293670172271,8.63103835834274,8.40147914346555,8.57894499376418
"ZNF124",8.75574413752892,8.8249639477133,8.13920333081632,8.21536787446765,8.48491068661302,8.99084433135264,8.52668068726887,8.91283950134837
"IKZF5",8.37882537434788,8.69234264725529,8.6240653444665,8.29944640634115,8.67815021079917,8.75027051034236,8.92816215935885,8.53820170785353
"POLR2L",8.83105824719176,8.71266681513112,8.06068546745236,8.61350675244754,8.95588358479466,8.86187079057851,8.36177841872586,8.5884025260793
"TLR5",8.11067465682743,8.72158740426729,9.25875615609704,9.29871089764304,7.78674686364223,7.77330228949618,8.53758092589958,9.13771480322989
"RAI2",8.5875505210372,9.10145266394237,8.43685712939796,8.24687718855272,8.78905947474549,8.53439515941085,8.6102626832755,8.70601280744924
"DEAF1",8.49368727916987,8.86544467440085,8.46655140541901,8.8919001682029,8.5615692250543,8.05101556599616,8.62764718860972,8.95256393329512
"TRIM32",8.27456125148084,8.62811741680992,9.24009949839593,8.76218148613747,8.72228529409644,8.47532350491501,8.6423581095429,8.35035511141814
"SEPHS1",8.67246802188151,8.95244406228938,8.42545470250196,8.98798153202559,8.71798107202454,8.31809322252321,8.54043348310222,8.45232970164629
"GRB10",8.48163661179515,8.28480261082774,9.06646851916909,8.51849057271978,8.66444451142695,8.84204811587897,8.8639279364416,8.33748046015373
"RNF170",8.68998179566599,8.66140435313727,8.50358367128903,8.69529904017122,8.65426783505626,8.54744673063608,8.65879250993463,8.6832780301663
"PSMD10",8.81854468471635,8.72690546520677,8.21784891724537,8.68504287751631,8.45811496479435,8.67326392829255,8.49223549044467,8.84656043410052
"ZNF639",8.73191615249625,8.79898625671758,8.47374486443649,8.66136779758424,8.3727369195033,8.80756837061691,8.48274504936473,8.64123660293026
"ENPP2",8.89398405992781,8.06264697352609,8.65686438748871,8.00769051733756,9.16209145904621,8.78953001458224,8.85047612692967,8.15128159478755
"VKORC1",8.67729267468424,8.59000419647887,8.48130941644847,8.88267606873864,8.58101510576893,8.59929938085946,8.58159773334722,8.66634036170412
"FXR2",8.51580377611609,8.65446642586532,8.53942148311794,8.89766491797426,8.63547523764513,8.58095789047069,8.65160439127717,8.56563921474488
"POLR2G",8.79072870430364,8.72599542638352,8.39369347284459,8.75900825626502,8.46142086571676,8.54146461436863,8.57229845667108,8.74503655892379
"ACSF3",8.4169658726614,8.5446723185781,8.67210480717739,8.42632958685007,8.7473518118166,8.84455753598273,8.53032243243099,8.92556784931695
"SLC35C2",8.54133893660406,8.62682116526756,8.5241485247384,8.88952595906271,8.63569902236352,8.57129020350215,8.60365371064031,8.72237655126889
"HEMK1",8.60498980124561,8.93265552741873,8.89876076204002,8.82352066718051,8.08948746070938,8.5291620002195,8.60426534479923,8.51592157938736
"SLC35B3",8.64208867572107,8.57991551205731,8.45121057956457,9.34106219597114,8.21407179126675,8.27873909069851,8.43001754118439,8.88194375380888
"NELFB",8.5443173365317,8.801626622844,8.34034564930618,8.66477250021376,8.82564082972416,8.56230308822009,8.6126493436411,8.70410148299355
"MEA1",8.64931186263112,8.67346639029821,8.44972172459596,8.71699872291447,8.59259499232346,8.60897327726471,8.56337540778547,8.77960660579015
"CLPB",8.89712891433677,8.37608470545752,8.42016530625636,8.43750720228356,8.85322120188254,8.6315579587077,8.5546749474621,8.7270309092589
"PDIA5",8.75482873800431,8.08679193500791,8.08446459099119,7.80816647218157,9.04951807132675,9.20078657689264,8.98052507014671,8.43782824345029
"NAE1",8.66610052062892,8.54966604085793,8.61055572076849,8.66104240469622,8.58085990435004,8.69711057878291,8.64168430684201,8.59766839531933
"WDR46",8.77488762321684,8.45754899410941,8.64676361172279,8.67807430836108,8.54283653643667,8.95490756768968,8.47650475342404,8.4691354604913
"TK2",8.35242225779748,8.52645660440869,8.16989115603775,8.83327533643141,9.18404418782256,8.77132889243489,8.52684851034917,8.72339049146571
"LYPLA2",8.42779616460056,8.90055534304544,8.41668223785082,8.76961837522019,8.63368021687044,8.70670676036291,8.5083403235752,8.64586497990622
"KLHL15",8.54624565280437,8.75601675160644,8.59561722097377,8.76853809263338,8.54797177285861,8.468406899598,8.52044946608492,8.83844315758796
"C2orf49",8.82448095294282,8.61951425221716,8.48937603315387,8.6562564490476,8.54192173103432,8.72994762240205,8.72744664038379,8.43827951351807
"PHF23",8.53109820781062,8.83035000091997,8.15975041887031,8.54887242007164,8.53437426309666,8.91074860150239,8.63362087379112,8.75386561226769
"HYAL2",8.49434197533264,8.74955795779801,8.60993535028344,8.5323850871325,8.85290713669407,8.94080970901287,8.55264609437031,8.30680292899436
"MTMR14",8.4022933558699,8.6523670247941,8.79889446378258,8.34016809265935,8.65292359061217,8.62320270390572,8.6872698598904,8.8799005786405
"ZMYM6",8.77200842187473,8.50179004151487,8.97492278147144,8.56577455454084,8.82286817425488,8.32897951725916,8.39706125091888,8.67059356851413
"WNT2",8.63990464865205,8.52810393336864,8.51248904935249,8.13933387898461,8.78835097538912,8.92782017347007,8.99431881652609,8.24537309184727
"VWA5A",8.39109544046948,8.79712201738771,8.94267885132126,8.31836240381151,8.66696165442121,8.44997863362673,8.87190627049005,8.49328095616981
"TRAF3",8.5766782758991,8.69336405172044,8.57044711801676,8.52658735014458,8.76625382039517,9.0510362652801,8.33674105416165,8.56732208795102
"LZTFL1",8.69219660671291,8.50304132198653,8.59232250183156,8.43427192860341,8.48674442301608,8.60313312795225,8.68749350505942,8.9198717350359
"THBS3",8.62843312131663,8.60941393339362,9.06044605572021,8.72594718926539,8.4392695579398,8.63207267692696,8.77791815531615,8.13368491306149
"ORC2",8.52591047803285,8.66166567809283,8.91179921176468,8.54550726266394,8.44735407434517,8.42983345012954,8.68847459180551,8.82130723943967
"FAM136A",8.57442996064238,8.76768630586861,8.34375776257793,8.63754048169371,8.83352996858735,8.35070381798536,8.72539271537392,8.69026379870613
"SIRT2",8.49480849200202,8.93314558733768,8.56690268683226,8.77955466957347,8.3392981321453,8.55249442703413,8.46659766359896,8.83564411865908
"COX11",8.677127995045,8.46352157172644,8.84611938705238,8.42056852902627,8.6624960877641,8.57884117857284,8.59370536108766,8.78103318229877
"RPL23AP79",8.52386008868138,8.49527002038891,8.42973305348893,8.60368446278837,9.08267855316741,8.66933807742132,8.39665403520744,8.80612662139248
"DIPK1B",8.60872436378741,8.48732523352878,8.45949540686421,8.34153119912791,8.92536158382253,8.99604802473176,8.65390032946577,8.42719787701423
"ANKRD44",8.67032313313155,7.85927847612364,9.25590581880998,8.53390673840775,8.39354167409861,8.91035383343202,8.87221803224424,8.39859518626719
"DIS3L2",8.78816157327828,8.5146492005059,8.80700847677165,8.45213559599638,8.66590367600461,8.63471338295588,8.73950206945281,8.42036371515201
"TWIST2",8.87905805155254,8.64903666007244,8.65618466676483,8.14292333112282,8.52347891543086,8.88729442227453,8.50394127025813,8.62971760155448
"DYNC2I2",8.31623036293858,8.99690816240281,8.59431978952321,8.63259185968477,8.50399154708741,8.70675302506585,8.54056395971887,8.73615980368587
"SLC35B1",8.81678954141955,8.26586211484537,8.10340616109346,8.78692998438671,8.86832164018577,8.93599850352177,8.46866992129914,8.60445210633373
"PKIG",8.99348681309475,8.47780282236958,8.41255775798462,7.9944967743872,9.00105384158942,8.83609796083872,8.52525692506988,8.47825313204136
"TMEM258",8.65234914785565,8.56335613491372,8.11879934149736,8.94792708547255,8.61277065330476,8.86103244536097,8.39798509068041,8.68654047437184
"VASN",8.62959415042414,8.61311716159165,8.66655687572082,8.73089964045745,7.91927381117649,8.94217053841863,8.41639439716869,8.86256445070861
"LSM12",8.53193184981993,8.85586378856278,8.39610634067764,8.56391019815567,8.67193551042078,8.72611513222721,8.57202703474114,8.61978532030914
"SLC35B4",8.7505285455677,8.47761888073799,8.5967296599794,8.12689690477546,9.12610598998482,9.08030533292049,8.50773294528614,8.17454618437928
"TNFRSF10A",8.81330104316813,9.09965992206551,8.01003486213742,8.48618263875775,8.47569939391708,8.64005390189336,8.89909669526654,8.39125905928596
"PTER",8.29106243301129,9.04900337215279,8.34239231099966,9.30588559618922,8.05324357205753,8.11565336606611,8.55786673784234,8.84266544250042
"AURKAIP1",8.73735694431936,8.88958688017742,8.02767035839718,8.58701132322336,8.572848743003,8.77933164284228,8.51952368307999,8.69976701003242
"LRRC57",8.01343192444925,8.75436191542221,8.42660197868378,8.54430719867414,8.88049362251594,8.71330345622659,8.95854557217716,8.68877728602372
"CENPF",8.89414472457443,8.30462553230645,8.46883191528719,8.31972146611071,8.36512879092935,8.57707259420495,9.1485641957627,8.58909246374966
"POLR2H",8.59643073938732,8.76339557525741,8.54715557869014,8.79669078895861,8.56061996201851,8.7355407010768,8.44091458387477,8.56070547905447
"FAM83B",8.62080556421196,9.19610828263247,7.30287513375199,8.32365525394811,8.91837434953265,8.87576729664045,8.8303051207467,8.07043817691278
"LINC03026",8.5930034621192,9.16088421205006,8.06148352302432,8.9460581951769,8.58090619788025,8.15754198839924,8.65556075134253,8.47762017747151
"PPIE",8.63830160185064,8.73644273234921,8.12987358842421,8.84104705244866,8.62087385094289,8.63353496110913,8.57352564991328,8.71382982951019
"TMEM147",8.90017550449374,8.73115860291521,8.10187608870604,8.5747924516145,8.78583471023208,8.80149072501893,8.38931026824095,8.52301215922432
"CEP43",8.576630170377,8.66237004206458,8.75472276309185,8.87305980014792,8.7561961167907,8.53669916579632,8.42961800707319,8.39915050459799
"SC5D",8.88347642401368,8.15555670612249,8.18225077172324,8.57667524731966,8.77974291383145,8.87644151685883,8.62743600211456,8.69032840927822
"IAH1",8.67970754171313,8.72045817111837,8.20966988373218,8.68419337544878,8.67713887392544,8.69851868558921,8.49408283465113,8.78821103061696
"TRIM4",8.51754525687221,8.44750964951094,8.56222088238049,8.73150279415731,8.61020317760784,8.55579392654248,8.68409324832552,8.79178237553465
"RHBDD1",8.52891905274157,8.73303745910881,8.57194485145301,8.69475415941907,8.58778377010936,8.52635191570251,8.71997564081576,8.54305690943168
"SMIM12",8.6624092231129,8.72208483410439,8.02726817088699,8.50593222041568,8.77219624833217,8.98658921323328,8.76056544728208,8.48217489037606
"TOP3A",8.86881328343924,8.50475204903213,8.74605980027473,8.67246314876213,8.46027909371297,8.97992678271683,8.55651877126649,8.16068218378369
"KDM1B",8.51256182855357,8.61099795607277,8.56051754792386,8.89612168041138,8.62137864259237,8.62235857752328,8.54202101953431,8.58430840419253
"TRUB1",8.65599405730538,8.88406677760319,8.2597998855456,8.62088104108346,8.55828093248793,8.44755172731325,8.43178405891169,8.91657511760885
"ZCCHC7",8.64846789291212,8.4118094729876,8.51650750764264,8.75975563919465,8.60585303939615,8.6274263800291,8.64254346745441,8.6427501559324
"SFXN3",8.82867002218272,8.45034463879699,8.97419102109793,8.22008381200114,8.42426727147386,8.60560138640946,8.77957787136219,8.4974061468278
"CYSTM1",8.39992795486798,9.10366778242569,8.20976499237344,8.75840254156564,8.53404600028104,8.52410688769825,8.60751303039723,8.66380359004251
"FOXJ1",8.73528187472375,8.91311083478292,8.49474002961899,8.56675287305611,7.84584393907782,8.8642479533873,8.52965278453532,8.70375803596601
"COA4",8.71001167334709,8.75538755285332,8.21613585702656,8.57417620547203,8.53777516464537,8.68037090693828,8.55763477033566,8.73054101567838
"WIZ",8.50649005972599,8.70946920522912,8.58630233420415,8.52437313404964,8.85529348316041,8.65637767969576,8.62453068322514,8.46111443805388
"AKAP8",8.57056668799966,8.65895377865455,8.73570528012719,8.67434341325844,8.55050499905644,8.69673152172659,8.65590649940338,8.37865076135686
"ANKHD1-EIF4EBP3",8.68101350004432,8.5301593521031,8.23799347180778,8.32842870875487,8.92061329548113,8.99849429729168,8.36878445275361,8.50956604790856
"DNAH7",8.68433816250673,8.45765955724605,9.02477102265333,8.67203401314718,8.13909121570434,8.52437378182829,8.62809452999539,8.61895935814657
"TMEM205",8.49661453984367,8.72970314238768,8.46415365741882,8.98017841657708,8.42401448205341,8.44925747827534,8.31572819780825,8.95881664064508
"SKIC8",8.67674141051494,8.7853684057583,8.38967250163504,8.67393766428044,8.59166557893407,8.63574979914239,8.47675797809588,8.65023876349227
"ZNF41",8.39816063747411,8.56545966716077,8.59881691794517,8.6712529306919,8.58260030303711,8.59767267850242,8.77154209603082,8.66510730649051
"PMPCA",8.76118866969824,8.8298152662477,8.71586406507498,8.45942944507709,8.33378984739029,8.8937455163329,8.51241676176745,8.38822140877061
"SLC12A2-DT",8.85511292733464,8.42377898718422,9.03778806384079,8.88754966431276,8.14067376116703,8.28466370781052,8.56098676633466,8.49511726953045
"FHIP2B",8.52210837527617,8.54221823404496,8.97078768077628,8.75844987219483,8.58991893251618,8.55459472935524,8.46493939130204,8.5399216464101
"PDK3",8.72444514093965,8.34638958427311,8.88731053619837,8.75544571752901,8.62241522456822,8.55704909228129,8.29166421813477,8.63419414785772
"MDC1",8.46817077028132,8.73452031531087,8.64594829100871,8.99586925045235,8.70169429132621,8.27645283978304,8.60335298187847,8.53256995822253
"PNMA1",8.75333203862864,8.47318585676838,8.562486925152,8.3794070036806,8.77398747919708,8.91398684856848,8.41057355452657,8.55263206096272
"TSTD2",8.64385207440633,8.70477487822619,8.75936960192172,8.51955168382994,8.60590783456894,8.55776293809942,8.63884692223644,8.41891176169977
"ZNF782",8.34828983865865,8.19390898740784,9.09748162455831,8.83139281082727,8.61435302882096,8.76326730954598,8.53713698172644,8.41675515895622
"RHOBTB1",8.59151663555996,8.59218558029898,8.91854257574033,8.49705154126343,8.58822462133564,8.54816467121156,8.76248412170921,8.16718103342912
"SP110",8.86726074076173,8.37786384838665,8.52140161965801,8.346160084588,8.81369476736169,8.59612718116154,8.67437115665187,8.50443107048811
"NAIP",8.9132345001329,8.27972921892382,9.55748182644334,8.5807754916274,8.34581539729539,7.87955815158768,8.85665430772891,7.44736276795351
"IDH3A",8.80866632739336,8.18065191749962,8.41276228493116,8.62868240731376,8.52679564632797,8.61698165426168,8.77101434599572,8.71446419583295
"LSM3",8.6563755484687,8.53183454653168,8.3184585150413,8.602277353334,8.67047540391249,8.52267654155526,8.61923050725162,8.8039884045578
"DNAL1",8.60014437328201,8.66358312317399,8.2805660026259,9.31056982077637,8.27229998867523,8.49643792094027,8.35551854735335,8.86889923951116
"RASA3",8.82077456462254,8.31203384109603,8.77093904796321,8.25859829017942,8.7680875542946,8.72094512136045,8.63084392916526,8.41712559631653
"DENND10",8.79709175709897,8.34423119847399,8.34677056029432,8.33313673747939,8.7819772905983,8.68020133810199,8.75852586333159,8.60690998681014
"RBX1",8.71555924318166,8.68049924177047,8.11133756453104,8.60891960534178,8.67439498074708,8.77396952285878,8.53677187095299,8.67013957490972
"GOT1",8.6512533197533,8.83402143346104,7.80209959032769,9.31185536302006,8.32904855032055,8.53114457182021,8.26150712420641,8.64060582554514
"MSH2",8.38516557442179,8.53111311731372,8.59644072062615,8.57189225304393,8.67670341340296,8.85759285317119,8.51266575329168,8.68358993371748
"BBS1",8.56024145293561,8.44245632838244,9.04237517403623,8.77423540624464,8.38498880871005,8.55115831003042,8.5149868408778,8.6136034440204
"LEPR",8.67462287150683,8.37870627515586,8.97635596483495,8.11382091043696,8.62910218733659,8.69304872745828,8.81183060132753,8.27190457856913
"PSMD9",8.55207647942685,8.76929265693672,8.33499556230695,8.35190655393408,8.65549291408834,9.02514046743654,8.60790597480751,8.45584876095656
"CRIPT",8.65823719678437,8.27834887246051,8.77674914196717,8.5656003251166,8.7211036757635,8.56378993578361,8.533850141797,8.68441116561044
"PLAGL2",7.86858148136161,8.75125946870866,8.69637207970882,9.23547367943906,8.27982142160336,7.9152999109097,8.29635582431976,9.20012586104579
"CHD1L",8.6965521781708,8.241170142735,8.14801430309127,8.54661426117414,8.81291060062499,8.59806909440324,8.67444663955805,8.74993186298769
"MMP16",9.12020594808583,7.51850918073968,9.87214977321549,8.57933727223758,8.41183657172468,8.11546574537462,8.32729857569534,8.13114151403828
"WBP1",8.37228588492088,8.93101193352997,8.7212258916984,8.93439032681984,8.40079967612938,8.53104176429988,8.31527236997429,8.63280944369875
"PGLS",8.74984523402013,8.6364207082966,8.24176923365687,8.38101334267241,8.79044722328354,8.72283047551533,8.70156158517639,8.4612667371567
"ALG8",8.55636921712209,8.54933195483516,8.55241251935925,9.00694278650954,8.62287241229007,8.44495543696765,8.4934942137019,8.58954248004039
"LRRC47",8.73844418671901,8.83930364495151,8.25830864671282,8.74851614639467,8.536366075321,8.68960623409241,8.5289116348688,8.49892802153865
"TBRG4",8.86643415415677,8.42367830064502,8.04756449751758,8.61930637172057,8.64777920176445,8.82379750116942,8.60868225389831,8.5772333773606
"OCIAD2",7.29317307220087,8.9525577046504,8.19704895975034,9.755081750675,7.7600126392344,7.39079442297915,7.71298977637684,9.67040455126678
"TRIM41",8.46908908070307,8.72361468580745,8.64332510276032,8.92670344154643,8.55520633866973,8.49988596664961,8.6609440071552,8.34083976759417
"CTPS1",8.96107084454445,8.44162303571153,8.04965102380608,7.97571923470927,8.99181981287366,8.9782213916269,8.61351393843433,8.36231649997735
"NSL1",8.8213286285241,8.33448682069676,9.04521428468731,8.94217486809563,8.4087326076564,8.32608865316769,8.45102345872159,8.46622369394968
"UNC50",8.75038026637068,8.56816371147597,8.42468244535434,8.87873396351041,8.52823357389684,8.36169420189255,8.52134988242656,8.66235503391798
"MNT",8.37385457152012,8.72447497374052,8.7631551302855,8.81761746144889,8.62861206748473,8.24725060680011,8.66488598205504,8.63656537622753
"SH3BP5",8.54401481394963,8.52465379589969,8.82594195011975,8.73170659890239,8.62243069039052,8.33851673054366,8.84487570860638,8.23151648353547
"ITM2C",8.75155728507004,8.56824692764948,8.94155255587373,8.65550501907764,8.24241021446524,8.61832094712342,8.12999142414131,8.85440694860781
"PKP3",8.39797902585302,9.08834428240672,8.26841385654896,8.74165737231415,8.53453987580818,8.71471985917107,8.43108869615559,8.5682583976128
"ERI1",8.8431572656586,8.70709169028963,8.27573371300352,8.0772694772926,8.46312502285594,8.68421265482389,8.63642167599358,8.79957610900363
"SEPSECS",8.64829371623306,8.40472387548818,8.73007654752075,8.67645434401667,8.56472110984555,8.37892388159337,8.60533981902101,8.7068130924327
"DPF2",8.52107715331712,8.810542882909,8.63671135610788,8.70186125461938,8.50154235965632,8.64116437691986,8.47782637618573,8.56511391651872
"STK26",8.30311096372574,8.60073958226216,8.01772337650484,7.3537886182579,9.38943078000055,8.98944248012537,8.95262849548972,8.11632288581223
"USP39",8.49942787287928,8.47026451168558,8.55727339755581,8.47034983703217,8.81939648579852,8.73014714010311,8.53841536991197,8.62232877812537
"ADM",8.06936237799991,8.82387942750677,7.88905341672911,8.70469961700501,7.69055075191888,9.75027772923029,8.47190998334933,8.08036116283911
"NFYC",8.70854530313212,8.6321266890804,8.56810068911348,8.66214236855176,8.8460345502969,8.30120632087754,8.44592705587885,8.66700491955483
"MBD6",8.29344898365079,8.56747522163491,8.9480026076887,8.88290182899452,8.74773884469255,8.79052880639542,8.39973920365751,8.16493342716805
"FZR1",8.3038600830593,8.44332144779355,8.75311564413557,8.57518630783677,8.72941096292314,8.61005947962259,8.91731340564117,8.50111287454682
"ACTL6A",8.75953849945682,8.51602245993645,8.17894468133052,8.60470450419014,8.56340721779877,8.86844648014835,8.61043452745968,8.57459940044652
"PPIC",8.89380352912046,8.60081237391825,8.37669341428365,8.65996714083018,8.50701307869038,8.63689736818584,8.55738505399014,8.4337763050426
"COL27A1",8.99420497014757,7.71000655520554,9.48105784841194,8.60230500172184,9.52881791880123,7.93897593891202,8.3143810100785,7.5698985750325
"UCKL1",8.56220586976433,8.76805299514605,8.7311957041664,8.4146248320719,8.74099515021204,8.85228028637691,8.49235620640625,8.20640407277258
"MED21",8.4494903674144,8.50158554425047,8.47357532540769,8.69104767789763,8.69544968582061,8.51158288668629,8.72007281293592,8.66116895773313
"ABHD13",8.58927570600525,8.57137398855568,8.36101210038323,8.65137132872028,8.65284771390891,8.52388516430464,8.6277809553332,8.68531574574514
"LIN54",8.4956238023249,8.77063657040187,8.50738684307967,8.6294245982851,8.27477273968897,8.38575358925062,8.65476399364346,8.91086941504843
"DMWD",8.67450946507023,8.31504995896924,8.98621440315664,8.67267305516162,8.55782896455325,8.60941944759055,8.60572556288876,8.37120710412666
"TRIM35",8.32633332145134,8.71883652803631,8.48906181605991,8.67034581128778,8.60496299716807,8.94629765868611,8.80561182838624,8.15122515692561
"G2E3",8.73211382888041,8.85269845538628,8.51050670433696,8.58759412998904,8.41999152390994,8.44561916997399,8.42524751535601,8.65516290240187
"PFAS",8.80923484422428,8.76891484405543,8.26359307333169,8.1667625755908,9.11355984051077,8.74181911261675,8.33391176303456,8.4399192676912
"CTAGE4",7.80231827948291,8.48431735348268,7.78837881300587,9.16916339102163,8.47198422527376,8.96521917098137,8.75548971638633,8.69834281057291
"GALC",8.77769199394087,8.67037404537277,8.59496892802679,8.65663700421151,8.49795156535292,8.43118676308688,8.44120207862862,8.64907303623299
"EFEMP1",9.21335811178289,7.24199803829212,8.15546776128262,7.57301081758067,9.22193039865577,8.61275562186299,9.17187264491066,7.85537463403467
"MRFAP1L2",8.39444433849139,8.62723925300652,8.33621904176338,8.46642917153904,8.18551138727596,8.96973172480993,8.50759706060745,8.99135418992226
"UST",8.50561202448107,8.27872596592797,9.12914632112215,8.20250222310937,8.60809806427607,8.63355991766355,8.54570828981495,8.7103531689817
"SH3BP5L",8.4697382677003,8.6665775089329,8.77351526631036,8.7974667956377,8.64446991577342,8.4859521710625,8.50082096518966,8.47250100820676
"DRG2",8.52049766657951,8.62585693777633,8.63196641369003,8.74529379432821,8.59147627161816,8.83739606006378,8.36736762481894,8.43499673638049
"NR3C1",8.60602037821947,8.29438686735764,8.95493999075311,8.72406399797234,8.45822007599227,8.42062952513235,8.575512166113,8.63767841691048
"DEF8",8.56506765474776,8.50223720553198,8.52242773864506,8.55365391617804,8.73221712385638,8.81755660667495,8.54374927378478,8.5102762369354
"SLC41A3",8.59855735370999,8.60006844149898,8.5685536997379,8.57587119488691,8.33236067131963,8.83724094979634,8.55148532217379,8.62697359947244
"THBD",9.25258825774734,8.53503958551438,6.19844197306646,7.23660395300711,9.3995426419252,9.44045808041252,8.06380667026054,7.81623628286237
"NFYB",8.74396086184569,8.36424825333349,8.41633235966008,8.46719046528736,8.84572323819063,8.47965560302093,8.60528962801126,8.63585884408664
"ZNF678",8.89942356391076,8.49565961966782,8.7785299287463,8.46214407746306,8.54180657156028,8.49505918245755,8.66339741693833,8.34166648265432
"TTC38",8.83585408512123,8.55302606501628,8.69715654063056,8.24095885847941,8.55178257312032,8.67074482734984,8.44812309123347,8.57919949484674
"C5orf22",8.44371367949335,8.79581190343401,8.64277409799313,8.14762384942333,8.73696570155979,8.73162245180837,8.58168403512649,8.60350127374963
"TMEM45B",8.35470683774412,8.6466800287439,8.62537266073613,8.26545852606361,8.70175540618983,8.91276994565701,8.92168753372484,8.08501750502147
"RGS12",8.39419284203171,8.45380988592571,9.008975421531,8.91219268897648,8.40538555082021,8.32069505224934,8.66168012382322,8.48538145329025
"TM2D1",8.51956742681103,8.60643685827785,8.51349154055505,8.70646064064408,8.45531261502164,8.52053760980658,8.56929490716723,8.75900871930145
"PIGC",8.509720280734,8.63197610461062,8.34637930203953,8.4910921635671,8.21692290946532,8.61898632089794,8.9878065428926,8.62211545012807
"NEDD1",8.53243821437401,8.78163002840467,8.57246421154417,8.53942918749957,8.61150804586911,8.46870797874617,8.75546578872811,8.39838620361649
"CLN8",8.42948745800037,8.45001832833948,8.54596477394827,8.95426668993201,8.31995449867328,8.44119686016869,8.79145589210953,8.66569843696406
"GTF2F2",8.69610054082131,8.65387028270007,8.22361705964722,8.63523263233708,8.65599499861921,8.65017381927023,8.55937858565661,8.5362690626898
"ACBD6",8.59439537444173,8.67608795598302,8.70530543610279,8.53140806789555,8.57232148534381,8.58385932005379,8.54688340620582,8.50945204423886
"SLC25A16",8.30741880767883,8.6699838362006,8.53921507836059,8.1846515149507,8.68512530970262,9.09294291375356,8.51501407384906,8.59441820578752
"CDK2AP2",8.62731090592565,8.66626303449907,7.85589935079718,8.89869404981674,8.72601768991508,8.94862404431409,8.43610629356593,8.25945061845703
"VBP1",8.83816133477471,8.62930011833893,8.04092178504978,8.32973390108718,8.75064023379581,8.6807186330068,8.50345771240561,8.63013851609034
"ZNF75D",8.50258369046154,8.54645354087328,8.79118219404325,8.62229404844644,8.51603943063859,8.40774208007385,8.66956171218664,8.56261704062302
"IGSF8",8.11745619731131,8.81257126823167,8.43898509886121,8.91519925805665,8.6460595438519,8.54125762839173,8.29986755192053,8.84178712385363
"BLOC1S5",8.65227859921751,8.69579544461957,8.20909977458715,8.10664416441205,8.5474671569856,8.90029099866995,8.60561159986638,8.67517722171023
"CASD1",8.43950088010004,8.62485162861794,8.80687891967586,8.70343270070442,8.39652384098764,8.19124997051815,8.58114029061608,8.83534142946437
"NADK2",8.69238293396454,8.55663706777087,8.40377971856231,8.32696131508732,8.45243268653823,8.85400351095667,8.74354096004729,8.52306406373543
"DRAM2",8.66163034131885,8.69806632051005,8.59739103297438,8.27362378470785,8.57636080513469,8.56278982187256,8.53580243401116,8.71526980528625
"P2RY1",9.00035756804369,8.1371439330183,8.24622897493533,8.59926320373201,9.0195750927196,8.28099788874698,8.23677727038554,8.7736679687362
