"","SRR6286050","SRR6286052","SRR6286054","SRR6286056","SRR6286058","SRR6286060","SRR6286062","SRR6286064","SRR6286066","SRR6286068","SRR6286070","SRR6286072","SRR6286074","SRR6286076","SRR6286078","SRR6286079","SRR6286080","SRR6286081","SRR6286082","SRR6286083","SRR6286084","SRR6286085","SRR6286086","SRR6286087","SRR6286088","SRR6286089","SRR6286090","SRR6286091","SRR6286092","SRR6286093","SRR6286094","SRR6286095","SRR6286096","SRR6286097","SRR6286098"
"ANXA2",15.8170636037403,16.1545912902228,15.6979141417705,15.2366572392255,13.7409426216904,16.0603848064961,15.7142542182106,15.7642894214277,15.4749994385249,15.8033413770079,15.214846574051,16.0595342316708,15.6863927098708,14.0018734860721,14.0440389941396,15.7809670550455,15.7008652994279,13.8904129635501,15.4592914430607,14.859092025829,14.7236838909367,14.6634913166239,14.2946788658671,14.5446588363139,15.6537633665387,15.053757352529,14.8911300461998,13.6412134768932,15.2069778279453,15.2696813167456,15.2393704410701,14.5289753422224,15.1276984107949,14.7824288465398,14.4420581607541
"RPS18",14.9672486416739,15.0583708703572,15.7819277600458,15.1359147552194,15.2359173490548,14.4913980112191,14.7868672528541,15.2073996565956,16.2731518821327,15.5175523946249,14.6487591786486,14.9340219419115,15.131063459483,15.8585985693153,15.0455759645372,15.3300527943984,15.6547084695238,15.6404743630458,15.4973054629208,14.9876694609883,15.9631913578724,16.0228105424335,15.7338710706719,15.8332428376402,15.6085289529303,15.256430265604,15.5676677370878,14.9396534800531,15.4928902513269,17.3927871303518,15.4713899619307,15.7027077556765,14.6941236665561,15.8320037265194,16.3054189644361
"RPS4X",15.2295557634823,15.1327147072833,15.7757130985874,15.3269047723866,15.6877474530565,15.0429596281757,15.0411558048257,15.1825291788308,15.8340971750403,15.5672622009139,15.2332776172413,15.1575715726689,15.2914552648236,15.6152565388711,15.3972922892102,15.2405210842828,15.5335790849959,15.6458969968953,15.519298278857,15.0859804664,15.5536999161167,15.530351723814,15.1649743534085,15.7026935610147,15.3313163581518,15.1606645031367,15.6333498799646,15.2926039280876,15.3695791585191,16.5115244064743,15.8043707950418,15.5461952351327,14.8126303731801,15.5158579146241,15.7774116372766
"PAEP",16.8950116910816,15.8554167820961,16.0913133086505,15.532401117914,7.92705183796662,13.5477270238439,14.0341293276822,10.90669544261,15.3998726756101,17.4182649813258,9.57359016492931,11.168068700943,18.0284866415903,4.9861512473016,8.48181720056645,15.481064233575,14.6646032120348,8.92698285706121,12.8258407109796,7.06867999360487,12.6746681000327,7.00477676699564,12.100147096304,8.71371498368869,13.1590871742295,8.14082249654528,8.4444482739954,10.2189991206275,12.9628068384151,12.5298144197444,9.01373090822419,10.3312848347947,8.82171049586618,10.9769640907115,11.1156304478539
"CD24",16.1306690921547,15.4496208230159,15.2604400145938,15.1173427256865,15.0043322488298,15.6615014500076,15.2056776026369,15.8699467826205,14.797687159774,15.6412428543053,15.6602602487569,16.0115627760816,15.3624343703488,14.5464273943416,15.2733328590216,15.6971105217843,15.4581645118135,14.3310774657211,15.390264672678,15.6017922615546,14.2884733357501,14.4740983062329,13.383514931922,14.3007525748274,15.1849318314522,14.8174605828392,15.2401128919749,15.2289617275506,15.303474521146,14.2730822589506,16.0550244484928,14.7557450056823,15.224714326564,14.5682120932029,14.1665359302698
"TXNIP",15.7377099269645,15.6155038569312,15.652147354746,15.3804583182648,15.2641404255463,15.5898277127929,15.647070890409,15.4688389407748,14.9204331506662,15.6613706809383,15.4557098210815,15.4700263357892,15.4408270418903,15.2750077488458,14.5026589567666,15.4106950063122,15.086250843377,14.8889532874338,15.5938841377358,15.2246527355332,15.1057367196887,14.8763221174328,14.0336049130328,14.9117306336444,15.4064056830849,15.2277633918533,15.0722055367467,14.2018957323377,15.0815334994603,15.0524962349619,14.8380377824258,15.3626723883232,15.4407984393591,14.5109391273018,14.5953877496677
"LAMB1",14.241785831714,15.6683485336252,15.3043375139051,14.50917408329,14.6554636212118,14.9527120905523,15.1325629479651,15.1599204917102,15.8096548182859,15.4066549879729,14.5955614562929,14.8703729780208,15.0852132981584,15.4462998038852,14.2697991844316,16.015656670929,15.2965223602239,15.438229701846,14.3541678735004,15.0993665329557,15.8161608228534,15.8046526886219,16.9393142711704,15.9452938078374,15.168158435935,15.2713299100781,14.9492526231319,13.6249641024338,15.449197436536,16.9461435396184,14.5114760129423,15.5253377076164,15.0540177494535,16.0678262689016,15.8797107289459
"RPL41",15.2807035687184,15.0585754054054,15.462037244015,15.0450783810979,15.3999114281647,14.9320592594724,14.9297486962493,15.1081294808281,15.7185635918002,15.3872121997993,15.0831639686786,15.0539523867843,15.2083441896794,15.4931698167049,15.2307350060359,15.2731997559675,15.4404460498448,15.5591996474889,15.3775202380165,14.9173621395589,15.0010041312632,15.1767861772996,14.4304507595195,15.3800643952797,15.4176786085007,15.3457268493576,15.7905701796705,15.1929179727201,15.2961713827275,15.830904372724,15.7576521109005,15.2257612683179,14.7669624842182,14.6268598001849,15.180524165667
"UBC",15.3650508432729,15.2381016055418,15.0205397189199,15.0045069704193,14.9705429762358,15.2356573651826,15.2689959426951,15.1406716872711,15.0249275752622,15.2623645513677,15.206805892987,15.1896725910417,15.2474463106673,14.8095884234894,14.5181736270918,15.1513557009514,15.4813716236351,14.8293787574427,15.3119384336515,15.1004344344008,15.2657199574612,15.1145452742028,14.794130322844,15.2884071483101,15.3646240647734,15.3168421722912,15.0025469714178,14.604715063073,15.2705147940579,16.7258738790187,15.6736710789611,15.0988372829341,14.9798995254652,16.0175677417936,15.0888924200254
"SLC39A14",12.1610469198319,14.0276588191847,12.8220854361112,11.1298196572861,12.8152266175301,16.1701663680308,16.2253082079291,15.621496561656,12.8365659771775,13.1575979784841,16.9594353103815,16.0673226604906,12.0440596666948,13.8665666322224,12.869954673391,13.9351711432855,15.9011280960377,14.9249464253474,16.0047359903659,16.7048029760379,15.1407713722146,14.8493534581763,14.1202091820339,14.9765829087313,15.73431211115,15.9779440805211,15.4113089029929,10.7109051371334,15.7927256215084,13.5242957672186,15.3658325770232,14.7156485882915,16.7432225685846,14.678621368317,15.1291265861701
"ENPP3",12.6713261489573,13.8209100850503,12.3878631343048,11.6849977058312,13.4373367549159,16.1402953140698,15.8697542312588,16.2303330237278,11.2963161031761,12.2654081043115,16.2012118446082,16.9125145073531,11.498174348497,13.3242252369816,12.8375039297632,12.9995255595579,15.730973747255,14.9642856411804,15.8648818921793,15.7919989686537,16.0262497248153,15.4822596666098,15.6760331728773,14.5100032305873,15.7661410693568,15.2628242523605,14.7296491329536,9.79220325983697,15.7576566726608,14.0060387173262,15.2933872356382,15.3463918165769,16.4955036355585,15.6601463622325,15.5276408625209
"RPS3A",15.1190024977697,14.7879178540321,15.4746566059973,14.9978127206875,15.4132688575566,14.6084452065782,14.7518660194761,15.1414218803184,15.944382926033,15.220905711287,14.8280113241887,14.7623819691687,15.1268044499883,15.6625461316099,15.3165304606961,15.115980433484,15.5615547639755,15.6454708707986,15.399072575973,14.8746285559043,15.3287098972622,15.4100664157016,14.6576633760456,15.6143767126093,15.3062425060505,15.1643764321229,15.9712113913373,15.1905376850782,15.4681919617417,15.6575686321651,15.8594826132081,15.3889381981297,14.6008318425764,14.9335309621611,15.6497963791618
"MT-ND4L",15.4339741546905,14.5197182819165,14.1401095786127,14.5151334667526,14.0697729799855,14.455142821722,14.4119931932884,14.4988988965304,15.3424193032078,15.0128921511029,14.4966278921338,14.7348616749436,16.000680197369,15.8170078988916,13.8095629213436,14.0040222123335,16.2845009655803,15.0155559794905,15.4168915818792,14.8274162308718,15.98703770729,15.7874889039982,17.8386533273165,14.9543711506775,15.1262465258954,15.1833997639701,14.8896244758087,14.3216126084155,15.9273287839389,16.969117666093,14.9890671974344,15.2873753972632,14.5181656580799,16.6870416309017,16.5435787242422
"TMSB10",14.709869236491,14.3323462004186,13.9262042529266,14.1965995402194,14.9127233240263,14.7329640169523,14.3725869789984,14.8008287413219,14.7183974457743,14.3192908035713,15.3036420996924,15.1372999476512,14.4536225116976,15.7262421399387,14.3366771589645,14.1247120935867,15.4365706346335,15.8279998627004,15.6472063004755,15.1072451833273,15.2958756852902,16.0408543076882,14.8606326007355,15.4915783448985,15.6579897274752,15.9026723683768,15.3550266111881,13.9982473709984,15.9574053395896,16.7762072858494,16.5755775002418,15.4942647840578,14.8379986670332,16.9968170835566,15.693930966116
"RPS6",14.8660825110662,14.6448391000687,15.4714888816689,14.9642275316653,15.2674739785348,14.3606851451261,14.4197894141203,15.0227982207678,15.8128379198711,15.1782777221492,14.6402385391973,14.6461248597141,14.9111343279979,15.5185087861824,15.2397900965456,15.0353937362572,15.4146061444396,15.5102859940209,15.2238222186161,14.6828550198229,15.5091164836583,15.6191744440164,15.2854426752732,15.5502852384776,15.2820509750406,15.0929035377219,15.436033207823,15.2712388479372,15.2606021161805,16.6739524098438,15.7464766830601,15.4953374108975,14.3358598475558,15.570077770115,15.8968692916953
"COL6A1",13.1772220473623,15.4089992248604,15.1842256557259,14.1324285033415,14.8880387591675,14.6933360498412,15.2168709006202,15.2098469172701,15.7324212254739,14.6645896522069,14.4112306557671,14.7017046949108,14.1156841491617,16.3798555492661,15.019677659335,15.0458374985604,15.2429838367604,15.7118249349648,14.509831764548,14.7249016448726,15.4350466770807,15.7505340170938,16.7325045651943,15.8483088341944,14.9833479591459,15.2217642768921,15.4047654612379,13.9398578758114,14.8896006475098,16.7017881800683,14.445001566798,15.5706416117268,14.8336562970152,16.5041502210092,16.2025985378908
"RPL7A",14.7420316656447,14.7431086828252,15.2903365037582,14.9503058698966,15.1775662377617,14.5423543125582,14.5018318543292,14.988638805147,15.7969310161053,15.1249361445644,14.8518966771328,14.7400086855835,14.8844755854768,15.6139976437244,14.9836577444857,14.9715123669747,15.323146795207,15.3223891898902,15.1354547641489,14.6972860265989,15.2355444324758,15.3241626818748,14.7485509195309,15.3612356143624,15.1012271349834,15.0449048475826,15.3771148057954,15.0425711524515,15.1936001357729,16.4471530139063,15.6362833560277,15.3960965399455,14.4869427293902,15.4839009985418,15.6368054172675
"ACSL5",15.1186112964741,14.4846716241098,14.4288560090077,14.4847534500603,15.0803853921386,15.5992639441405,15.3863314627182,15.0855307489389,13.0632117639871,14.6613737144179,16.1249315642049,15.2648499165298,14.3664105889158,13.8311847595097,14.2222730960372,14.2965300614844,14.7255769873237,14.9431883374754,15.1906764642628,15.8405062460723,15.0306594193192,15.1434264607005,14.4599352448884,14.7649841521119,15.779519151589,15.7327406820879,15.3437344589698,12.476567972685,15.2720301070836,14.0888764432711,15.2891795379198,15.1958156226959,15.7387719665451,15.0580597870054,14.8197123393675
"CD81",14.023686823959,14.5231593139891,14.5929199658476,14.3031141661143,14.8473524710365,15.0680949085916,14.7975724025877,15.1487757641454,15.0978931154112,14.1559669556305,15.578058066357,15.4253090629091,14.2661643313583,15.5013720516156,14.4231456299384,14.6310884238432,15.2786274116769,15.7035362001603,15.2015856978107,15.5386032420524,15.0663003108719,15.3227763390536,13.8215395069446,15.5221081033271,15.6243518035876,15.6525457415395,15.5200954971193,13.5185143822109,15.4933622668003,16.3290398662717,15.5265862641651,15.5391095468141,15.1709922005657,15.3962200020582,15.1842701691751
"COL6A2",13.3609759466615,15.2326582586768,15.4310426311853,14.6916343862268,14.9215540019,14.8618753138815,15.3475298074627,14.9453338429648,15.8611929544763,15.1225688391638,14.45450518889,14.8866789348479,14.0398917305333,16.0886908257812,14.9151505082402,15.0512128341157,14.8256130059421,15.3843718028828,14.6526470934575,14.9383733350071,15.159831066461,15.3400710544462,15.8843257655893,15.410602147939,14.8566876411878,14.9975931781459,15.2301391955563,13.6663971961819,14.5631625124606,16.1980463620707,14.1478474421504,15.4948823661663,14.8748108882765,15.8435676040437,15.6975657136539
"RPS8",14.6114351599377,14.6075712519665,15.2559494491543,14.7438820153935,14.7990909253522,14.3112785229762,14.4733454997161,14.8942765264681,15.8440684342746,14.9513142584617,14.3110166902499,14.6059162377367,14.7521229650769,15.5665522282341,14.9006433301085,15.0059586815692,15.3338981532401,15.4061575772473,15.1810402704353,14.5740176353394,15.4657719889685,15.474570941614,15.1957966813559,15.4203826249947,15.1332941997247,14.9732975963183,15.4241393681291,14.8302104564405,15.1495847799207,16.8736461072492,15.5343014107618,15.480562365391,14.4019457056314,15.7228755363416,15.8031952707385
"HNRNPA1",15.0046653305981,14.8179638308332,15.2492917962461,14.8153363226225,15.0839502005001,14.5741688131743,14.6685917589261,15.0166694423693,15.6565043600338,15.2285222006651,14.8908072869558,14.8146881987423,15.0208032448282,15.4103373410609,15.2157489881938,15.1520835504746,14.9255052962664,15.0905829407709,14.9675086013567,14.833090032819,15.125402945177,14.9375696737659,14.9776978363197,15.1662915890245,14.8665653188761,14.7569401717381,15.1781631302964,15.5566779634183,15.0089562429981,15.6587248473575,15.0996602030118,14.7727212417718,14.6060805851427,14.993390446352,15.0228259232243
"DLG5",13.0531787993828,13.8830575079708,13.6177343825551,13.6524004040049,13.8406953133893,15.0387554810123,15.6900099745479,14.9739540031687,13.4948469810452,13.1224539955905,15.9403933172834,14.7759847780001,12.7711957385063,14.3684900550648,13.5937717096799,13.4204136723458,16.5099478262463,15.1202479525923,15.7284197221052,15.3371132627896,15.0164155005685,15.9076616719814,16.2941509960459,15.5724759856518,16.0343334730613,15.1556025002637,14.8965178765541,12.8025200982878,16.1217191248666,12.7828848157883,14.5663257971677,14.599606075222,15.7748628830038,14.7004252842952,15.9984774649531
"RPS2",14.586461224564,14.5492699314867,15.0771375190909,14.547212853141,14.7274868404772,14.0700684394515,14.0614106194075,14.7214279304499,15.7570003680975,14.8499467114204,14.2277053181611,14.227105873932,14.4391384386337,15.7592568967729,14.6553206432667,14.6471278024591,15.1993181383264,15.4170313740534,15.06224925245,14.4522754360001,15.4956053856222,15.6225173529539,15.2312316070897,15.4702821400344,15.2589772790038,14.8691583750011,15.4700618476361,14.8258126279588,15.0522784728119,17.3440429535923,15.6450108686273,15.4092807550278,14.1112888678589,15.8296519734407,15.9832030654681
"HNRNPA2B1",14.8473342808126,15.1918545604374,15.020256988499,14.746202485399,15.1938358589389,14.9085744866501,14.9991640722768,14.977499859591,15.1776664168522,15.0211588339617,15.1258327753092,14.995610479394,14.9393564947233,15.0585172645101,15.178224737942,15.328507306612,14.7094524881697,15.0809667349019,14.7412528124511,15.1863471338351,14.9847644066084,14.9788687214888,15.0670764947776,15.118499019398,14.9437573056361,15.0264320130943,14.986721362448,15.3955290768525,14.902290214424,14.8436987548394,14.9195290154196,14.9345442491032,14.92288879605,15.0412023229335,14.8891198641615
"ATP1A1",13.8056480071257,14.5251120757337,13.5135289801155,13.3866059774509,14.9162911335744,15.2367917349628,14.7084922968375,14.8425566387966,13.1809365348555,13.779191793193,15.5367443264863,15.4934611567384,13.7435260393573,13.7446742480754,14.0110355555354,14.0535060772394,15.0661010502491,14.9283755751082,15.6554899754153,15.8690443799948,13.9302336712024,14.9228063240895,13.6630353350216,14.675633040807,15.5369132490791,15.8237559330679,15.2959626798102,13.4300474036673,15.6094984601101,13.8840634828746,16.1815928015597,14.549515876434,15.5277852113922,14.6800043352443,14.1310064741099
"LINC01541",15.9502904995974,16.0558820255547,14.7523270225231,14.7820175821133,15.0413065151732,15.2432218362992,14.7977033280835,14.7389727320721,14.8547564436464,15.4778205599415,14.810968216339,14.7323706825519,15.4733169970304,13.2682201088143,14.6807235847404,15.7356894501018,16.066855028803,14.131159730533,15.5553066048318,13.9278222862451,15.0295698211867,14.1549791931799,14.8394131279024,14.3688708589603,14.9091932457573,14.7843269148816,13.8354379853516,13.4892596117366,14.6442868573772,11.3505190254935,14.2706374269872,14.2888967102036,14.0605281582722,13.6514169217026,14.8549863096018
"RPL7",14.9767776086135,14.6894184436457,15.3545090483259,14.8204805951951,15.0278275385978,14.5174690594994,14.5542379460436,14.8261046129478,15.7204182085217,15.1632120631504,14.5172896760953,14.5231325217551,15.0369023953987,15.284610096274,14.9310007184654,15.0307545489124,15.2326041709205,15.1987118465559,15.1901439729772,14.6122940645269,15.0251208874743,15.0404953920109,14.4426063543261,15.2920369617517,15.0986602896902,14.7825608039838,15.4289616332594,14.907244907523,15.0426379358009,15.6837293432818,15.3729721123384,14.927867927035,14.3043263442095,14.429818280743,15.0403715331271
"MYL6",14.8937219460555,14.9169929070289,14.6270786352958,14.7773597960809,13.994053015232,14.9861141594357,14.7682086599878,15.0001700094716,15.5427940370415,15.008002437583,14.9166006430486,15.267437383342,14.9412759376827,14.5763303236122,14.0236410885498,15.0550592787,15.2461682813644,15.0059416294462,14.8993133315043,14.9172389572816,14.7510396760208,14.911990635962,14.0123062144553,14.9194193217803,15.289144269708,15.0569041541588,15.0981193654263,14.4111944304414,15.2945567319882,15.6413092596737,15.4816489079373,14.6937199107064,14.8013719824003,14.429697952456,14.7823049647612
"RACK1",14.5611484518217,14.6329318991765,15.116359766849,14.834500828309,14.9236969294959,14.5225469180084,14.4625298247838,14.6987696554345,15.4564616396865,14.9796406193878,14.6430155061764,14.5091115038181,14.6355714359261,15.5276382004269,14.7357188002282,14.6973515362451,15.2225528440347,15.1687462982795,15.1566390068233,14.5957643231743,15.1459784784684,15.1852021678864,14.9538086824672,15.2314328043623,14.9703265049959,14.8248188720209,15.2473572883529,14.4912806640168,15.0405656234288,16.6373902619812,15.234798468662,15.2077974847068,14.3654910660549,15.5397413302648,15.4203256739295
"VCAN",15.9997092792305,15.8849956506427,15.4767121326264,15.081959317862,13.7111227635039,14.4346028144745,14.80382188971,15.5191014024137,15.5102310557501,16.0170270703199,13.8048060895511,14.9147514709672,16.0394612218595,13.6888829815786,13.8617136848259,15.6235608511559,14.5052136417459,13.4826765027019,13.8462560979106,14.7876584358612,14.13686216748,13.8874414516335,14.4097760308073,13.6362738427591,14.7809858233864,13.8785623455431,13.9000257313387,15.1000181329094,14.2171038234847,14.2772645478985,11.9802652045932,13.1455395884761,13.9810529111731,12.6169211255854,14.6585350181212
"H19",13.5900294173122,14.72340988632,15.4208688080164,15.0453928874777,13.4740853720223,13.1540617371196,13.8819810960199,15.1540750131115,17.3973489116236,14.3849438115669,13.6539746414383,14.5047769616723,14.1281635485458,14.4180275769141,13.2082363498179,15.8549338097083,14.1098921566246,15.5000597231663,13.7475513969055,13.8552869308,16.0636725848855,15.3219593743937,16.2447484752174,15.0379850998625,14.7998255392254,14.2493407337955,14.4635076549297,13.4262054532636,14.1114567921717,17.5808834709454,15.1657100841238,16.2432909284718,13.8725428094354,15.4864155077499,16.2931313841531
"FLNA",13.5088358677006,14.535503066601,14.4143224427007,14.5466910645353,13.6437760321527,13.7669082971923,13.9390609344274,14.4246146783102,16.2196683132038,14.5227822196401,13.3608066861974,14.0777977925477,14.3119287766227,15.1168973158116,13.9242886626199,14.4764745907901,15.1493782709547,15.0726758875659,13.4835857516245,14.0329434571181,15.1047566425534,15.1766487503319,15.6948239508748,15.1994388852346,14.632187633406,14.5848234048464,15.0623049817461,13.8243524977309,14.8344283779413,17.1475010449119,15.3240898646593,15.2216059481046,13.6280934787523,15.375098226748,16.0510237769878
"HSP90B1",15.075936505541,14.6097634070169,14.8129488818632,14.6046917794341,14.913284734849,15.0094972466663,14.7979283069552,15.5748953155146,14.9175824808705,14.7168345596419,15.4340680809627,15.7278690805948,14.5396615417795,13.9274588882487,14.7253388555157,15.2643094404053,14.7297711758502,14.7463279669827,14.3029044681282,15.5374840195876,14.1447283176009,14.6786199532913,13.2850473889193,14.8388179876279,15.034335516419,15.2873988489752,14.5876036023465,15.3296958598308,14.6827858762507,14.7440166649135,15.0125705840465,14.5220461817794,15.4636510641598,14.613731933127,14.0848956832422
"HLA-B",16.3484958380699,14.8038474589485,15.2305819504379,15.5609210739826,14.826518609802,14.1664944913348,13.8263867521552,14.2449019573403,14.6913428307718,15.5741526637272,14.1485711606561,13.996761792027,15.6748211907462,13.1281300187306,14.4541456193847,15.3095715127866,14.3092106450612,14.450462860875,14.6290254290746,14.2232391354346,13.8441555805356,14.1889821797241,13.5839250908302,13.7919648191672,14.5084547332617,13.0060090117371,14.5649708357329,14.8899431757592,14.7726055971014,13.7009278109165,14.428322179644,13.6721018404112,13.4366605378839,12.7824949992053,14.1081086011566
