"","Endothelial","Epithelial","Lymphoid","Myeloid","Stromal"
"GPS2",0.309642857142857,0.207282334023878,0.211314941884895,0.190639269406393,0.328244555993428
"RBM27",0.328928571428571,0.247691247349844,0.145847920459322,0.20509893455099,0.319072126913177
"DYNLL2",0.273571428571429,0.278152997932455,0.105867525556644,0.150684931506849,0.437687474345675
"SORD",0.0515714285735573,0.959926420667956,0.0192830135839491,0.0629756468797565,0.151678191406237
"TFPT",0.307142857142858,0.429083390764976,0.0948046492087937,0.254185692541857,0.160209655520824
"DLD",0.327857142857144,0.31399035148173,0.0956448676655925,0.148401826484018,0.359035079410221
"MRFAP1L1",0.355714285714287,0.216815988973119,0.146758157120851,0.143074581430746,0.382116131476784
"IKZF1",0.02,0.00978635423845623,0.609718526816994,0.589041095890414,0.0157557386883901
"ZNG1B",0.249887009803812,0.388211555533142,0.124625134224257,0.183177804387023,0.298338201138031
"LCMT1",0.227142857142858,0.338387319090274,0.113289455258366,0.138508371385084,0.426731078905043
"PTRH1",0.283571428571429,0.435837353549262,0.0875927741212713,0.110350076103501,0.326218517468561
"UBE2J2",0.294285714285716,0.266436940041346,0.147878448396583,0.17427701674277,0.360645385368354
"STX17",0.350000000000001,0.272363886974495,0.124492368015683,0.134703196347032,0.36187679580692
"ISCA1",0.300833333368813,0.295221686215333,0.096018298114486,0.133688483041353,0.417674423584373
"N4BP1",0.269285714285715,0.239834596829769,0.181067077440136,0.230593607305936,0.322629534905769
"MCCC2",0.277142857142858,0.576430048242593,0.07281893292256,0.124048706240487,0.19282624482965
"BCKDK",0.28357142857143,0.272363886974496,0.0676375857723011,0.241248097412481,0.378358750907809
"RPF2",0.248571428571429,0.428876636802192,0.0910236661531995,0.140030441400304,0.334470019892041
"RASAL2",0.731428571428568,0.130254996554102,0.0144237501750456,0.0730593607305936,0.293622977908609
"NAA15",0.336428571428573,0.31095796002756,0.117770620361293,0.164383561643836,0.313125572290122
"USP3",0.263571428571429,0.370365265334242,0.135555244363534,0.219178082191781,0.253954721985403
"PIGP",0.227857142857144,0.399172984148851,0.107687998879708,0.179604261796043,0.328281393072548
"CNOT1",0.325714285714287,0.276223294279802,0.118890911637025,0.200913242009132,0.319724669255803
"NFIL3",0.115,0.142935906271537,0.0686178406385663,0.179604261796043,0.735278330333845
"HOOK2",0.185,0.629014472777402,0.046071978714466,0.0974124809741248,0.283824318777434
"UTP6",0.257857142857144,0.223432115782216,0.130233860803808,0.264079147640792,0.365302642796285
"CYLD",0.222857142857143,0.10461750516885,0.390281473183038,0.312785388127855,0.210176502162855
"MYO1F",0.0442857142857143,0.0206753962784287,0.445175745693893,0.68873668188737,0.0397208803005899
"GARRE1",0.860714285714279,0.106409372846314,0.0280072818932922,0.0707762557077626,0.172365886773388
"RNF145",0.513214285714288,0.117229496898692,0.120921439574288,0.245814307458143,0.240830202183162
"ARHGAP26",0.152857142857143,0.708614748449359,0.151029267609579,0.187975646879756,0.037415932556597
"CYTH2",0.35107142857143,0.358442453480349,0.0972552863744569,0.131278538812785,0.299359035079422
"GPS1",0.302142857142858,0.298139214334935,0.12617280492928,0.175799086757991,0.335133087051272
"SKAP1",0.0471428571428572,0.264920744314261,0.85520235261171,0.0494672754946728,0.0203024849231157
"CPLANE1",0.327857142857144,0.209510682288075,0.0946646127993274,0.117960426179604,0.486628145622235
"GJA4",0.325,0.831150930392851,0.00784203893012183,0.00989345509893455,0.062012566701398
"VHL",0.295000000000001,0.208959338387317,0.134014843859403,0.213850837138508,0.383726437434916
"SLC16A1",0.227142857142858,0.0977257064093736,0.0488727069037953,0.133181126331811,0.728079315462212
"RNF149",0.170714285714286,0.294785205608062,0.108854968959986,0.415525114155253,0.244761243199542
"HMGN4",0.202857142857143,0.239696760854579,0.193950427111052,0.175038051750381,0.423005272962702
"HPRT1",0.290714285714287,0.251688490696067,0.15754096064977,0.227549467275495,0.306526475324445
"HINT2",0.184285714285715,0.435148173081815,0.144097465340991,0.174657534246576,0.29569637793116
"MED8",0.273571428571429,0.232391454169535,0.135135135135135,0.187214611872146,0.405449780556396
"C2CD3",0.309046188167801,0.220326382714241,0.143987785292897,0.187339692236218,0.37229549915842
"SLC12A2",0.354285714285716,0.350792556857332,0.0415908136115391,0.073820395738204,0.412333049161723
"PLOD3",0.457857142857145,0.177532736044106,0.0467721607617983,0.126331811263318,0.42423668340127
"OGN",0.0650000000000001,0.0334941419710545,0.0180646968211735,0.0715372907153729,1.04455179817506
"AKT1",0.295000000000001,0.275809786354233,0.126872986976613,0.185692541856925,0.349152221275012
"TNFRSF1B",0.255178571428572,0.212129565816676,0.157821033468703,0.533485540334857,0.0734899434814188
"ATP13A3",0.36857142857143,0.259614059269465,0.0816412267189469,0.213089802130898,0.308689337248601
"GDF11",0.192142857142857,0.365127498277042,0.0644167483545726,0.0601217656012177,0.549303779482883
"UTP18",0.257857142857144,0.261199172984144,0.117630583951826,0.237442922374429,0.356824855546114
"PHF21A",0.359285714285716,0.109579600275673,0.154600196050974,0.211567732115677,0.395803732120906
"CHSY1",0.484285714285717,0.101171605789112,0.0781403164822854,0.140791476407915,0.426415332638745
"ATG5",0.264285714285715,0.329979324603714,0.147178266349251,0.159817351598174,0.32922863187145
"KCTD20",0.383571428571431,0.185389386629908,0.0950847220277268,0.178843226788432,0.387578541883783
"ATP11A",0.639285714285713,0.258718125430733,0.0243663352471643,0.131659056316591,0.176344289728773
"PPM1K",0.212142857142858,0.116884906960718,0.170004201092285,0.269406392694065,0.46173155252445
"ITFG1",0.335714285714287,0.32529290144727,0.0868925920739389,0.153729071537291,0.328502415458958
"ANKRD13D",0.231428571428572,0.182219159200549,0.254166083181633,0.278538812785389,0.283571721764395
"IDS",0.187619047675814,0.103578325931488,0.315175278950373,0.323059360730595,0.299828660972394
"ECPAS",0.332142857142859,0.232391454169534,0.0687578770480328,0.142313546423135,0.453222190647658
"RUVBL2",0.261428571428572,0.360441075120597,0.10838818092704,0.125570776255708,0.372454295727992
"ZNF330",0.254285714285715,0.206478290833905,0.089063156420669,0.221461187214612,0.456947996590005
"GNG12",0.677857142857141,0.305720192970358,0.0154040050413108,0.0273972602739726,0.201225095513241
"C2CD4B",0.341428571428573,0.81854193508011,0.0148438594034449,0.0205479452054795,0.0316062012566698
"SSBP3",0.336428571428573,0.300620261888346,0.0669374037249688,0.116057838660578,0.406586467115076
"PNP",0.507142857142859,0.23666436940041,0.209074359333431,0.242770167427702,0.0309115594708089
"COPS4",0.272857142857144,0.272226050999306,0.113569528077299,0.148401826484018,0.419437340153507
"ADAM17",0.400714285714288,0.241764300482422,0.0903234841058672,0.267123287671233,0.225916453537928
"UBQLN1",0.292142857142858,0.270434183321841,0.111328945525836,0.187214611872146,0.364402765937328
"LINC00665",0.278571428571429,0.61400183785135,0.048802688699062,0.0646879756468798,0.219017397619267
"PTGR3",0.232142857142858,0.194624396967606,0.0708584231900296,0.146879756468798,0.580025891193931
"MAP7D1",0.31857142857143,0.155616815988973,0.131914297717406,0.249619482496195,0.368602191279125
"UBXN6",0.332857142857144,0.248380427291519,0.0522335807309904,0.156012176560122,0.434435287802775
"APPBP2",0.350000000000002,0.249758787043414,0.0662372216776366,0.117960426179604,0.439455653436958
"HES4",0.133571428571428,0.546243969676081,0.0320683377678196,0.144596651445967,0.366897161441093
"ERG",1.16642857142856,0.0350103376981393,0.00798207533958829,0.0076103500761035,0.00514666414069652
"SNAPIN",0.262857142857144,0.326119917298408,0.119731130093823,0.191780821917808,0.320261437908522
"SLC16A3",0.178571428571429,0.146933149552033,0.331886290435521,0.481735159817354,0.0812415143190948
"ME2",0.329285714285716,0.176154376292211,0.159781543201233,0.315068493150686,0.239872438508403
"NOL11",0.303928571428573,0.223018607856647,0.131214115670073,0.146118721461187,0.415632597644586
"THAP12",0.332857142857144,0.185044796691935,0.128903514913877,0.158295281582953,0.414432761832642
"LBH",0.272142857142858,0.102412129565817,0.392522055734501,0.146118721461187,0.306305452938028
"WASHC2A",0.25952380965863,0.2693903630955,0.123278719222686,0.189950713918996,0.377318630227643
"TMED5",0.228571428571429,0.210889042039969,0.164122671894694,0.357686453576866,0.258154147327198
"GALK1",0.256428571428572,0.194348725017227,0.110068617840638,0.210806697108067,0.447633481734135
"OTUD1",0.0685714285714286,0.0657477601654031,0.0385100126032769,0.945205479452056,0.101070379842763
"DPH1",0.317499999999999,0.243900758097856,0.155650469121975,0.179223744292238,0.322503236301422
"MED1",0.420000000000002,0.200137835975188,0.104607197871446,0.159817351598174,0.334154273625736
"ICE2",0.32857142857143,0.273328738800821,0.115390001400363,0.159056316590563,0.342332101922915
"SIKE1",0.355000000000002,0.225499655410059,0.124632404425149,0.124809741248097,0.388273183669645
"FKBP7",0.315000000000001,0.0605099931082009,0.0299677916258227,0.0684931506849315,0.742603643712057
"ZNF358",0.372142857142859,0.254100620261884,0.0396303038790086,0.089041095890411,0.461589466704615
"FBXW7",0.509285714285717,0.230461750516882,0.113989637305698,0.159056316590563,0.203687916390383
"JAML",0.00642857142857143,0.00261888352860096,0.070998459599496,1.13242009132421,0.00385210444886488
"GADD45G",0.155,0.341557546519637,0.0471922699901976,0.111111111111111,0.561365286855544
"RAB22A",0.302857142857144,0.221226740179184,0.132194370536339,0.183409436834094,0.376369549430117
"TINAGL1",1.05499999999999,0.0792556857339768,0.0112029127573169,0.0159817351598174,0.0545925294433386
"AZI2",0.264285714285715,0.211164713990349,0.100266069177986,0.156012176560122,0.483944302358694
"TUSC3",0.291428571428573,0.332736044107505,0.0148438594034449,0.045662100456621,0.530958921410821
"SGCB",0.219285714285715,0.41667815299792,0.0294076459879568,0.0487062404870624,0.501436645511735
"TMEM70",0.426428571428574,0.203376981392141,0.0995658871306533,0.219939117199391,0.266063591298028
"SPG11",0.242857142857143,0.348035837353541,0.127083041590813,0.213850837138508,0.283066527738314
"CSNK2A2",0.357142857142859,0.235837353549273,0.10838818092704,0.149923896499239,0.363266079378645
"ARHGAP10",0.0857142857142857,0.117022742935907,0.10404705223358,0.144596651445967,0.762369359982452
"TMEM43",0.406428571428574,0.154169538249483,0.0808010082621482,0.105783866057839,0.465804679359738
"IFRD1",0.222023809530906,0.331702274293585,0.132847873783299,0.283105022831051,0.243240398685734
"BTG3",0.137857142857143,0.442729152308741,0.104747234280912,0.110350076103501,0.417132392409511
"TCIRG1",0.213214285714286,0.16209510682288,0.247934462960375,0.360540334855405,0.228947617694413
"HIBCH",0.297142857142859,0.396002756719493,0.104607197871446,0.116438356164384,0.298538094787042
"NEU1",0.305714285714287,0.236940041350789,0.123512113149418,0.305175038051751,0.241072274320345
"STAG1",0.321428571428573,0.147622329427981,0.125752695700881,0.170471841704718,0.4469704145749
"PRRC1",0.286428571428572,0.31109579600275,0.0672174765439018,0.133181126331811,0.414195952132914
"DEGS2",0.0285714285714286,1.12501722949693,0.0116230219857163,0.0258751902587519,0.0207129550693062
"STAT2",0.245714285714286,0.202894555478978,0.0900434112869343,0.272450532724506,0.400650437308621
"EMILIN1",0.0985714285714284,0.0310130944176431,0.0246464080660972,0.10958904109589,0.94745982128779
"ENOSF1",0.287142857142858,0.373535492763601,0.0843019184988095,0.0981735159817352,0.36756022860033
"STT3A",0.260714285714287,0.389524465885586,0.0480324884469965,0.118721461187215,0.3935777209435
"ABCB1",1.01499999999999,0.00578911095796003,0.155160341688839,0.0254946727549467,0.0089040447096713
"GNPDA1",0.236428571428572,0.208270158511369,0.0754796247024227,0.350837138508372,0.339269363139809
"MYO10",0.575714285714286,0.486560992419006,0.00952247584371938,0.0251141552511416,0.112910864829028
"DHX30",0.406428571428573,0.254789800137831,0.100266069177986,0.147640791476408,0.300574658204679
"LRRC41",0.247857142857144,0.392556857339754,0.05937543761378,0.0943683409436834,0.415458937198117
"ZBTB44",0.352142857142859,0.255961405926943,0.0859823554124071,0.156773211567732,0.358687758517284
"STRBP",0.171071428571429,0.480013783597504,0.205433412687302,0.156773211567732,0.195920558239397
"UAP1",0.259285714285715,0.271950379048927,0.0568547822433837,0.0814307458143075,0.539547219854201
"BRMS1",0.28357142857143,0.293728463128871,0.155580450917239,0.216133942161339,0.259606580152183
"ANTXR2",0.168571428571429,0.0552722260509991,0.0719787144657613,0.208523592085236,0.704177323103265
"HAT1",0.271428571428572,0.279944865609919,0.156840778602438,0.157534246575342,0.342710997442484
"BRIX1",0.277857142857144,0.255410062026184,0.143677356112589,0.134703196347032,0.396608885099981
"PHLDA1",0.340000000000001,0.0314266023432117,0.111328945525836,0.13089802130898,0.594139749297537
"CAMSAP2",0.531428571428573,0.126257753273606,0.0140036409466462,0.111872146118721,0.423605190868665
"UBN2",0.305714285714287,0.352997932460362,0.063016384259908,0.132420091324201,0.352725416524485
"ISOC1",0.0828571428571429,0.414334941419699,0.0705783503710967,0.0814307458143075,0.557607906286571
"SMARCD2",0.322857142857144,0.284079944865604,0.0855622461840076,0.175799086757991,0.337974803447977
"SLX9",0.323928571428573,0.237767057201926,0.142066937403725,0.180745814307458,0.321445486407148
"MLX",0.27857142857143,0.227153687112333,0.14584792045932,0.200913242009132,0.353083262290453
"APOL1",0.375000000000001,0.452239834596819,0.0784203893012184,0.0799086757990868,0.219838337911645
"STX5",0.261428571428572,0.313576843556161,0.101246324044251,0.156773211567732,0.371507056929089
"KLHL24",0.335714285714287,0.25375603032391,0.0830415908136115,0.145357686453577,0.386015597865592
"REV1",0.335714285714287,0.248380427291519,0.0967651589413243,0.148401826484018,0.374380347952422
"PARP9",0.321428571428573,0.181392143349413,0.095784904075059,0.257990867579909,0.347036721290798
"AKAP8L",0.282857142857144,0.246312887663677,0.141716846380059,0.162861491628615,0.369833601717694
"NDRG2",0.119285714285714,0.63156443831841,0.0224058255146338,0.306697108066971,0.122762148337602
"SKA2",0.282142857142858,0.157270847691247,0.19065957148859,0.195205479452055,0.376780019576308
"ARFIP2",0.170714285714286,0.573535492763612,0.0670774401344353,0.107305936073059,0.283192826244834
"HDGFL2",0.257857142857143,0.228669882839417,0.0935443215235957,0.118721461187215,0.501594518644886
"AIDA",0.371250000063863,0.179083390888223,0.0850837885240031,0.16514459681021,0.399203267159165
"PRF1",0.0471428571428572,0.00771881461061338,1.07197871446576,0.0502283105022831,0.0226074326671086
"STXBP6",0.537857142857144,0.61075120606479,0.0110628763478505,0.012937595129376,0.0270594550219441
"KLF4",0.222142857142857,0.119503790489319,0.0124632404425151,0.470319634703198,0.37513813899153
"NUP62",0.290357142857144,0.234941419710541,0.115249964990897,0.279680365296804,0.278646080010106
"VSIR",0.277142857142858,0.00509993108201241,0.219156980815016,0.611111111111115,0.0862303053266416
"CCPG1",0.396428570747374,0.259900146293251,0.0968351771460589,0.168949771689498,0.276479829235116
"EXOC1",0.266428571428572,0.285044796691931,0.0964850861223914,0.184170471841705,0.366076221148718
"TSPAN31",0.31357142857143,0.238594073053064,0.100966251225318,0.15220700152207,0.392851504530999
"TOMM70",0.304285714285716,0.245485871812539,0.103486906595714,0.141552511415525,0.402955385052615
"TMEM87B",0.331428571428573,0.296071674707092,0.0656770760397707,0.121004566210046,0.383505415048504
"CDKN1B",0.162142857142857,0.18773259820813,0.237781823274055,0.276255707762557,0.332796564680643
"BROX",0.224285714285715,0.362646450723629,0.126452877748214,0.204718417047184,0.278551356130214
"GSTM3",0.0935714285714285,0.436664369400402,0.0287074639406245,0.0745814307458143,0.562659846547391
"ATF6B",0.357142857142859,0.241212956581664,0.139476263828595,0.18531202435312,0.272899497963437
"CSNK1G3",0.374285714285716,0.244934527911781,0.124632404425149,0.136986301369863,0.315051624514557
"LTV1",0.327857142857144,0.2078566505858,0.12897353311861,0.191777240649387,0.339347821303409
"CRYAB",0.0878571428571428,0.0996554100620268,0.0407505951547403,0.0829528158295282,0.884594739667316
"NGLY1",0.262142857142858,0.263680220537556,0.195350791205716,0.222983257229833,0.251586624988148
"PHF23",0.251428571428572,0.294831150930386,0.105307379918778,0.161339421613394,0.382274004609938
"SMARCAD1",0.330714285714287,0.248380427291519,0.106567707603976,0.135464231354642,0.373527833033413
"CDK11A",0.318761904537678,0.20519182250304,0.196544984895766,0.185502283921525,0.288242269609811
"SRGAP3",0.0232142857142857,0.505341144038581,0.435583251645437,0.198630136986301,0.0314641154368346
"ALG2",0.242142857142858,0.278152997932455,0.0639966391261732,0.193302891933029,0.416027280477463
"SCAMP4",0.30607142857143,0.352331725257904,0.0684778042290998,0.162861491628615,0.303874206687525
"HNMT",0.0228571428571429,0.49110957960026,0.0121831676235822,0.407914764079149,0.258754065233174
"RGS5",0.386428571428573,0.0639558924879392,0.0336787564766839,0.0334855403348554,0.675147461035253
"CUL2",0.371428571428573,0.19365954514128,0.126172804929281,0.149923896499239,0.351425594392373
"MPZL2",0.422142857142859,0.689731219848396,0.0113429491667834,0.0494672754946728,0.0187237535916138
"CAV2",0.849999999999995,0.0467263955892487,0.0119030948046492,0.0220700152207002,0.260680117457606
"NIPA2",0.277142857142858,0.269469331495516,0.104467161461979,0.220700152207002,0.319314199109616
"ZDHHC24",0.421428571428574,0.270020675396274,0.115950147038229,0.158295281582953,0.225063938618917
"TMX3",0.380000000000002,0.178911095796001,0.127293096205012,0.171993911719939,0.332512393040975
"CSF1R",0.00857142857142857,0.00234321157822192,0.00280072818932923,1.17275494672755,0.00416785071516528
"GIMAP1",0.585714285714286,0.00613370089593384,0.34918078700463,0.232876712328767,0.0161662088345806
"NOP14",0.324285714285716,0.214059269469329,0.11987116650329,0.134703196347032,0.397114079126054
"BRD1",0.248571428571429,0.260785665058576,0.131774261307939,0.154490106544901,0.394398661235874
"TET2",0.221428571428572,0.163749138525154,0.111889091163702,0.308980213089803,0.383821161314801
"SESTD1",0.385714285714288,0.386905582356985,0.0341688839098166,0.0966514459665145,0.286413438161099
"FASTK",0.250000000000001,0.313301171605782,0.10880829015544,0.143074581430746,0.374569795712201
"PARVB",0.624999999999999,0.118125430737424,0.0737991877888253,0.232876712328767,0.139907170597712
"CDC42EP3",0.39357142857143,0.200137835975188,0.172664892872149,0.156012176560122,0.26674244577058
"DNAJB9",0.163571428571429,0.396002756719493,0.0899033748774681,0.161339421613394,0.378295601654554
"HMGCR",0.17,0.643004824259144,0.0763198431592215,0.104261796042618,0.195194341826903
"AP2B1",0.484285714285717,0.157615437629221,0.113009382439433,0.12937595129376,0.303763695494314
"GPR108",0.257142857142858,0.304755341144032,0.181907295896936,0.198630136986301,0.245303274288771
"PUM2",0.365000000000002,0.23376981392143,0.116790365495028,0.180365296803653,0.291781124688208
"TMEM33",0.330000000000002,0.281185389386625,0.0765999159781543,0.186453576864536,0.313283445423277
"MAML2",0.360714285714287,0.109993108201242,0.127993278252345,0.185692541856925,0.402292317893374
"CLOCK",0.399285714285716,0.204410751206062,0.0750595154740234,0.12937595129376,0.378390325534436
"LCOR",0.332857142857144,0.222742935906269,0.149278812491248,0.23896499238965,0.242556281771957
"G6PC3",0.382142857142859,0.252515506547205,0.0385100126032769,0.13013698630137,0.382873922515909
"ZDHHC4",0.185,0.402343211578211,0.0927041030667971,0.165144596651446,0.34050077357838
"GSTZ1",0.157857142857143,0.627842866988292,0.0327685198151519,0.0996955859969559,0.266963468156987
"GTF3C1",0.307142857142858,0.181805651274981,0.0890631564206691,0.13089802130898,0.47605064570118
"SLC50A1",0.267857142857144,0.360441075120597,0.0859356766203807,0.178082191780822,0.292365255280864
"DNMT3A",0.414285714285716,0.204686423156441,0.140036409466461,0.147640791476408,0.277951438224244
"EBP",0.218214285714286,0.349276361130247,0.25885730289876,0.164383561643836,0.193584035868771
"NFYB",0.264285714285715,0.215988973121982,0.132754516174205,0.149923896499239,0.420984496858378
"COMMD8",0.200714285714286,0.232529290144724,0.208654250105031,0.296803652968037,0.245082251902359
"CMAS",0.277857142857144,0.386905582356984,0.0928441394762633,0.156012176560122,0.269742035300429
"ADGRE5",0.0978571428571427,0.045485871812543,0.473673155020317,0.36681887366819,0.199125382842344
"NUDT2",0.267857142857144,0.314817367332867,0.116370256266628,0.146118721461187,0.337785355688198
"GNL1",0.336428571428573,0.238869745003442,0.0978854502170559,0.13013698630137,0.379590161346379
"FAR1",0.376428571428573,0.18208132322536,0.0887830836017361,0.209284627092846,0.326134318461701
"NR1H2",0.287857142857144,0.282701585113709,0.129673715165942,0.182648401826484,0.299516908212571
"LOC124900275",0.392142857142859,0.286285320468637,0.0530737991877891,0.191019786910198,0.258848789113063
"CLPX",0.270714285714287,0.28504479669193,0.0906035569248001,0.149162861491629,0.385163082946584
"PCID2",0.292142857142858,0.205375603032389,0.176445875927743,0.10806697108067,0.398566511951038
"UBE2E1",0.334285714285716,0.299931082012399,0.0763198431592215,0.19482496194825,0.273783587509079
"HMGA1",0.0939285714285713,0.624190213645768,0.133384680016804,0.305555555555556,0.0218970035679327
"GNPTG",0.240714285714286,0.245899379738108,0.0866825374597394,0.229832572298326,0.375580183764365
"ETV6",0.543571428571429,0.172432804962094,0.0453717966671337,0.305175038051752,0.111995200656758
"TRAP1",0.330714285714287,0.389524465885585,0.0639966391261733,0.0974124809741248,0.296769915695759
"SYNGR1",0.0557142857142858,0.0441075120606478,0.50455118330767,0.126331811263318,0.44738088472109
"DDX54",0.312857142857144,0.304755341144032,0.0981655230359888,0.156012176560122,0.306179154431512
"TYMS",0.217142857142857,0.197518952446587,0.28063296457079,0.202435312024353,0.277856714344354
"RSPRY1",0.300000000000001,0.237904893177115,0.0794006441674835,0.114916286149163,0.443339332512452
"AGGF1",0.282857142686844,0.285320468576589,0.116160201652431,0.179604261796043,0.31143632973533
"COMMD9",0.225714285714286,0.248518263266708,0.107267889651308,0.325722983257231,0.267626535316215
"PTPN18",0.152142857142857,0.278152997932455,0.213975633664757,0.343987823439879,0.186163998610713
"ZMPSTE24",0.345000000000002,0.285733976567879,0.0903234841058671,0.115677321156773,0.337532758675155
"MNAT1",0.241428571428572,0.406685044796679,0.208094104467165,0.0821917808219178,0.235609863913348
"PANK2",0.302142857142858,0.171054445210199,0.118750875227558,0.244292237442922,0.337753781061561
"BIRC2",0.235714285714286,0.252653342522394,0.144657610978854,0.206240487062405,0.334343721385515
"ATP6V1G2-DDX39B",0.264642858039814,0.27842867821886,0.121761658064548,0.142694063926941,0.3659633439942
"MICU2",0.183571428571429,0.305306685044789,0.156280632964571,0.163622526636225,0.364465915190589
"ANKHD1",0.297142857278395,0.247254767066467,0.134901741108231,0.192034500193197,0.301887636624248
"SNRNP35",0.28357142857143,0.296760854583039,0.131214115670073,0.135464231354642,0.325755422942144
"ABLIM1",0.469285714285717,0.317436250861468,0.0985856322643882,0.0601217656012177,0.226863692336831
"PARP4",0.240952381087201,0.362830232169025,0.140899967369354,0.183536276085192,0.244061339054327
"MKKS",0.255238095394204,0.301768895168292,0.121224851918612,0.194951801267389,0.298995927056694
"CAMK2D",0.167142857142857,0.327773949000682,0.104607197871446,0.240487062404871,0.331786176628482
"MFSD1",0.209285714285715,0.141350792556858,0.0599355832516459,0.53881278538813,0.222332733415418
"CREG1",0.147857142857143,0.215713301171603,0.0274471362554264,0.635464231354645,0.145116983991667
"PPP2R3C",0.28357142857143,0.27953135768435,0.142276992017925,0.178082191780822,0.287676423226301
"OGFOD3",0.247142857142858,0.387870434183311,0.0865425010502729,0.128614916286149,0.320766631934596
"ALG8",0.26857142857143,0.268090971743621,0.120991457779021,0.15220700152207,0.360850620441445
"MAEA",0.250000000000001,0.273604410751201,0.115810110628762,0.154490106544901,0.376464273310008
"BAG6",0.341428571428573,0.288766368022048,0.0887830836017361,0.184931506849315,0.265826781598304
"AFG3L2",0.268571428571429,0.274982770503096,0.0984455958549216,0.149162861491629,0.378390325534438
"AHR",0.485714285373688,0.166254603753685,0.07043831396163,0.418188709828045,0.0286960731701892
"LAYN",0.96071428571428,0.00647829083390765,0.0264668813891612,0.0190258751902588,0.15651542420511
"OSGEP",0.257142857142858,0.237491385251547,0.129813751575409,0.299847792998478,0.244577057876278
"ALG3",0.310000000000001,0.293452791178492,0.0977454138075895,0.158295281582953,0.308578826055399
"PTPN7",0.227142857142858,0.0089593383873191,0.681277132054355,0.230593607305936,0.0200498879100754
"MCPH1",0.385000000000002,0.240248104755337,0.13331466181207,0.147640791476408,0.261406333870097
"YJU2B",0.236428571428572,0.322949689869048,0.147318302758717,0.141552511415525,0.319030027469944
"TBRG1",0.330000000000002,0.18483804272915,0.137235681277132,0.204718417047184,0.309747087240706
"HLTF",0.237857142857143,0.2052377670572,0.179526676936005,0.163622526636225,0.37974803447953
"SCNM1",0.262857142857144,0.143762922122674,0.144377538159922,0.337899543378997,0.276877900918824
"MIR99AHG",0.190357142857143,0.0390075809786354,0.0183447696401065,0.0909436834094368,0.827117868084311
"MRPL2",0.272500000000001,0.281461061337005,0.10901834476964,0.149162861491629,0.353314809557433
"PRCC",0.327857142857144,0.240248104755337,0.0999859963590528,0.143074581430746,0.353888415269523
"ZNRF1",0.503571428571431,0.214334941419707,0.131914297717406,0.0532724505327245,0.261911527896177
"ITGA5",0.747142857142853,0.0128187456926258,0.0543341268729873,0.117199391171994,0.233368065422618
"SNX10",0.152857142857143,0.0148862853204686,0.265789105167349,0.458143074581433,0.273025796469961
"MPDU1",0.362142857142859,0.292074431426597,0.0758997339308221,0.189497716894977,0.24451390862302
"STXBP3",0.275000000000001,0.235561681598893,0.126312841338747,0.21765601217656,0.309526064854296
"DIMT1",0.275714285714286,0.273466574776011,0.0801008262148158,0.118721461187215,0.415979918537511
"RBP5",1.13357142857142,0.00385940730530668,0.00826214815852122,0.0091324200913242,0.0090619178428215
"DCTN6",0.272857142857144,0.310544452101992,0.0739392241982917,0.139079147640791,0.367400250505371
"WIPF2",0.34857142857143,0.311371467953129,0.0878028287354709,0.155251141552511,0.259701304032075
"UTP23",0.272857142857144,0.22508614748449,0.139196191009662,0.165144596651446,0.360361213728682
"FBXO22",0.319285714285716,0.242798070296344,0.12183167623582,0.13089802130898,0.347810299643229
"NT5DC2",0.175714285714286,0.361543762922114,0.0389301218316763,0.0821917808219178,0.504120488775278
"CASP8AP2",0.303571428571429,0.193108201240522,0.167203472902956,0.203196347031963,0.295317482870773
"MAD2L2",0.267857142857144,0.212956581667812,0.211454978294361,0.149162861491629,0.320877143127804
"CLMP",0.0757142857142857,0.0300482425913164,0.0208654250105027,0.0958904109589041,0.939787187016655
"AK6",0.228214285714286,0.271656328953186,0.109298417588572,0.148401826484018,0.404152589651951
"RFTN1",0.165,0.0161268090971743,0.161742052933764,0.159817351598174,0.658741435382634
"DNM2",0.277142857142858,0.248656099241898,0.156280632964572,0.264079147640792,0.215181080483717
"JAG1",0.551428571428571,0.401791867677453,0.0117630583951828,0.0365296803652968,0.159767610748001
"PAMR1",0.0735714285714286,0.0509993108201239,0.0155440414507772,0.0898021308980213,0.931198888573211
"MFSD12",0.216428571428572,0.459131633356291,0.0513933622741916,0.250380517503805,0.183164409080859
"ARMC1",0.320000000000001,0.223569951757405,0.109088362974372,0.163622526636225,0.343879258627795
"NMRAL1",0.172857142857143,0.46781529979323,0.0948046492087938,0.132420091324201,0.292128445581139
"TRIM24",0.245714285714286,0.400964851826315,0.0939644307519951,0.10806697108067,0.310378579773309
"WNT2",0.0650000000000001,0.033631977946244,0.0179246604117071,0.0974124809741248,0.944902276530721
"PGD",0.217142857142858,0.332322536181936,0.0477524156280635,0.26027397260274,0.300779893277781
"SMIM30",0.33357142857143,0.345830461750508,0.0676375857723011,0.207762557077626,0.203372170124083
"DIDO1",0.295000000000001,0.199862164024808,0.163702562666294,0.135464231354642,0.364087019671025
"PWWP2A",0.238571428571429,0.206753962784285,0.135555244363534,0.135464231354642,0.441602728047791
"SIAH2",0.147142857142857,0.548587181254302,0.103066797367315,0.128614916286149,0.229989580373201
"FLI1",0.853571428571424,0.00468642315644383,0.0984455958549217,0.194063926940639,0.00622020144611787
